...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
70,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,1.30237376147564,0.2945937775307045,AL,2022-12-04,1,1,0,1,1,1,1,1,1,0,1,0,1,1
72,1.52561878658258,0.340355532568182,AL,2022-12-05,1,1,0,1,1,1,1,1,1,0,0,1,0,1
73,1.47823128088538,0.3753669891979775,AL,2022-12-06,1,1,1,1,0,0,1,1,1,0,1,1,0,1
74,0.447605725759181,0.2468704410529905,AL,2022-12-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
75,1.73717395196954,0.3549481737056875,AL,2022-12-08,1,1,0,1,1,1,1,1,1,0,1,0,1,1
76,0.890193871785978,0.2280812156381765,AL,2022-12-09,1,1,1,1,1,1,0,0,1,0,1,0,1,0
77,0.621194259946416,0.1271003264883995,AL,2022-12-10,1,1,1,1,1,1,1,1,0,0,1,0,1,1
78,1.70846414374611,0.57519729664624,AL,2022-12-11,1,0,1,0,0,1,1,1,0,1,0,0,1,1
79,1.61373391249028,0.4726286495165915,AL,2022-12-12,1,1,1,0,0,0,1,0,1,1,1,1,0,1
80,0.0595336815596394,0.0264877027312484,AL,2022-12-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
81,1.37148995545445,0.380041208149577,AL,2022-12-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1
82,1.84973772201411,0.3321716868459015,AL,2022-12-15,1,1,0,1,1,1,1,1,0,0,1,0,1,1
83,0.896751047604717,0.2937500302164685,AL,2022-12-16,1,1,1,1,1,1,0,1,1,0,0,0,1,0
84,0.153212197838039,0.02091937854145895,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,1.39873992423523,0.672028083511575,AR,2022-11-06,1,0,0,1,0,1,1,1,0,0,1,0,1,1
86,0.512240890258841,0.04939837959008115,AR,2022-11-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
87,1.07271711006857,0.283285895774329,AR,2022-11-08,1,1,1,0,1,1,1,1,1,0,0,0,1,1
88,0.588976120825346,0.1712834996237415,AR,2022-11-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
89,1.61379411591196,0.0552272873594485,AR,2022-11-10,1,1,0,1,1,1,1,1,1,0,0,1,1,1
90,0.294528357703528,0.05734018522599,AR,2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
91,0.105365104541373,0.0595430488586345,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,3.77073846068541,0.452183355180966,AR,2022-11-14,1,1,0,1,0,1,1,1,0,0,1,0,1,1
94,0.862643932500804,0.438477965871637,AR,2022-11-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
95,0.12043029735273,0.0693151235454695,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,2.11080066852466,0.2666328325775045,AR,2022-11-17,1,0,1,1,0,1,1,1,0,0,0,0,1,1
97,0.668299945400961,0.2176206141871435,AR,2022-11-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
98,0.893322187047556,0.4104010934489775,AR,2022-11-19,1,1,1,1,1,1,0,1,1,1,1,0,1,0
99,1.14118576361773,0.3949903358311405,AR,2022-11-20,1,1,1,1,0,1,1,1,0,1,1,0,1,1
100,0.922776536707239,0.217854983630959,AR,2022-11-21,1,1,1,1,1,1,1,1,0,0,1,0,1,1
101,5.40904021657051,0.50557602981054,AR,2022-11-22,1,1,0,0,0,1,1,1,0,0,0,0,1,1
102,3.35987457426209,0.4639483421835895,AR,2022-11-23,1,1,0,1,0,1,0,1,1,0,1,0,1,0
103,1.00454124108787,0.4469669228853015,AR,2022-11-24,1,1,1,1,1,1,0,1,0,0,1,0,1,0
104,3.82750064058429,0.507819433332435,AR,2022-11-25,1,1,0,1,0,1,1,0,0,0,1,0,1,1
105,2.35458843733139,0.72075694714589,AR,2022-11-26,1,1,0,0,1,1,0,0,1,0,0,1,1,0
106,0.687177180300366,0.4065148655457555,AR,2022-11-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1
107,2.4509122119777502,0.254800375127426,AR,2022-11-28,1,0,1,1,1,0,1,0,0,0,1,0,0,1
108,1.47394780907114,0.232866150641212,AR,2022-11-29,1,1,1,1,1,1,1,1,0,0,0,0,1,1
109,2.9810027051724,0.380612813536101,AR,2022-11-30,1,1,0,1,0,1,1,1,0,0,1,0,1,1
110,1.96483764757812,0.332217127402288,AR,2022-12-01,1,0,1,1,1,0,1,1,0,0,0,0,0,1
111,4.29440096594488,0.43815972685491,AR,2022-12-02,1,1,0,0,0,1,1,1,0,0,0,0,0,1
112,0.881122545260572,0.42179301953461,AR,2022-12-03,1,1,1,0,1,1,1,1,0,1,1,0,1,1
113,0.3325648269562,0.281573157892754,AR,2022-12-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1
114,2.09435689354123,0.3257067169043335,AR,2022-12-05,1,0,1,0,1,1,1,1,0,0,0,0,1,1
115,6.39084973726287,0.4471443141458525,AR,2022-12-06,1,1,0,0,0,1,0,0,0,0,0,0,1,0
116,3.14102068556323,0.3201717743856045,AR,2022-12-07,1,0,1,1,0,1,1,1,0,0,0,0,1,1
117,3.4923412236533,0.379549858893098,AR,2022-12-08,1,0,1,0,1,1,1,0,0,0,0,0,1,0
118,3.79734774626753,0.3990954514838595,AR,2022-12-09,1,1,0,0,0,1,1,0,0,0,0,0,1,1
119,0.883039042206723,0.2924956711453165,AR,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
120,1.74876074732527,0.3900320627128555,AR,2022-12-11,1,1,0,0,0,1,1,1,0,0,0,0,1,1
121,6.0147736690859,0.360960135411832,AR,2022-12-12,1,0,1,0,1,1,1,1,0,0,0,0,1,1
122,3.62831021102375,0.3669865907361555,AR,2022-12-13,1,1,0,0,0,1,1,1,0,1,0,0,1,1
123,6.47204392752425,0.3455263400090725,AR,2022-12-14,1,0,1,0,0,1,0,1,0,0,0,1,1,0
124,3.80779538317528,0.358835399784522,AR,2022-12-15,1,1,0,0,0,1,1,1,0,0,0,0,1,1
125,2.02165982674978,0.3851313005268865,AR,2022-12-16,1,1,1,0,1,1,0,0,1,0,0,0,1,0
126,1.52809758330867,0.3665607275681145,AR,2022-12-17,1,1,1,1,1,0,1,0,0,0,1,0,0,1
127,4.56370526470994,0.264881717220314,AZ,2022-11-06,1,1,0,1,0,1,1,1,1,0,0,0,1,1
128,4.04045190667884,0.277526716042997,AZ,2022-11-07,0,0,1,1,1,0,1,0,0,0,0,0,0,1
129,2.56611313269198,0.297061617293073,AZ,2022-11-08,1,0,1,1,1,1,1,1,0,0,0,0,0,0
130,4.14672288987104,0.310791752328454,AZ,2022-11-09,0,1,0,1,1,1,0,0,0,0,0,0,0,0
131,3.30031134697558,0.312544916874421,AZ,2022-11-10,1,1,1,0,1,1,1,1,0,0,0,0,1,1
132,9.09403383860675,0.3546780695709505,AZ,2022-11-11,1,0,1,0,0,0,1,0,0,0,0,0,0,1
133,4.31024626979174,0.2691699976660885,AZ,2022-11-12,1,1,0,1,0,1,1,1,0,0,0,0,1,1
134,3.49952329794692,0.3165741860696605,AZ,2022-11-13,1,1,0,1,0,1,0,1,0,0,0,0,0,0
135,3.6700875222414,0.279622908670282,AZ,2022-11-14,1,1,1,1,1,0,1,1,0,0,0,0,0,1
136,2.54447595074532,0.2825549770820775,AZ,2022-11-15,1,1,1,1,1,1,1,1,0,0,0,0,0,0
137,2.306417616941,0.302244629142402,AZ,2022-11-16,1,1,1,1,1,1,1,1,1,0,0,0,1,0
138,4.10158306167152,0.2838077174844345,AZ,2022-11-17,1,1,0,1,1,1,1,1,0,0,0,0,0,0
139,2.67919324376399,0.2831900003931875,AZ,2022-11-18,1,1,1,1,1,1,1,1,0,0,0,0,0,1
140,2.65684124646223,0.244673615821656,AZ,2022-11-19,1,1,1,1,0,1,1,1,0,0,0,0,1,1
141,3.48807242112823,0.2974993372349345,AZ,2022-11-20,1,1,0,1,0,1,1,1,0,0,1,0,0,1
142,4.70907291749105,0.2763647218423825,AZ,2022-11-21,0,1,1,1,1,1,1,0,1,0,0,0,0,1
143,16.4417565534779,0.3192244348918015,AZ,2022-11-22,0,0,0,0,0,1,1,0,0,0,0,0,0,1
144,5.71744370248455,0.2818729024066295,AZ,2022-11-23,1,1,0,1,0,1,1,0,0,0,0,1,0,1
145,1.08187581890646,0.318036621004746,AZ,2022-11-24,0,1,1,1,1,1,1,0,0,0,0,0,0,1
146,3.34419810141796,0.266559962817675,AZ,2022-11-25,1,1,1,1,1,1,1,1,0,0,0,0,0,1
147,3.72637289175533,0.302184729887737,AZ,2022-11-26,0,1,1,1,1,1,0,1,0,0,0,0,0,0
148,3.0641148881277,0.2733881524961495,AZ,2022-11-27,1,1,1,1,1,1,1,1,0,0,0,0,0,0
149,5.49615589696175,0.269287121143713,AZ,2022-11-28,0,0,1,1,1,1,1,0,1,0,1,0,0,1
150,4.86580445228714,0.3024128363818045,AZ,2022-11-29,0,1,0,1,0,1,0,0,0,0,0,0,0,0
151,3.50662894465741,0.2834854635880235,AZ,2022-11-30,1,1,0,1,1,1,1,1,0,0,1,0,0,1
152,7.77884097279865,0.328955625708719,AZ,2022-12-01,1,1,0,1,0,1,0,1,1,0,0,0,1,0
153,5.35998243392979,0.321788888990682,AZ,2022-12-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0
154,2.29195000750765,0.277813676959683,AZ,2022-12-03,0,1,1,1,1,1,1,0,1,0,1,0,0,1
155,2.8858168906016,0.2893117129684625,AZ,2022-12-04,1,1,1,0,1,1,1,0,1,0,0,0,1,1
156,6.75783318490624,0.303721615045086,AZ,2022-12-05,0,1,1,1,0,1,1,0,1,0,0,0,1,0
157,3.45381118086,0.286622633462183,AZ,2022-12-06,1,1,1,0,1,1,1,0,0,0,0,0,1,1
158,3.72655308560061,0.258082109980629,AZ,2022-12-07,0,1,1,1,1,1,0,0,0,0,0,0,0,0
159,3.4157786014321,0.255106913448019,AZ,2022-12-08,1,1,0,1,1,1,0,1,1,0,0,0,0,0
160,2.47042411683707,0.2644933863381305,AZ,2022-12-09,1,0,1,1,1,1,0,0,0,0,0,0,0,0
161,2.05844964217582,0.2955947613529345,AZ,2022-12-10,1,1,1,1,1,0,1,1,0,0,1,0,0,1
162,4.43114374857359,0.229319239506072,AZ,2022-12-11,1,1,0,1,0,1,0,1,1,0,0,0,1,0
163,4.15249592415101,0.28772123498712,AZ,2022-12-12,0,1,1,1,1,0,1,0,0,0,0,0,0,1
164,3.88247459534251,0.2759423139285455,AZ,2022-12-13,0,1,1,0,1,1,1,0,1,0,0,0,0,1
165,3.25720773838037,0.244500542117953,AZ,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,0,0,0
166,2.88704359203871,0.262205820318104,AZ,2022-12-15,1,1,1,1,1,1,0,0,1,0,0,0,0,0
167,2.30255246385438,0.239946641154396,AZ,2022-12-16,0,1,1,0,1,1,1,0,1,0,0,0,0,1
168,1.72918534638897,0.293979358751921,AZ,2022-12-17,1,1,1,0,1,1,1,1,1,1,0,0,0,1
169,6.31494372310205,0.3116063966439205,CA,2022-11-06,1,1,1,1,1,1,1,0,1,0,0,0,0,0
170,7.58310231129299,0.3067563282938485,CA,2022-11-07,1,1,1,1,1,1,1,1,0,0,1,0,0,0
171,7.12916451447024,0.3097486267767275,CA,2022-11-08,1,1,1,1,1,1,0,0,0,0,0,0,1,0
172,8.68935205438514,0.2950580715239325,CA,2022-11-09,0,0,1,1,1,0,1,0,1,0,0,0,0,0
173,11.323401350807,0.315257895762298,CA,2022-11-10,1,1,0,1,0,1,1,0,0,0,0,0,1,0
174,10.2461342663677,0.317688714205382,CA,2022-11-11,1,1,0,1,1,0,0,0,0,0,0,0,0,0
175,11.6346626557121,0.3204877320125845,CA,2022-11-12,1,1,0,1,1,0,1,0,1,0,0,0,0,0
176,8.41280376434218,0.308796426829455,CA,2022-11-13,1,0,0,1,1,1,1,0,0,0,0,0,0,0
177,11.714583205232,0.311820402503421,CA,2022-11-14,0,1,1,1,1,1,1,0,1,0,0,0,0,1
178,7.55116363569415,0.3093628953183795,CA,2022-11-15,1,1,1,1,1,0,1,0,0,0,0,0,0,0
179,11.8050882032518,0.3121293465396895,CA,2022-11-16,1,1,1,1,1,1,1,0,0,0,0,0,0,1
180,11.6102083117374,0.306915258156051,CA,2022-11-17,0,0,0,1,1,1,0,0,0,0,0,0,0,0
181,10.9541362267374,0.302574588238573,CA,2022-11-18,1,0,0,1,1,1,1,0,0,0,0,0,0,1
182,11.0988445345248,0.3063597379349945,CA,2022-11-19,1,1,0,1,0,0,1,0,0,0,0,0,0,1
183,8.64431354118525,0.285820266897648,CA,2022-11-20,1,1,0,1,1,0,1,0,0,0,0,0,0,0
184,8.95047043592796,0.3102980466202695,CA,2022-11-21,1,1,1,1,1,0,0,0,0,0,0,0,0,0
185,9.50002685474851,0.292007177460991,CA,2022-11-22,1,1,1,1,1,0,1,1,0,0,0,0,0,1
186,7.68613340098629,0.2956486387006245,CA,2022-11-23,1,1,1,1,1,0,1,0,0,0,0,0,0,0
187,1.41799460245057,0.269378957409611,CA,2022-11-24,1,1,1,1,1,1,1,1,1,0,0,0,1,1
188,26.7279157555837,0.2778612968681585,CA,2022-11-25,1,1,0,0,0,1,1,0,0,0,0,0,0,1
189,23.465932222303,0.2733155934800315,CA,2022-11-26,1,1,1,0,0,0,1,0,0,0,0,0,0,0
190,12.2978098665872,0.2978264037950305,CA,2022-11-27,1,1,1,1,1,0,0,0,0,0,0,0,0,0
191,18.7838383336892,0.2738217613401375,CA,2022-11-28,1,1,1,0,0,1,1,0,0,0,0,0,0,0
192,16.1077095614236,0.2701153697536185,CA,2022-11-29,0,1,1,1,0,1,1,0,0,0,0,0,1,0
193,10.6501654652907,0.2612194152526665,CA,2022-11-30,1,0,1,1,0,1,1,1,1,0,1,0,0,0
194,11.8560270767409,0.2679469331960075,CA,2022-12-01,0,1,1,1,1,1,0,1,0,0,0,0,0,0
195,12.970446631325,0.286702143541288,CA,2022-12-02,1,1,1,1,1,1,1,0,1,0,0,0,0,0
196,12.0843022724078,0.2836488744117635,CA,2022-12-03,1,1,1,1,1,1,0,0,1,0,0,0,0,0
197,8.04849812505538,0.2719034933450325,CA,2022-12-04,1,1,1,1,1,1,1,0,0,1,0,0,0,0
198,20.7035407420848,0.258641140131506,CA,2022-12-05,1,0,1,1,1,1,0,0,0,0,0,0,0,0
199,16.7814991235172,0.2468360093373845,CA,2022-12-06,1,1,0,1,0,1,0,0,0,0,1,0,0,0
200,15.6213199236698,0.261286286464666,CA,2022-12-07,1,1,1,1,1,0,0,0,1,0,0,0,0,0
201,25.0080326400992,0.237065098393254,CA,2022-12-08,1,0,1,0,0,1,0,1,0,0,0,0,0,0
202,27.1731365117423,0.2233511525789065,CA,2022-12-09,1,1,0,0,0,1,0,0,1,0,0,0,0,0
203,13.055767803118,0.2701971929523605,CA,2022-12-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0
204,14.1354993672326,0.242486172589094,CA,2022-12-11,1,1,1,1,1,1,0,0,0,0,0,0,0,0
205,18.7148602891102,0.2304687758155335,CA,2022-12-12,1,1,0,1,0,1,0,0,0,0,0,0,0,0
206,19.7619349777152,0.2448613813654555,CA,2022-12-13,0,1,1,1,1,0,0,0,1,0,0,0,0,0
207,13.2072625900195,0.277540472660738,CA,2022-12-14,0,0,1,1,1,1,0,0,0,0,0,0,0,0
208,24.2783957646485,0.2266887261771765,CA,2022-12-15,0,1,0,1,0,1,0,0,0,0,0,0,1,0
209,13.8289383478017,0.2343391174831345,CA,2022-12-16,1,1,1,1,1,1,0,0,0,1,0,0,0,0
210,7.93829146315051,0.25059056440542,CA,2022-12-17,1,1,1,1,1,1,1,0,1,0,0,0,0,0
211,2.21487376985753,0.3217686097184405,CO,2022-11-06,1,1,0,1,1,1,1,1,0,0,0,0,1,0
212,2.49700657714466,0.2693107664131025,CO,2022-11-07,1,0,1,1,0,1,1,1,0,0,0,0,1,1
213,1.61649224172866,0.2990909241767445,CO,2022-11-08,1,1,1,1,1,1,1,1,0,0,1,0,1,1
214,2.09864422108285,0.2558838139610255,CO,2022-11-09,1,0,1,1,1,1,1,1,0,0,1,0,1,1
215,2.1864885375898,0.306686132971024,CO,2022-11-10,1,1,1,1,1,0,0,1,1,0,1,0,0,0
216,1.33185069551371,0.3406086328494265,CO,2022-11-11,1,0,1,1,1,1,1,1,0,0,0,1,1,1
217,2.47625881540817,0.29475843957046,CO,2022-11-12,1,1,0,1,0,1,1,1,1,0,0,0,1,1
218,1.27409674878343,0.353080624036446,CO,2022-11-13,1,1,1,0,0,1,1,1,1,0,1,0,1,1
219,1.67400084847388,0.29624198872629,CO,2022-11-14,1,0,1,1,1,1,1,1,0,0,1,0,1,0
220,1.90946577411275,0.3290821084433545,CO,2022-11-15,0,1,1,1,1,1,1,0,0,0,0,0,1,1
221,1.47242381322737,0.3165366000648865,CO,2022-11-16,1,1,1,1,1,1,0,1,0,0,1,0,1,0
222,1.80490489346554,0.2570333937483595,CO,2022-11-17,1,1,1,1,1,1,1,1,0,0,1,0,1,1
223,3.61535438782095,0.3265305446053755,CO,2022-11-18,1,1,0,1,0,1,1,0,0,0,1,0,1,1
224,0.777148406021353,0.2338593029630115,CO,2022-11-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
225,1.46781745867936,0.169048283696999,CO,2022-11-20,1,1,0,1,0,1,1,1,1,0,1,0,1,1
226,2.08647913444009,0.2962272507818615,CO,2022-11-21,1,1,0,1,1,1,1,1,1,0,0,0,0,1
227,1.33717762146125,0.2906321131222935,CO,2022-11-22,1,1,1,1,1,0,1,1,0,0,0,0,0,1
228,6.4342388885356,0.189350246219643,CO,2022-11-23,1,0,0,1,0,1,1,1,0,0,1,0,1,1
229,0.181743229356182,0.1461084537250045,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,3.599314433832,0.193101430353769,CO,2022-11-25,1,1,0,1,0,1,1,1,0,0,0,0,1,1
231,2.06955916201679,0.384596987433234,CO,2022-11-26,1,1,1,1,0,0,1,1,1,1,1,0,0,1
232,0.952011073892587,0.253141984011181,CO,2022-11-27,1,1,1,0,1,1,1,1,1,0,0,0,1,1
233,3.03774315352469,0.282734167003551,CO,2022-11-28,1,1,0,1,1,1,1,1,0,0,0,0,1,1
234,1.64759531530507,0.3314530625146265,CO,2022-11-29,1,1,1,0,1,1,1,1,0,1,0,1,1,1
235,4.25763224556558,0.3319516842783705,CO,2022-11-30,1,1,0,1,0,0,1,1,1,0,1,0,0,1
236,3.408463603487,0.2416146665283665,CO,2022-12-01,1,1,0,0,1,1,1,1,0,0,0,0,1,1
237,3.37164747808382,0.3262804949876455,CO,2022-12-02,1,1,0,1,0,1,1,1,1,0,0,0,1,1
238,1.26053098074017,0.2861021638584955,CO,2022-12-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1
239,1.70812141128188,0.3120657639908345,CO,2022-12-04,1,1,1,1,1,0,1,0,1,0,0,0,0,1
