"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22B_50_CI","X22C_50_CI","other_50_CI","X21L_95_CI","X22A_95_CI","X22B_95_CI","X22C_95_CI","other_95_CI"
"1",0.193500397204561,0.100427892388254,"AK",2022-07-10,1,1,1,1,1,1,1,1,1,1
"2",2.23397553369255,0.492579045947295,"AK",2022-07-11,1,0,1,1,1,1,0,0,1,1
"3",0.947293549568717,0.439228684300064,"AK",2022-07-12,1,1,1,0,1,1,0,1,0,1
"4",1.41901906446491,0.22913140542906,"AK",2022-07-13,1,1,0,1,1,1,0,0,1,1
"5",0.583793316858901,0.341318116568847,"AK",2022-07-14,1,1,1,1,1,1,1,1,1,1
"6",0.68763321738095,0.32144169830054,"AK",2022-07-15,1,1,1,1,1,1,1,0,0,1
"7",1.05897411807993,0.287233223039748,"AK",2022-07-16,1,1,1,1,1,1,0,1,0,1
"8",0.992582761000294,0.481775753040668,"AK",2022-07-17,1,1,1,1,1,1,1,0,0,1
"9",2.1500165026951,0.112571699340172,"AK",2022-07-18,1,1,0,1,1,0,0,0,0,1
"10",2.72153606376146,0.0434260116706666,"AK",2022-07-19,1,0,0,1,1,1,0,0,1,1
"11",0.721962078365902,0.290381551612765,"AK",2022-07-20,1,1,1,1,1,1,0,0,0,1
"12",0.689874025786396,0.284900059695116,"AK",2022-07-21,1,1,1,1,1,1,0,0,1,1
"13",0.770860374611764,0.200994859010267,"AK",2022-07-22,1,1,1,1,1,1,0,1,0,1
"14",0.579498795076962,0.0297189520719849,"AK",2022-07-23,1,1,1,1,1,0,0,0,1,1
"15",0.400578918838666,0.182514002341088,"AK",2022-07-24,1,1,1,1,1,1,0,0,1,1
"16",1.29053997128887,0.408449314433538,"AK",2022-07-25,0,1,1,1,1,0,1,0,0,1
"17",2.06020742890488,0.113865519431543,"AK",2022-07-26,1,0,0,1,1,1,0,0,0,1
"18",1.22881563280005,0.0903645489022972,"AK",2022-07-27,1,1,0,1,1,1,0,0,1,1
"19",1.40121381414791,0.203198171194026,"AK",2022-07-28,0,0,1,1,1,0,0,0,0,1
"20",0.943854383562001,0.231539985519893,"AK",2022-07-29,1,1,1,1,0,1,0,0,1,0
"21",0.788102362272419,0.205467272568784,"AK",2022-07-30,1,1,1,0,1,1,1,0,0,1
"22",1.33520511523834,0.0141548631413787,"AK",2022-07-31,1,1,0,1,1,1,1,0,0,1
"23",1.55605887535593,0.200860127205567,"AK",2022-08-01,1,1,1,0,1,1,0,0,0,1
"24",0.394669439559727,0.142423390486192,"AK",2022-08-02,1,1,1,1,1,1,1,1,1,1
"25",0.410848706488356,0.0108515332177684,"AK",2022-08-03,1,1,1,1,1,1,1,1,1,1
"26",1.08833142870193,0.323009001317642,"AK",2022-08-04,1,0,1,1,1,1,0,0,1,1
"27",1.68585530369796,0.355746732697188,"AK",2022-08-05,1,0,0,1,1,1,0,0,0,1
"28",0.276120990693429,0.00840547495267384,"AK",2022-08-06,1,1,1,1,1,1,1,1,1,1
"29",0.263315744868595,0.00774056918235314,"AK",2022-08-07,1,1,1,1,1,1,1,1,1,1
"30",0.773459723957165,0.192745504302786,"AK",2022-08-08,1,1,1,1,1,1,1,0,0,1
"31",1.05575274981138,0.178103527320708,"AK",2022-08-09,1,1,1,1,1,1,0,0,1,1
"32",0.953003213324144,0.00610343346065674,"AK",2022-08-10,1,1,1,1,1,1,1,1,1,1
"33",0.635672691088276,0.303778831774373,"AK",2022-08-11,1,1,1,1,1,1,0,0,1,1
"34",0.209580137026629,0.00525657456012263,"AK",2022-08-12,1,1,1,1,1,1,1,1,1,1
"35",1.28839294395593,0.332764611155466,"AK",2022-08-13,1,0,0,1,1,1,0,0,1,1
"36",0.725929337292569,0.366547185931006,"AK",2022-08-14,1,1,1,1,1,1,0,0,1,1
"37",0.242614200420147,0.00426785880361576,"AK",2022-08-15,1,1,1,1,1,1,1,1,1,1
"38",0.555977742998298,0.206433630255302,"AK",2022-08-16,1,1,1,1,1,0,0,1,1,1
"39",0.956608845645548,0.176518537694043,"AK",2022-08-17,1,1,1,0,1,1,1,0,0,1
"40",0.0458277612230115,0.00353987153879342,"AK",2022-08-18,1,1,1,1,1,1,1,1,1,1
"41",0.560798279342821,0.187044256994939,"AK",2022-08-19,1,1,1,1,1,1,0,0,1,1
"42",1.08801695125875,0.923834396624966,"AK",2022-08-20,1,0,0,1,1,1,0,0,1,1
"43",0.430346403810661,0.484381880993802,"AL",2022-07-10,1,1,1,1,1,1,0,1,0,1
"44",1.83865850847715,0.421144734833136,"AL",2022-07-11,1,1,1,0,1,1,0,0,0,1
"45",1.08096411995134,0.624344564171481,"AL",2022-07-12,1,1,1,0,1,1,1,1,1,1
"46",1.17840143008227,0.395939165386336,"AL",2022-07-13,1,1,1,1,1,1,0,0,0,1
"47",1.27569422750048,0.621099670826295,"AL",2022-07-14,1,0,1,1,1,0,0,0,0,1
"48",1.99142483488846,0.771947603569073,"AL",2022-07-15,1,0,0,1,1,0,0,0,1,1
"49",0.624945832378033,0.463268556089363,"AL",2022-07-16,1,1,1,1,1,0,0,1,1,1
"50",0.819533580364322,0.468024827262106,"AL",2022-07-17,1,1,1,1,1,1,0,0,1,1
"51",0.637212601136889,0.378072235125484,"AL",2022-07-18,1,1,1,1,1,1,0,0,1,1
"52",3.73475247963932,0.29423448336844,"AL",2022-07-19,1,0,0,1,0,0,0,0,1,0
"53",1.3459761730227,0.454644617796154,"AL",2022-07-20,1,1,1,1,1,1,0,0,0,1
"54",2.38126596760309,0.239593970998465,"AL",2022-07-21,1,0,0,1,0,0,0,0,0,0
"55",1.87298904374698,0.434048995564816,"AL",2022-07-22,0,1,1,1,1,0,1,1,0,1
"56",1.37169491572578,0.316087656170471,"AL",2022-07-23,1,1,1,1,0,1,0,0,0,0
"57",0.926767332309659,0.30306029654257,"AL",2022-07-24,1,1,1,1,1,1,0,0,0,1
"58",0.531443268985535,0.298666829148838,"AL",2022-07-25,1,1,1,1,1,1,0,0,0,1
"59",0.825502594819212,0.324141775104394,"AL",2022-07-26,1,1,1,0,1,1,0,1,0,1
"60",0.45409918979415,0.496221573388902,"AL",2022-07-27,1,1,1,1,1,1,0,0,1,1
"61",1.77955397073345,0.190288894591654,"AL",2022-07-28,1,1,0,1,1,1,0,0,1,1
"62",1.69735552310446,0.222553132878135,"AL",2022-07-29,1,1,1,1,1,1,0,0,0,1
"63",3.25480629665074,0.482681495842677,"AL",2022-07-30,1,0,0,1,1,0,0,0,1,1
"64",1.14065914435863,0.422858338989057,"AL",2022-07-31,1,0,1,1,1,1,0,0,1,1
"65",1.03968434552533,0.25078963551236,"AL",2022-08-01,1,1,1,0,1,1,1,0,0,1
"66",1.59147029263503,0.378233184207307,"AL",2022-08-02,1,1,1,0,1,1,0,0,0,1
"67",0.613885388133857,0.219939352110912,"AL",2022-08-03,1,1,1,1,1,1,0,0,0,1
"68",2.44917493085455,0.486055478820525,"AL",2022-08-04,1,0,0,1,1,1,0,0,0,1
"69",4.83242894873944,0.757442722361146,"AL",2022-08-05,1,0,0,1,1,1,0,0,1,1
"70",1.0017484671565,0.308959755518455,"AL",2022-08-06,1,1,1,0,1,1,0,1,0,1
"71",0.334098769606254,0.279897731255716,"AL",2022-08-07,1,1,1,1,1,1,0,0,1,1
"72",1.63436651029367,0.34185625649507,"AL",2022-08-08,1,1,1,1,1,1,0,1,0,1
"73",1.11758941654955,0.0325798561933104,"AL",2022-08-09,1,1,0,1,1,1,0,0,1,1
"74",1.79303054488401,0.357636047114599,"AL",2022-08-10,1,0,1,1,1,1,0,0,1,1
"75",0.426731553775404,0.332523954194525,"AL",2022-08-11,1,1,1,1,1,1,1,1,1,1
"76",5.3143098374921,0.657503041507385,"AL",2022-08-12,1,0,0,1,1,1,0,0,1,1
"77",0.37344631668235,0.180417234479755,"AL",2022-08-13,1,1,1,1,1,1,0,0,1,1
"78",0.511056794095488,0.144351127088909,"AL",2022-08-14,1,1,1,1,1,1,1,1,1,1
"79",4.48367435615931,0.5006458737111,"AL",2022-08-15,1,0,0,1,1,1,0,0,0,1
