...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
97,1.2183850676538,0.284844436771265,AR,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
98,0.469437450883928,0.1714031302700025,AR,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
99,0.777989158040687,0.050210603326218,AR,2023-01-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
100,4.74307979983569,0.3469350797234585,AR,2023-01-09,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
101,2.46921943396614,0.227209589622502,AR,2023-01-10,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
102,2.55619388709741,0.2447231850517295,AR,2023-01-11,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
103,2.46368306556271,0.2941321662098205,AR,2023-01-12,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
104,1.85710142199871,0.2845560748103125,AR,2023-01-13,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
105,1.3754791064735,0.496649853634049,AR,2023-01-14,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
106,1.71916559716652,0.744334747518155,AR,2023-01-15,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
107,3.6701206699115,0.51555886502838,AR,2023-01-16,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
108,2.79599116522698,0.257704603228171,AR,2023-01-17,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
109,1.69636397463343,0.2865156418805,AR,2023-01-18,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
110,1.5554499243584,0.296583924866056,AR,2023-01-19,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
111,1.2910041669696,0.29103407685032,AR,2023-01-20,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
112,1.05636816081452,0.71034916469101,AR,2023-01-21,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1
113,0.748246512463757,0.2743906495439415,AR,2023-01-22,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
114,2.19832597980383,0.2270874671235005,AR,2023-01-23,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
115,4.97044813989595,0.382019088230171,AR,2023-01-24,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
116,2.98748424890882,0.327603315513994,AR,2023-01-25,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
117,2.23815717422056,0.2491257017690245,AR,2023-01-26,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1
118,1.3428082987779,0.246091989494076,AR,2023-01-27,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
119,0.0579630135480526,0.0681863143992455,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0.825998427780706,0.3805384045305415,AR,2023-01-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
121,14.7673363545962,0.542941705182735,AR,2023-01-30,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
122,0.819065611646711,0.380158706520307,AR,2023-01-31,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
123,3.25924899980423,0.51318409342512,AR,2023-02-01,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
124,0.708867114607919,0.27959542065606,AR,2023-02-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
125,1.34449522456034,0.2802549942861895,AR,2023-02-03,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
126,0.0790852971785732,0.083632636172949,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,0.106704166794023,0.0771933111486395,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,2.18621934774045,0.241004207845906,AZ,2022-12-26,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
129,4.4858938439276,0.206033707206171,AZ,2022-12-27,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0
130,1.93468859862276,0.283438669129233,AZ,2022-12-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
131,1.95061354715503,0.282083549358546,AZ,2022-12-29,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
132,2.82727677142916,0.2741045918502195,AZ,2022-12-30,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
133,1.06059457610795,0.2402041121459055,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
134,1.0820234112515,0.0718191185018675,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
135,2.43979183305136,0.2720834789097495,AZ,2023-01-02,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
136,1.97893034419452,0.248164416676903,AZ,2023-01-03,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
137,1.97657068131234,0.241929452418704,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
138,1.53383592278172,0.239958633147345,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
139,3.25777554509434,0.20203937319680151,AZ,2023-01-06,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1
140,0.824318335279693,0.1646450322933345,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
141,0.950786027242022,0.25340645575732,AZ,2023-01-08,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
142,4.87196152431527,0.313991390315987,AZ,2023-01-09,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0
143,2.54095550330551,0.221317537011328,AZ,2023-01-10,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
144,1.78575157139856,0.294508492572629,AZ,2023-01-11,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
145,1.55643847812656,0.3339342913307445,AZ,2023-01-12,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
146,1.4286578443397,0.360910477078811,AZ,2023-01-13,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
147,1.49019756811004,0.3563934286283015,AZ,2023-01-14,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
148,2.86289372800382,0.346331386629539,AZ,2023-01-15,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
149,3.10094947602183,0.32368810767291,AZ,2023-01-16,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
150,1.98287863172541,0.27555205828838,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
151,1.35776082695381,0.336006932075381,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
152,4.04024105015907,0.3649234685869,AZ,2023-01-19,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
153,1.95652428239895,0.2768839315011245,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
154,0.866771819382981,0.2818294708169935,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
155,0.434344073729915,0.328248859122781,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
156,4.97245067635467,0.3357685953741615,AZ,2023-01-23,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
157,2.54883005541656,0.388786938641008,AZ,2023-01-24,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0
158,1.58572462833456,0.3322171573810475,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
159,1.92669570080596,0.3362513736588765,AZ,2023-01-26,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1
160,1.54255620530886,0.322545826557304,AZ,2023-01-27,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
161,0.895366390582478,0.3418877844867505,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
162,2.18886446713999,0.3380285351046295,AZ,2023-01-29,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1
163,4.02005230419589,0.2705346315332425,AZ,2023-01-30,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
164,5.45049353326099,0.277091229421017,AZ,2023-01-31,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
165,7.63200271822365,0.3572094737702165,AZ,2023-02-01,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0
166,2.3221134223138,0.2028834561889415,AZ,2023-02-02,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
167,2.23704075579177,0.3033048358115025,AZ,2023-02-03,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1
168,0.692903238011276,0.247343761947871,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
169,0.433177445002516,0.05548743016117,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,15.1828515243815,0.2318578105132855,CA,2022-12-26,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
171,11.9360429541855,0.225957662478847,CA,2022-12-27,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
172,15.7241105242096,0.217783723655974,CA,2022-12-28,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
173,9.7333105956915,0.2307789494955505,CA,2022-12-29,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
174,13.415132427222,0.2542317972363145,CA,2022-12-30,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
175,5.87098057452444,0.2711920370424135,CA,2022-12-31,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
176,1.32376927346445,0.201492123489217,CA,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
177,13.8260899730916,0.228106455146706,CA,2023-01-02,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0
178,13.0074029403314,0.2956513821873355,CA,2023-01-03,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
179,6.12820750243383,0.262003364599223,CA,2023-01-04,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
180,6.481216398064,0.2624401568957445,CA,2023-01-05,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
181,9.09126973187022,0.2818099528476235,CA,2023-01-06,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
182,6.55741354603236,0.2623429897097655,CA,2023-01-07,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0
183,7.84872393116883,0.267360244404582,CA,2023-01-08,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
184,9.6504272387297,0.24982218607733,CA,2023-01-09,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
185,9.39443689853269,0.3024083801378945,CA,2023-01-10,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
186,12.8463438251707,0.318627226324412,CA,2023-01-11,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
187,7.01804657387428,0.281779808991378,CA,2023-01-12,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
188,6.17688322062184,0.3037495258662965,CA,2023-01-13,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
189,4.25659054737861,0.290061845794448,CA,2023-01-14,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
190,7.02199670697977,0.3264485276618685,CA,2023-01-15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
191,6.78502583903728,0.313514174654727,CA,2023-01-16,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
192,7.05209912502509,0.31425617247615,CA,2023-01-17,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
193,6.40768746026329,0.293338012898878,CA,2023-01-18,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
194,3.18759570973374,0.338087342751732,CA,2023-01-19,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
195,5.44880056438555,0.31121886731788,CA,2023-01-20,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
196,18.2130966493356,0.2825946651268135,CA,2023-01-21,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
197,8.56935906003966,0.310159760099428,CA,2023-01-22,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
198,13.3882320073695,0.315558022468743,CA,2023-01-23,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
199,15.9060182144739,0.2815741862771775,CA,2023-01-24,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
200,14.3686165014242,0.3254147493292005,CA,2023-01-25,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
201,11.1961595420514,0.309706290416307,CA,2023-01-26,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
202,12.4560178809754,0.335973331936789,CA,2023-01-27,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
203,8.63325303743274,0.3123511752925135,CA,2023-01-28,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
204,6.2610912354613,0.308148039218425,CA,2023-01-29,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
205,13.3723475480939,0.3248668142348525,CA,2023-01-30,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
206,9.1123719242854,0.303211814960059,CA,2023-01-31,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
207,12.2213742965149,0.293477750959428,CA,2023-02-01,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
208,20.2764934881138,0.3089144708323385,CA,2023-02-02,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
209,11.462274166302,0.278390890913746,CA,2023-02-03,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
210,17.5359448928472,0.306478280562075,CA,2023-02-04,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
211,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.10702925265565,0.378481887283466,CO,2022-12-26,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
213,0.804085397469818,0.233430678461154,CO,2022-12-27,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
214,0.598652907907853,0.0869292233133675,CO,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,1.05683214988446,0.3370697363725105,CO,2022-12-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
216,5.09189476652601,0.368662511085179,CO,2022-12-30,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
217,0.825462817386738,0.2917065746762575,CO,2022-12-31,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
218,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.61965402816092,0.2058716357387265,CO,2023-01-02,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
220,1.5930253296868,0.279522122653631,CO,2023-01-03,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0
221,1.19489930405055,0.366484878180955,CO,2023-01-04,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1
222,1.59074853968119,0.273076153618374,CO,2023-01-05,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
223,0.637916163068525,0.1068196963194285,CO,2023-01-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
224,0.775686472956213,0.378157952192093,CO,2023-01-07,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
