...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
22,NA,NA,AK,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
36,0.00929728035500563,3.318867353986e-4,AK,2024-02-18,1,1,1,1,1,1,1,1
37,NA,NA,AK,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
38,0.011930319728296,2.6148728769034e-4,AK,2024-02-20,1,1,1,1,1,1,1,1
39,NA,NA,AK,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
40,0.031048500409416,2.0557154727568e-4,AK,2024-02-22,1,1,1,1,1,1,1,1
41,NA,NA,AK,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
44,0.256030029291771,0.1950315892339745,AL,2024-01-15,1,1,1,1,1,0,1,0
45,NA,NA,AL,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
47,0.412808381614328,0.298709178572107,AL,2024-01-18,1,1,1,1,0,0,1,1
48,NA,NA,AL,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
51,0.205898590960811,0.165252875485453,AL,2024-01-22,1,1,1,1,1,0,1,0
52,NA,NA,AL,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
55,0.667953896746608,0.4537184235889505,AL,2024-01-26,0,1,1,1,0,0,1,1
56,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
61,0.140504846736599,0.1379945277612275,AL,2024-02-01,1,1,1,1,1,0,1,0
62,NA,NA,AL,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
65,0.781332076882124,0.486322095021329,AL,2024-02-05,0,1,1,1,0,0,1,1
66,NA,NA,AL,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
67,0.86769470502319,0.52815186133245,AL,2024-02-07,1,1,1,0,1,0,1,0
68,0.127582215757065,0.1278741653048045,AL,2024-02-08,1,1,1,1,1,1,1,1
69,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
75,0.109407959283404,0.1234796505729835,AL,2024-02-15,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
80,0.102505055608614,0.1229746457685545,AL,2024-02-20,1,1,1,1,1,1,1,1
81,NA,NA,AL,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA
90,0.0993283925378929,0.03458333034472355,AR,2024-01-19,1,1,1,1,1,1,1,1
91,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0734770636059931,0.0243388110807652,AR,2024-01-22,1,1,1,1,0,0,1,1
94,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
95,0.193473717310564,0.0188976619768127,AR,2024-01-24,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
103,0.0357828133339956,0.0058028096028374,AR,2024-02-01,1,1,1,1,1,1,1,1
104,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0326219894570474,0.00287569012033649,AR,2024-02-05,1,1,1,1,1,1,1,1
108,0.027995870625369,0.002382754217853085,AR,2024-02-06,1,1,1,1,1,1,1,1
109,0.0268708071692245,0.001964178886735805,AR,2024-02-07,1,1,1,1,1,1,1,1
110,0.0703508466455421,0.001610720625731505,AR,2024-02-08,1,1,1,1,1,1,1,1
111,0.0668460024317744,0.001313926102061265,AR,2024-02-09,1,1,1,1,1,1,1,1
112,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
114,0.0199886500148709,6.90640504492515e-4,AR,2024-02-12,1,1,1,1,1,1,1,1
115,0.950530745695955,0.4796169569241095,AR,2024-02-13,1,0,1,0,1,0,1,0
116,0.0542349037385558,4.37697400111025e-4,AR,2024-02-14,1,1,1,1,1,1,1,1
117,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0504259206699419,1.26838525800875e-4,AR,2024-02-19,1,1,1,1,1,1,1,1
122,0.0420439950018106,9.7315928014705e-5,AR,2024-02-20,1,1,1,1,1,1,1,1
123,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
127,1.80565892696557,0.243786854085481,AZ,2024-01-14,0,1,1,1,0,0,1,0
128,2.11020007583979,0.169730531877126,AZ,2024-01-15,0,1,0,1,0,0,1,0
129,0.139118132915984,0.0319767831162328,AZ,2024-01-16,1,1,1,1,1,1,1,1
130,1.33821883595686,0.179156187670342,AZ,2024-01-17,1,1,0,1,0,0,1,0
131,0.5769024606495,0.207316848010384,AZ,2024-01-18,1,1,1,1,1,0,1,0
132,0.319409340577266,0.02408874408028775,AZ,2024-01-19,1,1,1,1,1,1,1,1
133,0.582874320554476,0.206789672607712,AZ,2024-01-20,1,1,1,1,1,1,1,1
134,2.608840550933,0.1949938405865795,AZ,2024-01-21,1,1,1,0,0,1,1,0
135,1.31133175318121,0.061034004365335,AZ,2024-01-22,1,1,1,1,0,0,1,1
136,1.3138296995889,0.07846545706497,AZ,2024-01-23,1,1,1,1,1,0,0,0
137,2.27606558265283,0.335685213667451,AZ,2024-01-24,0,0,0,1,0,0,0,0
138,0.128314196828697,0.013866378272586,AZ,2024-01-25,1,1,1,1,1,1,1,1
139,0.947228920137214,0.4171708771389265,AZ,2024-01-26,1,1,1,0,1,1,1,1
140,1.00254602589253,0.130358989538041,AZ,2024-01-27,1,1,0,1,0,0,0,1
141,0.0154999361747237,0.0106560428385547,AZ,2024-01-28,1,1,1,1,1,1,1,1
142,1.54939353602753,0.112985853632024,AZ,2024-01-29,0,1,1,1,0,0,1,0
143,0.979489834579945,0.096651121717714,AZ,2024-01-30,1,1,1,1,0,0,0,0
144,0.983379844858601,0.071575068231922,AZ,2024-01-31,1,1,0,1,0,1,0,1
145,0.0660555936306584,0.00764650759761465,AZ,2024-02-01,1,1,1,1,1,1,1,1
146,0.0736285874163038,0.0070663101197887,AZ,2024-02-02,1,1,1,1,0,0,1,1
147,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
148,0.100094384514967,0.00606795816855055,AZ,2024-02-04,1,1,1,1,0,0,1,1
149,2.15096831922101,0.1586705120476875,AZ,2024-02-05,0,0,1,1,1,1,1,1
150,0.769466853036666,0.041841438962366,AZ,2024-02-06,1,1,1,1,0,0,1,0
151,0.823712662476429,0.004901957658276255,AZ,2024-02-07,1,1,1,1,0,0,1,0
152,0.00721466704265082,0.00458539700382035,AZ,2024-02-08,1,1,1,1,1,1,1,1
153,1.00220406315937,0.3010157645692145,AZ,2024-02-09,1,0,1,0,1,0,1,0
154,0.0255995720592907,0.00404075795682484,AZ,2024-02-10,1,1,1,1,1,1,1,1
155,0.712210838060389,0.11592094706178,AZ,2024-02-11,1,1,1,0,1,0,1,0
156,0.25033891191582,0.00359657477610436,AZ,2024-02-12,1,1,1,1,1,1,1,1
157,0.870505072587811,0.06500535889216,AZ,2024-02-13,1,1,0,1,0,0,0,0
158,0.593781794815379,0.00323554973548956,AZ,2024-02-14,1,1,1,1,0,0,1,1
159,0.00509481748718536,0.00308180853059905,AZ,2024-02-15,1,1,1,1,1,1,1,1
160,0.0366083438167837,0.002943948354031015,AZ,2024-02-16,1,1,1,1,1,1,1,1
161,0.165155694190463,0.00282070570348793,AZ,2024-02-17,1,1,1,1,0,0,1,0
162,0.599891406973131,0.0508173103024985,AZ,2024-02-18,1,1,1,1,0,0,1,1
163,0.472119745083645,0.002613763444152385,AZ,2024-02-19,1,1,1,1,1,1,1,1
164,1.06696384850829,0.0663087404754825,AZ,2024-02-20,1,1,0,1,1,0,0,0
165,1.04989566049773,0.03577418998379775,AZ,2024-02-21,1,1,0,1,0,0,0,0
166,1.09159067508636,0.235757952886146,AZ,2024-02-22,1,0,0,1,0,1,0,1
167,0.0286971817695269,0.002335094826816175,AZ,2024-02-23,1,1,1,1,0,0,1,1
168,0.0184555996312325,0.002290138661490965,AZ,2024-02-24,1,1,1,1,1,1,1,1
169,1.79949547213126,0.1917282441135605,CA,2024-01-14,1,1,1,0,0,1,1,0
170,2.4524315433386,0.23534487441942,CA,2024-01-15,1,0,0,1,1,0,0,0
171,1.90885170995592,0.1738131198338055,CA,2024-01-16,0,1,1,1,0,0,1,0
172,0.940740348151156,0.0559069974189445,CA,2024-01-17,1,1,1,1,1,0,1,0
173,1.55301636675974,0.1538203560872945,CA,2024-01-18,0,1,1,1,0,0,1,1
174,0.876486953204383,0.00818496639859395,CA,2024-01-19,1,0,1,1,0,0,1,0
175,0.882721278945032,0.0749252204886185,CA,2024-01-20,1,1,0,1,0,1,0,1
176,1.22612267736723,0.2536102624015395,CA,2024-01-21,1,0,1,0,0,0,1,0
177,0.950274333478712,0.0707479302202575,CA,2024-01-22,1,1,0,1,0,1,0,1
178,0.617413955880053,0.0047529313504219,CA,2024-01-23,1,1,1,1,1,0,1,0
179,0.646363329919165,0.085652004470271,CA,2024-01-24,1,1,1,1,1,1,0,0
180,2.82384882932671,0.153590140245486,CA,2024-01-25,0,0,0,0,0,0,0,0
181,2.18853671077154,0.111645869844879,CA,2024-01-26,1,0,0,0,0,0,0,0
182,0.708290366570579,0.002749402257384075,CA,2024-01-27,1,1,1,1,0,0,1,1
183,0.82352932276661,0.0445797102409848,CA,2024-01-28,1,1,0,1,1,0,0,0
184,2.53793673771423,0.087597440686711,CA,2024-01-29,1,1,1,0,0,0,0,0
185,2.21167214908223,0.0731969533369635,CA,2024-01-30,0,1,1,1,0,0,1,0
186,2.92393443820397,0.0852542315759765,CA,2024-01-31,0,0,1,1,0,0,0,0
187,6.36689548856571,0.106573943881173,CA,2024-02-01,0,0,1,0,0,0,0,0
188,5.54718250185539,0.1072903620244105,CA,2024-02-02,1,0,0,1,0,0,0,0
189,1.16603899643977,0.04207088494191735,CA,2024-02-03,0,1,1,1,0,0,1,1
190,0.681156588438243,0.03489889111181145,CA,2024-02-04,1,1,1,1,0,0,0,0
191,1.77494786788043,0.064420226721181,CA,2024-02-05,1,1,0,1,1,0,0,1
192,5.903898475558,0.1093213928598645,CA,2024-02-06,0,0,0,1,0,0,0,0
193,3.69569450842266,0.0866662943978475,CA,2024-02-07,0,0,0,1,0,0,0,0
194,1.29212783810954,0.03370576186706165,CA,2024-02-08,1,1,1,1,0,0,0,0
195,7.07534776239189,0.119239092613305,CA,2024-02-09,1,0,0,0,1,0,0,0
196,5.17791089489141,0.1490493041989125,CA,2024-02-10,0,0,0,0,0,0,0,0
197,0.0101621288269213,3.86468922896755e-4,CA,2024-02-11,1,1,1,1,1,1,1,1
198,4.59648570154178,0.110607777420112,CA,2024-02-12,1,0,0,0,1,0,0,0
199,3.8592254709086,0.0886738875177125,CA,2024-02-13,1,0,0,0,0,0,1,0
200,1.95579869842974,0.0386975045471035,CA,2024-02-14,1,1,0,0,1,0,0,0
201,6.55882519843287,0.1183836218151,CA,2024-02-15,0,0,0,0,0,0,0,0
202,1.69533859179944,0.03636200941953315,CA,2024-02-16,1,1,0,1,1,1,1,1
203,0.878201393704338,0.0327644244353344,CA,2024-02-17,1,1,0,1,0,0,1,1
204,1.52691739617683,0.054546607661393,CA,2024-02-18,1,0,0,0,1,1,0,0
205,1.43997896445402,0.0385641489330012,CA,2024-02-19,0,0,0,1,0,0,1,1
206,0.0307077993603188,1.38474921714035e-4,CA,2024-02-20,1,1,1,1,1,0,0,1
207,5.41864344911848,0.086769895142642,CA,2024-02-21,1,0,0,0,0,0,0,0
208,3.24263309696332,0.064571924935712,CA,2024-02-22,0,0,1,0,0,0,1,0
209,3.37701584882944,0.0645951005194605,CA,2024-02-23,1,0,0,0,1,0,0,0
210,2.01940786112585,0.0579583914071655,CA,2024-02-24,1,0,0,1,1,0,0,1
211,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
212,0.034279447749935,0.02345085474671885,CO,2024-01-15,1,1,1,1,1,1,1,1
213,0.0299577525293183,0.0215522624472484,CO,2024-01-16,1,1,1,1,1,1,1,1
214,0.0951195614122591,0.01979706087039355,CO,2024-01-17,1,1,1,1,1,1,1,1
215,0.164857372742117,0.0181758293620698,CO,2024-01-18,1,1,1,1,1,1,1,1
216,0.0712888245760526,0.016679646689807152,CO,2024-01-19,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
219,0.262896006954312,0.0128593638947787,CO,2024-01-22,1,1,1,1,1,1,1,1
220,0.0552736071045248,0.0117836277123822,CO,2024-01-23,1,1,1,1,0,0,1,1
221,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
223,0.048213556347396803,0.0090560910418356,CO,2024-01-26,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
226,0.0996213013517873,0.0069581153258804,CO,2024-01-29,1,1,1,1,1,1,1,1
227,0.00792376786309304,0.0063752595573388,CO,2024-01-30,1,1,1,1,1,1,1,1
228,0.0078778342066792,0.00584332042911845,CO,2024-01-31,1,1,1,1,1,1,1,1
229,0.0928830503562587,0.005358337728166,CO,2024-02-01,1,1,1,1,1,1,1,1
230,0.0444537378841127,0.00491661792214796,CO,2024-02-02,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0057688033849701,0.0038178162962214,CO,2024-02-05,1,1,1,1,1,1,1,1
234,0.00559611376757083,0.00351707773300775,CO,2024-02-06,1,1,1,1,1,1,1,1
235,0.00571892407271571,0.003244674041201115,CO,2024-02-07,1,1,1,1,1,1,1,1
236,0.0163626401483306,0.002998243251535625,CO,2024-02-08,1,1,1,1,1,1,1,1
237,0.0112630448710699,0.0027756055534726,CO,2024-02-09,1,1,1,1,1,1,1,1
238,1.25540446536874,0.47068778331143,CO,2024-02-10,1,0,0,1,1,0,0,1
239,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0129250231270265,0.00223117633131267,CO,2024-02-12,1,1,1,1,1,1,1,1
241,1.25980449433308,0.4730304928593915,CO,2024-02-13,1,0,0,1,1,0,0,1
242,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
243,0.0036297912371006,0.001837862436258615,CO,2024-02-15,1,1,1,1,1,1,1,1
244,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
248,0.0031501748518984,0.00142763681908574,CO,2024-02-20,1,1,1,1,1,1,1,1
249,0.0350116293079943,0.001374272931162985,CO,2024-02-21,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
251,1.25772564905451,0.4773573728101245,CO,2024-02-23,1,0,0,1,1,0,0,1
252,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
254,1.99601238459354,0.440302133086968,CT,2024-01-15,0,0,1,1,0,0,1,1
255,0.106121019838284,0.003991360450745215,CT,2024-01-16,1,1,1,1,1,1,1,1
256,0.240630662002643,0.003321894926905975,CT,2024-01-17,1,1,1,1,0,0,1,0
257,0.023954152536001,0.002760880857805985,CT,2024-01-18,1,1,1,1,1,1,1,1
258,0.102041050832565,0.002291629608108395,CT,2024-01-19,1,1,1,1,0,0,1,0
259,0.087664235810988,0.00189981441155615,CT,2024-01-20,1,1,1,1,1,1,1,1
260,0.0146512031368118,0.00157318547396188,CT,2024-01-21,1,1,1,1,1,1,1,1
261,0.132325257501291,0.00130130714481675,CT,2024-01-22,1,1,1,1,1,1,1,1
262,0.151896897732993,0.00107531885322729,CT,2024-01-23,1,1,1,1,0,0,1,1
263,0.0625190137219421,8.87720228176845e-4,CT,2024-01-24,1,1,1,1,1,1,1,1
264,1.06396937774865,0.19222344943039751,CT,2024-01-25,1,0,1,0,0,0,1,1
265,0.0190865844119263,6.0336685743699e-4,CT,2024-01-26,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
267,0.00164857703766202,4.08733732374425e-4,CT,2024-01-28,1,1,1,1,1,1,1,1
268,1.13152820749351,0.1226452212921645,CT,2024-01-29,1,0,0,1,1,0,0,1
269,0.00397202996777167,2.76035726474735e-4,CT,2024-01-30,1,1,1,1,1,1,1,1
270,0.00256262903307039,2.26597135107055e-4,CT,2024-01-31,1,1,1,1,1,1,1,1
271,1.10180433285579,0.162646415133145,CT,2024-02-01,0,0,1,1,0,0,1,1
272,0.0306411475663552,1.5237925529686e-4,CT,2024-02-02,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
274,4.4314382083694e-4,1.02193690579805e-4,CT,2024-02-04,1,1,1,1,1,1,1,1
275,0.002552033076084,8.3606818402915e-5,CT,2024-02-05,1,1,1,1,1,1,1,1
276,1.24112449232792,0.197012670223418,CT,2024-02-06,0,0,1,1,1,1,1,1
277,0.00551557189639668,5.5849611009875e-5,CT,2024-02-07,1,1,1,1,0,0,1,1
278,1.37123865390051,0.4946864416542805,CT,2024-02-08,1,0,1,0,1,0,1,0
279,0.0018534247219147,3.720932391849255e-5,CT,2024-02-09,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
281,9.79060047486095e-5,2.4723924450105e-5,CT,2024-02-11,1,1,1,1,1,1,1,1
282,0.00334357559322331,2.01327480786496e-5,CT,2024-02-12,1,1,1,1,1,1,1,1
283,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
284,1.3039049026401e-4,1.332150153607905e-5,CT,2024-02-14,1,1,1,1,1,1,1,1
285,8.61256057824913e-5,1.0824422322294e-5,CT,2024-02-15,1,1,1,1,1,1,1,1
286,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
287,3.99798173311185e-5,7.1305595912505e-6,CT,2024-02-17,1,1,1,1,1,1,1,1
288,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
289,1.4953247486268e-4,4.68245734469038e-6,CT,2024-02-19,1,1,1,1,1,1,1,1
290,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
291,2.793714183138e-4,3.064647977371965e-6,CT,2024-02-21,1,1,1,1,1,1,1,1
292,1.38753275458035,0.4985517326867925,CT,2024-02-22,0,0,1,1,0,0,1,1
293,1.7523788767376e-4,1.998766785987415e-6,CT,2024-02-23,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
298,0.019317351122965,0.01902627064884735,DC,2024-01-17,1,1,1,1,1,1,1,1
299,0.0191052190886914,0.0177141369627384,DC,2024-01-18,1,1,1,1,1,1,1,1
300,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
302,1.14477773585987,0.785500765637535,DC,2024-01-21,0,0,1,1,0,0,1,1
303,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
304,0.0503481553748218,0.0127846884433213,DC,2024-01-23,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0100242002681538,0.0088284636130927,DC,2024-01-31,1,1,1,1,1,1,1,1
