...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
177,4.71479223061316,0.104189702188849,CA,2024-01-22,0,0,1,0,0,0,1,0
178,2.97151373835132,0.051951954691405,CA,2024-01-23,0,0,1,0,0,0,0,0
179,1.25335253426351,0.10437635200795049,CA,2024-01-24,1,0,1,1,0,0,1,1
180,1.85988351978647,0.152706115781833,CA,2024-01-25,1,0,1,1,0,0,1,0
181,3.95052006159025,0.1219219482091545,CA,2024-01-26,0,0,0,0,0,0,0,0
182,3.52946438904272,0.03610230340049125,CA,2024-01-27,0,0,1,0,0,0,0,1
183,2.99535620340574,0.0676063463317505,CA,2024-01-28,0,0,1,0,0,0,1,1
184,5.3210503177661,0.0955646166149025,CA,2024-01-29,0,0,1,1,0,0,0,0
185,7.10269795820492,0.0832721455585705,CA,2024-01-30,1,0,1,0,0,0,0,0
186,5.67229354027692,0.091218294081467,CA,2024-01-31,1,0,1,0,0,0,1,0
187,4.32982445556436,0.1065042772646525,CA,2024-02-01,0,0,1,0,0,0,1,0
188,4.93111687286297,0.1082306307692765,CA,2024-02-02,0,0,0,0,0,0,0,0
189,3.95251859801515,0.0519299242114185,CA,2024-02-03,1,0,1,0,0,0,1,0
190,2.05821064173693,0.043914245364661,CA,2024-02-04,0,0,1,1,0,0,0,0
191,2.87996102119652,0.0696645609241065,CA,2024-02-05,1,0,0,0,0,0,0,1
192,2.61128627799439,0.106217112318189,CA,2024-02-06,1,1,0,0,1,0,0,0
193,2.09262925059084,0.086011139431712,CA,2024-02-07,1,1,1,0,0,1,1,0
194,5.27563359020304,0.03903012292209645,CA,2024-02-08,0,0,0,0,0,0,1,0
195,4.2209834843199,0.1145590875577675,CA,2024-02-09,0,1,0,1,0,0,0,0
196,2.40398339923758,0.140535780319742,CA,2024-02-10,1,0,0,1,0,0,0,0
197,0.11279547470828,0.00781418086694705,CA,2024-02-11,1,1,1,1,1,1,1,1
198,2.73512817431299,0.1062467433524655,CA,2024-02-12,1,1,0,1,0,0,0,0
199,1.44166560125345,0.0851556933016065,CA,2024-02-13,1,1,1,1,0,0,0,0
200,2.58245496211913,0.0404427726938207,CA,2024-02-14,0,0,1,0,0,0,0,0
201,2.43211578957635,0.1122841705460525,CA,2024-02-15,0,0,1,1,0,0,0,0
202,1.96922099841603,0.03787801079168935,CA,2024-02-16,1,1,1,0,1,0,0,0
203,0.986565809865515,0.034231407755874,CA,2024-02-17,1,1,1,1,0,0,0,0
204,0.710266189593866,0.0536189736481155,CA,2024-02-18,1,1,1,1,0,0,0,1
205,1.20462012169388,0.03915832532098975,CA,2024-02-19,1,1,1,0,1,0,1,0
206,0.466211589006913,0.003041602153011735,CA,2024-02-20,1,1,1,1,1,0,1,0
207,2.2621159310233,0.0829976378648285,CA,2024-02-21,1,0,1,0,0,0,0,0
208,1.45323410156009,0.062799903249254,CA,2024-02-22,0,1,1,1,0,0,0,1
209,1.24038661936182,0.0625309307333225,CA,2024-02-23,1,1,1,1,1,1,0,0
210,1.2216066083724,0.0565137018532575,CA,2024-02-24,1,1,0,1,1,0,0,0
211,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
212,0.168505115607833,0.0842890435493085,CO,2024-01-15,1,1,1,1,1,1,1,1
213,0.154698290023609,0.078079119033274,CO,2024-01-16,1,1,1,1,1,0,1,0
214,0.419433936245997,0.07218807766049,CO,2024-01-17,1,1,1,1,1,1,1,1
215,0.701952583627183,0.066611532110818,CO,2024-01-18,1,1,1,1,0,0,1,1
216,0.387109910473846,0.061344347286912,CO,2024-01-19,1,1,1,1,0,0,1,1
217,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
219,1.11843460146735,0.0473368860005954,CO,2024-01-22,1,0,1,1,0,0,1,0
220,0.297487819193527,0.0432416833922938,CO,2024-01-23,1,1,1,1,1,1,1,1
221,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
223,0.244395627957424,0.03255944442102795,CO,2024-01-26,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
226,0.570406574192617,0.0240769483218671,CO,2024-01-29,1,1,1,1,1,1,1,1
227,0.057712881605785,0.02168887910059535,CO,2024-01-30,1,1,1,1,1,1,1,1
228,0.0532385361721441,0.01950193092535155,CO,2024-01-31,1,1,1,1,1,1,1,1
229,0.471014404052828,0.0175047206705719,CO,2024-02-01,1,1,1,1,1,1,1,1
230,0.285751657533537,0.0156858246504299,CO,2024-02-02,1,1,1,1,0,0,1,1
231,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0358833639182645,0.01118584118669815,CO,2024-02-05,1,1,1,1,1,1,1,1
234,0.0320560211899898,0.0099679051831738,CO,2024-02-06,1,1,1,1,1,1,1,1
235,0.0302962304033033,0.00887326393142375,CO,2024-02-07,1,1,1,1,1,1,1,1
236,0.0938992988598993,0.0078918185616566,CO,2024-02-08,1,1,1,1,1,1,1,1
237,0.0816708326831263,0.0070139035694202,CO,2024-02-09,1,1,1,1,1,0,1,0
238,1.08363991047186,0.460042689391651,CO,2024-02-10,1,1,0,1,1,0,0,1
239,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0641963201721745,0.00491196412316056,CO,2024-02-12,1,1,1,1,1,1,1,1
241,1.12101337061031,0.4656796033922045,CO,2024-02-13,1,0,0,1,0,1,0,1
242,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
243,0.0136774391605249,0.00344208793948766,CO,2024-02-15,1,1,1,1,0,0,1,1
244,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
248,0.0100884197049476,0.001935691981005215,CO,2024-02-20,1,1,1,1,1,1,1,1
249,0.100801519066328,0.00173286439113006,CO,2024-02-21,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
251,1.19462197587915,0.479364155551667,CO,2024-02-23,1,0,0,1,0,1,0,1
252,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
254,0.93246496099582,0.3108906462593305,CT,2024-01-15,0,1,1,1,0,0,1,0
255,0.854119273192107,0.075129216637014,CT,2024-01-16,1,0,1,1,0,0,1,0
256,1.62944738226355,0.0680554997422345,CT,2024-01-17,0,0,1,1,0,0,1,0
257,0.264868994951091,0.061521626907299,CT,2024-01-18,1,1,1,1,1,1,1,1
258,0.883959347904989,0.0555068492369345,CT,2024-01-19,1,0,1,1,0,0,1,1
259,0.799175272569836,0.049987984378041,CT,2024-01-20,1,0,1,1,0,0,1,0
260,0.184944997716844,0.04493996543753115,CT,2024-01-21,1,1,1,1,1,1,1,1
261,1.25574624222697,0.040336375918857,CT,2024-01-22,1,0,1,1,0,0,1,0
262,1.54274403742468,0.03614995600754485,CT,2024-01-23,1,0,1,1,1,0,1,0
263,0.717045442828774,0.0323530684326477,CT,2024-01-24,1,1,1,1,0,0,1,1
264,0.601873267355894,0.175896650397552,CT,2024-01-25,1,1,1,1,0,1,1,0
265,0.206062465969636,0.02581790013162505,CT,2024-01-26,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
267,0.0215102165263338,0.02051667952512375,CT,2024-01-28,1,1,1,1,1,0,0,1
268,0.909071947321343,0.1224193421351195,CT,2024-01-29,1,1,0,1,0,0,0,0
269,0.0551327357116809,0.0162500487915505,CT,2024-01-30,1,1,1,1,1,1,1,1
270,0.050029340104852,0.0144478582512461,CT,2024-01-31,1,1,1,1,1,1,1,1
271,0.610677995537487,0.144880688160523,CT,2024-02-01,1,1,1,1,0,0,1,1
272,0.382268252589443,0.01140436655467385,CT,2024-02-02,1,1,1,1,0,0,1,0
273,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
274,0.00770059082144249,0.00899049072885485,CT,2024-02-04,1,1,1,1,1,1,1,1
275,0.0514377018641007,0.0079806154442512,CT,2024-02-05,1,1,1,1,1,0,0,1
276,0.880643058887769,0.176639236889945,CT,2024-02-06,0,1,1,1,0,0,1,1
277,0.0613100440015903,0.0062885077985818,CT,2024-02-07,1,1,1,1,1,1,1,1
278,1.17173082696768,0.4444328340868285,CT,2024-02-08,1,0,1,0,1,1,1,1
279,0.0265547537186244,0.00495858806818336,CT,2024-02-09,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
281,0.00240595911050191,0.003916002107230515,CT,2024-02-11,1,1,1,1,1,1,1,1
282,0.0586822592762751,0.0034831088952281,CT,2024-02-12,1,1,1,1,1,1,1,1
283,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
284,0.00137660962710533,0.002762284648796975,CT,2024-02-14,1,1,1,1,1,1,1,1
285,0.00110468464278214,0.00246362979083896,CT,2024-02-15,1,1,1,1,1,1,1,1
286,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
287,0.00106692514055506,0.001967288745835785,CT,2024-02-17,1,1,1,1,1,1,1,1
288,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
289,0.00283817379266868,0.001581104304865835,CT,2024-02-19,1,1,1,1,1,1,1,1
290,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
291,0.00500297935520527,0.001281217668040325,CT,2024-02-21,1,1,1,1,1,1,1,1
292,1.34453153363861,0.4726007479605005,CT,2024-02-22,0,0,1,1,0,0,1,1
293,0.00135127949899606,0.00104890469985069,CT,2024-02-23,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
298,0.101594655628197,0.0864066879571705,DC,2024-01-17,1,1,1,1,1,1,1,1
299,0.097530290704689,0.0824405528070945,DC,2024-01-18,1,1,1,1,1,0,1,0
300,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
302,0.895944837175883,0.573255571309805,DC,2024-01-21,0,1,1,1,0,0,1,1
303,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
304,0.21581824702498,0.0660397531650585,DC,2024-01-23,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0386037168394542,0.04887963106521515,DC,2024-01-31,1,1,1,1,1,1,1,1
313,0.0380936100079126,0.04732171374403225,DC,2024-02-01,1,1,1,1,1,1,1,1
314,0.0349274686878031,0.0458692868841114,DC,2024-02-02,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
