"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI"
"1",0.00732995373559679,0.00643725146940416,"AK",2022-09-04,1,1,1,1,1,1,1,1,1,1
"2",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.0529071721544204,0.00619002549957007,"AK",2022-09-06,1,1,1,1,1,1,1,1,1,1
"4",0.00626670555593625,0.00608437742667108,"AK",2022-09-07,1,1,1,1,1,1,1,1,1,1
"5",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,"AK",2022-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",NA,NA,"AK",2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.00611531399430011,0.00565077907095405,"AK",2022-09-14,1,1,1,1,1,1,1,1,1,1
"12",NA,NA,"AK",2022-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.021237731653083,0.00562024330578734,"AK",2022-09-16,1,1,1,1,1,1,1,1,1,1
"14",0.0058836799554334,0.00562039243405815,"AK",2022-09-17,1,1,1,1,1,1,1,1,1,1
"15",0.0226202092077666,0.00563097620640553,"AK",2022-09-18,1,1,1,1,1,1,1,1,1,1
"16",0.0805083136682793,0.00565218447143506,"AK",2022-09-19,1,1,1,1,1,1,1,1,1,1
"17",NA,NA,"AK",2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.00618277198141634,0.00572754486085961,"AK",2022-09-21,1,1,1,1,1,1,1,1,1,1
"19",NA,NA,"AK",2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.00627490799410672,0.00584929039089987,"AK",2022-09-23,1,1,1,1,1,1,1,1,1,1
"21",NA,NA,"AK",2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.116950762326951,0.00612801433927383,"AK",2022-09-26,1,1,1,1,1,1,1,1,1,1
"24",NA,NA,"AK",2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.00617622417262001,0.00638633040610333,"AK",2022-09-28,1,1,1,1,1,1,1,1,1,1
"26",NA,NA,"AK",2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.00722001277403933,0.00711405762386216,"AK",2022-10-02,1,1,1,1,1,1,1,1,1,1
"30",1.04722585744472,0.886738705051085,"AK",2022-10-03,0,0,1,1,1,1,1,1,1,1
"31",1.30847735392872,1.87316301681472,"AK",2022-10-04,1,0,1,0,1,1,0,1,0,1
"32",1.21070531745467,1.75787130374683,"AK",2022-10-05,0,0,1,1,1,0,0,1,1,1
"33",NA,NA,"AK",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.00848457425366764,0.00854906228545696,"AK",2022-10-07,1,1,1,1,1,1,1,1,1,1
"35",NA,NA,"AK",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1.56220295447376,0.603544569306913,"AK",2022-10-10,1,0,0,1,1,0,0,0,1,1
"38",0.00974206466636056,0.0103068126005203,"AK",2022-10-11,1,1,1,1,1,1,1,1,1,1
"39",NA,NA,"AK",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1.46496015081142,0.0570400806378021,"AL",2022-09-04,0,0,1,1,1,1,1,1,1,1
"44",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.461427848754738,0.322179320931748,"AL",2022-09-06,1,1,1,1,1,0,0,1,1,1
"46",0.504088676950806,0.189125784406348,"AL",2022-09-07,1,1,1,1,1,1,1,1,1,1
"47",1.06110986837069,0.369311816674905,"AL",2022-09-08,1,1,1,1,1,0,0,1,1,0
"48",0.275282889561208,0.27784870268614,"AL",2022-09-09,1,1,1,1,1,0,0,1,1,1
"49",0.705411943195659,0.722956003683433,"AL",2022-09-10,1,1,1,1,1,0,0,1,1,1
"50",0.2919453754357,0.322385779128379,"AL",2022-09-11,1,1,1,1,1,0,0,1,1,1
