...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI
253,0.0194107599269285,0.0127078746979183,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
254,0.931603405300202,0.01194945088705845,CT,2023-02-13,1,1,1,0,1,1,1,1,1,1,1,1
255,0.0154571562140608,0.0112421771690218,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
256,0.905121186237677,0.226367649103494,CT,2023-02-15,0,1,1,1,1,1,0,1,1,0,1,1
257,0.666817436506991,0.0575329750075215,CT,2023-02-16,1,1,1,1,1,1,1,1,1,0,1,0
258,0.746006584531266,0.105787229458005,CT,2023-02-17,1,1,1,1,1,0,1,0,1,1,1,0
259,0.231994069752665,0.00886005776130165,CT,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
260,0.212950589243322,0.00836215029585025,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
261,0.273249469571678,0.007898351821515,CT,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
262,0.485691720900436,0.00746650440094375,CT,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,0
263,0.187204391299969,0.00706460709367325,CT,2023-02-22,1,1,1,1,1,1,1,0,1,0,1,1
264,0.551518368427242,0.127595232505762,CT,2023-02-23,1,1,1,1,1,1,0,0,1,1,1,1
265,0.882340441568462,0.155454805073142,CT,2023-02-24,1,1,0,1,1,1,1,1,0,0,1,1
266,0.00847743246924199,0.0060207227152108,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
267,0.206541093066351,0.0057213675146768,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
268,0.915706412607455,0.135107897795577,CT,2023-02-27,1,1,1,1,0,1,1,1,1,0,0,1
269,0.868883061158598,0.080975498147596,CT,2023-02-28,1,1,1,1,0,1,1,0,1,1,0,1
270,0.850866717215214,0.1341411167670855,CT,2023-03-01,1,1,0,1,1,1,1,1,0,0,1,1
271,0.0498814292855034,0.004730936556452895,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
272,0.986285086408395,0.2973261837419835,CT,2023-03-03,1,0,1,0,1,1,1,0,1,0,1,1
273,0.0243604831751687,0.004344301724088725,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
274,0.0447032457804574,0.00417480093126439,CT,2023-03-05,1,1,1,1,1,1,1,1,0,0,1,1
275,0.159435874438497,0.00402010752843019,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
276,1.41890718959092,0.228108040683711,CT,2023-03-07,1,0,1,0,1,0,1,0,1,0,1,0
277,0.873302242930785,0.133385249783006,CT,2023-03-08,0,1,1,1,1,1,0,1,1,0,1,0
278,0.20400732472175,0.0036380112664824,CT,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
279,0.0660240017745011,0.00353600136124562,CT,2023-03-10,1,1,1,1,1,1,1,1,1,0,1,0
280,0.0660342640931022,0.003445834129230205,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
281,0.0173705496114891,0.003367096818873075,CT,2023-03-12,1,1,1,1,1,1,1,1,0,0,1,1
282,0.986319302165487,0.1853347864938285,CT,2023-03-13,0,1,1,1,1,1,0,1,1,0,1,1
283,0.276972894350188,0.003242551309459305,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
284,1.60521545987152,0.232282096893336,CT,2023-03-15,1,0,1,0,0,1,1,0,1,0,0,1
285,0.77122185073167,0.116754007834018,CT,2023-03-16,1,1,1,1,1,0,1,1,1,0,1,0
286,1.00188612270652,0.157372574243824,CT,2023-03-17,1,1,1,1,0,1,1,1,1,0,0,1
287,0.0853324827613148,0.003118940729270445,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
288,2.15942782882682,0.91388479071755,CT,2023-03-19,1,0,1,0,1,0,1,0,1,0,1,0
289,2.4582500106076,0.215360732947817,CT,2023-03-20,1,1,1,0,0,0,1,1,1,0,0,0
290,0.0587764953391552,0.003133857043281685,CT,2023-03-21,1,1,1,1,1,1,1,1,1,0,1,0
291,1.99061974839279,0.2319220956774785,CT,2023-03-22,1,0,1,0,1,1,1,0,1,0,1,1
292,0.927474269940692,0.1187171181884985,CT,2023-03-23,1,1,1,1,0,1,0,1,1,1,0,1
293,0.121578635891122,0.003245059833167425,CT,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
294,1.35739059717392,0.168932093321339,CT,2023-03-25,1,0,1,0,1,0,1,1,1,0,1,0
295,0.80841466216665,0.2797677943881715,DC,2023-02-12,1,1,0,1,1,1,1,1,0,0,1,1
296,0.31606995568354,0.0224368664134752,DC,2023-02-13,1,1,1,1,1,1,1,1,0,0,1,1
297,0.807217091738212,0.0206406671335443,DC,2023-02-14,1,1,1,0,1,1,1,0,1,0,1,1
298,1.81420756567843,0.25870918610724,DC,2023-02-15,1,1,1,0,1,0,1,0,1,0,1,0
299,0.785566903089995,0.1802272035719985,DC,2023-02-16,0,1,1,1,1,1,0,0,1,1,1,1
300,0.155173900638979,0.01612847173867465,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.934802801540594,0.291629374476591,DC,2023-02-19,0,1,1,1,1,1,1,1,1,1,1,1
303,0.39329935307733,0.0126851058010446,DC,2023-02-20,1,1,1,1,1,1,0,1,1,0,1,1
304,0.485695713475285,0.112593299401781,DC,2023-02-21,1,1,1,1,1,1,1,0,0,0,1,1
305,0.745842589926003,0.1172415365983795,DC,2023-02-22,0,1,1,1,1,1,1,0,1,0,1,1
306,0.347984784176205,0.01005479157819505,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
307,0.097698115770854,0.00932336440877225,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
308,0.228531294314396,0.00865411905348965,DC,2023-02-25,1,1,1,1,1,1,1,1,0,0,1,1
309,1.9990073702682,0.265127689203854,DC,2023-02-26,1,0,1,0,0,1,1,0,1,0,0,0
310,0.0124001214687905,0.00748077577603645,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
311,0.0101752382711811,0.0069671527896387,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
312,0.386675138517077,0.0064965826915997,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
313,1.50109960307724,0.3002724228083345,DC,2023-03-02,1,0,1,0,0,1,1,0,0,0,0,1
314,0.0353634461631301,0.0056698975054742,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
315,0.162511437920839,0.00530725000210975,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
316,2.18949542293482,0.450612690973744,DC,2023-03-05,1,1,0,0,1,1,1,1,0,0,1,1
317,0.327108864617087,0.004669176506546135,DC,2023-03-06,1,1,1,1,1,1,1,1,1,0,1,0
318,0.14634727383577,0.004388842553286525,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
319,0.0980963388691701,0.004131408428446385,DC,2023-03-08,1,1,1,1,1,1,1,1,0,0,1,1
320,0.0291009517687498,0.00389494547300975,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
321,0.0263217496860353,0.003677702090273235,DC,2023-03-10,1,1,1,1,1,1,1,0,1,0,1,1
322,1.28173886052814,0.91221637616666,DC,2023-03-11,1,1,0,0,1,1,1,1,0,0,1,1
323,1.15561080874769,0.458854865306838,DC,2023-03-12,1,1,0,0,1,1,1,1,0,0,1,1
324,0.126791176000759,0.00312610677009125,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
325,1.05352129067793,0.3094393922264255,DC,2023-03-14,0,1,1,0,1,1,0,1,0,1,1,1
326,0.0802196644733483,0.002828989161823415,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
327,0.00666940285918768,0.00269837251517912,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
328,0.0240584251573673,0.002578510031790705,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
329,0.883251164422863,0.1860465173257135,DC,2023-03-18,1,0,1,1,1,1,1,0,1,1,0,1
330,0.0453967538104465,0.00236793611701751,DC,2023-03-19,1,1,1,1,1,1,1,0,1,0,1,1
331,0.885108649441932,0.1866035723095845,DC,2023-03-20,1,0,1,1,1,1,1,0,1,0,1,1
332,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.13060360337489,0.464924567247999,DC,2023-03-22,1,1,1,0,1,0,1,1,1,0,1,0
334,0.00720152899453101,0.002045636052892955,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
335,0.0485238637623109,0.001982680493826795,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
336,1.06707296061479,0.312278582012658,DC,2023-03-25,1,1,0,0,1,1,1,1,0,0,1,1
337,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0957544223307063,0.018591575809353,DE,2023-02-13,1,1,1,1,1,1,1,0,1,0,1,1
339,0.508069809268515,0.01677142892755805,DE,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
340,1.90410869758598,0.52114281013917,DE,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
341,1.64519010736936,0.013682976368293,DE,2023-02-16,1,0,1,0,1,1,1,0,1,0,1,1
342,0.4694375866733,0.072572821717913,DE,2023-02-17,1,1,1,1,1,1,1,0,1,0,1,1
343,0.0593291196922209,0.011209317141006,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
344,0.746076885650673,0.2779609556724195,DE,2023-02-19,1,0,1,1,1,1,1,0,1,0,1,1
345,0.227448907907112,0.0092286188684628,DE,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
346,0.0951513400978818,0.00839147554902175,DE,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
347,0.0112879273623853,0.0076421331939997,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
348,0.312607885804608,0.00697123309662035,DE,2023-02-23,1,1,1,1,1,1,1,1,0,0,1,1
349,0.115409209700028,0.0063704063260816,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
350,0.065726198717704,0.0058321779711268,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
351,0.00683172629501669,0.00534987872058305,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
352,0.00657781839247901,0.00491756368956474,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
353,0.460119248277259,0.0916032795478245,DE,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
354,0.149968437887052,0.004182290728930105,DE,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
355,0.0397516769936367,0.00387043110155836,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
356,3.49789787428193,0.40042144938464,DE,2023-03-03,1,1,0,0,1,1,1,0,0,0,1,1
357,0.0367086643877154,0.00333959965565866,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
358,1.14539797899676,0.4502325948009465,DE,2023-03-05,1,0,1,0,1,1,1,0,1,0,1,1
359,1.29220328222097,0.15497946359284,DE,2023-03-06,1,1,1,0,1,0,1,0,1,0,1,0
360,0.189020601859435,0.002731335856562055,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
361,1.10944824815674,0.235631551309835,DE,2023-03-08,0,1,1,0,1,1,0,1,1,0,1,1
362,0.011965673690072001,0.00242405984772799,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
363,0.133642888203176,0.00229446527822807,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
364,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.00824355508870475,0.00198560134180045,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
367,0.00199662913794847,0.00190572757682911,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
368,0.00913239065509266,0.00183596636959132,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
369,1.34158740269905,0.94276271924029,DE,2023-03-16,1,1,1,0,1,0,1,1,1,0,1,0
370,1.01916509523139,0.1868165234262545,DE,2023-03-17,1,0,1,0,1,1,1,0,1,0,1,1
371,0.00803425764168555,0.001681221458483825,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
372,0.0274594576295288,0.001646314976687985,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
373,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.00655524480648045,0.001599876519925795,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
375,0.0146738771344867,0.001588148951026925,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
376,1.11569668746236,0.1907480333841535,DE,2023-03-23,0,1,1,0,1,1,0,1,1,0,1,1
377,1.16378012893665,0.2347542197645505,DE,2023-03-24,1,1,1,0,0,1,1,1,1,0,0,1
378,0.00627594811625355,0.00159998199292198,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
379,4.12161651970527,0.186290259080356,FL,2023-02-12,1,1,0,0,1,0,1,0,0,0,1,1
380,5.22153670176003,0.215363550649411,FL,2023-02-13,1,1,1,0,1,1,0,0,0,0,0,1
381,14.2076447275538,0.1751362435675005,FL,2023-02-14,1,0,0,0,1,1,0,0,0,0,0,0
382,9.83450340057149,0.169335631010836,FL,2023-02-15,1,0,1,0,1,1,0,0,0,0,1,0
383,10.3913850348527,0.1722600637645145,FL,2023-02-16,1,0,0,0,1,0,0,0,0,0,0,1
384,8.40507545814279,0.1704565041065215,FL,2023-02-17,1,0,1,0,1,0,0,0,0,0,0,0
385,9.38693627854409,0.138044026701836,FL,2023-02-18,1,0,1,0,1,0,0,0,0,0,1,0
386,4.67995442606952,0.1442878242416645,FL,2023-02-19,1,0,0,0,1,1,0,0,0,0,1,0
387,11.4074095072676,0.141946381576868,FL,2023-02-20,1,0,1,0,1,0,0,0,0,0,0,0
388,4.38620204725981,0.1652093789749825,FL,2023-02-21,1,1,0,0,1,1,0,0,1,0,1,0
389,12.8124283434597,0.121669277830181,FL,2023-02-22,1,0,1,0,1,1,0,0,0,0,1,0
390,11.977937132808,0.118380849108595,FL,2023-02-23,1,0,1,0,1,0,0,0,0,0,0,0
391,8.54743218555114,0.1175523692804015,FL,2023-02-24,1,0,0,0,0,1,0,0,0,0,1,1
392,7.93471338938915,0.0932656486837565,FL,2023-02-25,1,0,0,0,1,1,0,0,0,0,0,1
393,7.81071562012377,0.085608449920135,FL,2023-02-26,1,0,1,0,1,0,0,0,0,0,0,0
394,5.96624826865739,0.128490783032656,FL,2023-02-27,1,0,1,0,1,1,0,0,0,0,1,1
395,9.71969228550985,0.1002030253285935,FL,2023-02-28,1,0,1,0,1,1,0,0,0,0,0,0
396,4.20676988637428,0.136767623596988,FL,2023-03-01,1,0,1,0,0,1,1,0,0,0,0,0
397,5.6113150533266,0.086521519055764,FL,2023-03-02,1,0,1,0,1,0,0,0,1,0,1,0
398,10.9814513349782,0.076193701344646,FL,2023-03-03,1,0,1,0,0,0,0,0,0,0,0,0
399,3.14045726098954,0.0955576083100605,FL,2023-03-04,1,0,1,0,1,1,1,0,0,0,1,0
400,2.00260528359976,0.100301638800083,FL,2023-03-05,1,1,1,0,1,1,1,0,0,0,0,0
401,2.66576166219222,0.1421593746038845,FL,2023-03-06,1,0,1,1,0,1,0,0,0,0,0,0
402,4.12059638372058,0.1072297937222005,FL,2023-03-07,1,0,1,0,0,1,1,0,1,1,0,0
403,4.68666002052158,0.0983774687439735,FL,2023-03-08,1,0,1,0,0,1,1,0,1,0,0,0
404,2.40104980279171,0.1116704502518475,FL,2023-03-09,1,1,0,1,1,0,0,1,0,0,1,0
405,3.12347398202843,0.146900753587726,FL,2023-03-10,1,0,0,1,1,1,0,1,0,0,0,0
406,1.9609631962912,0.1451776604564385,FL,2023-03-11,1,0,1,1,0,0,0,0,0,0,0,0
407,1.61978800680712,0.0611976938092465,FL,2023-03-12,0,0,1,0,1,1,0,0,0,0,1,0
408,2.11090971896209,0.1454636301459995,FL,2023-03-13,1,1,0,1,0,1,1,0,0,0,0,1
409,1.65705993142237,0.109619344789643,FL,2023-03-14,1,1,1,1,1,0,1,1,0,0,0,0
410,3.30697815506946,0.1190080175949875,FL,2023-03-15,1,0,1,1,0,1,1,0,1,0,0,0
411,3.52711862486099,0.0531143591444875,FL,2023-03-16,1,0,1,0,1,1,1,0,0,0,0,0
412,4.4856214816554,0.177979760147274,FL,2023-03-17,1,0,1,0,0,1,1,0,1,0,0,1
413,2.03863486431826,0.0467081377281707,FL,2023-03-18,1,0,1,0,0,1,0,0,0,0,0,1
414,1.9844680692977,0.140791175265178,FL,2023-03-19,0,1,0,1,1,1,0,0,0,0,1,0
415,2.24664107226724,0.1291327050919565,FL,2023-03-20,1,1,1,1,0,1,1,0,1,0,0,1
416,4.15614031430533,0.142850910444494,FL,2023-03-21,1,0,0,1,0,1,0,0,0,0,0,0
417,4.77720459807827,0.0418075184780553,FL,2023-03-22,1,0,1,0,0,1,1,0,1,0,0,0
418,4.64015910147291,0.1497555192974965,FL,2023-03-23,1,0,1,0,0,1,1,0,1,0,0,0
419,2.33572896404589,0.1273523117727805,FL,2023-03-24,1,1,1,1,0,1,0,1,1,0,0,0
420,5.97014139747445,0.2501015492383485,FL,2023-03-25,0,1,0,0,0,0,0,0,0,0,0,0
421,2.80029533289191,0.303836021505396,GA,2023-02-12,1,0,0,1,1,1,0,0,0,0,1,0
422,4.74601799938916,0.192415868469262,GA,2023-02-13,1,0,1,0,1,1,0,0,0,0,0,1
423,2.7152662092056,0.2469842226298655,GA,2023-02-14,1,0,1,0,1,0,0,0,0,0,1,1
424,5.58806844806117,0.193319509415132,GA,2023-02-15,1,0,1,0,1,1,1,0,0,0,1,1
425,6.24394398695017,0.2074345940635925,GA,2023-02-16,1,0,1,0,1,1,1,0,0,0,1,0
426,2.88734628792472,0.240761776682349,GA,2023-02-17,1,0,1,0,1,0,1,0,0,0,1,0
427,0.670916843910506,0.2857251523234005,GA,2023-02-18,1,1,1,1,1,1,0,0,0,0,1,0
428,2.63876621427751,0.1613413241428215,GA,2023-02-19,0,0,1,0,1,1,0,0,1,0,1,1
429,5.02289630648703,0.148090780168992,GA,2023-02-20,1,0,1,0,1,1,1,0,1,0,1,1
430,1.13682869332385,0.204266310502602,GA,2023-02-21,1,1,1,1,1,1,1,0,0,0,1,0
431,2.86144667407044,0.2007047931420045,GA,2023-02-22,1,0,1,0,1,0,1,0,0,0,1,0
432,0.901815943893546,0.2115069831613555,GA,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,0
433,0.917280520823154,0.2438664029612545,GA,2023-02-24,1,1,1,1,1,1,0,0,1,0,1,0
434,4.13746064496386,0.0598066356198155,GA,2023-02-25,1,0,1,0,1,1,1,0,1,0,1,0
435,0.890869899663032,0.1942127445195405,GA,2023-02-26,0,1,1,1,1,1,0,1,1,1,1,0
436,2.38565580987272,0.106873427267296,GA,2023-02-27,1,0,1,0,0,1,0,0,1,0,0,1
437,0.958578092618835,0.103891339136956,GA,2023-02-28,1,1,1,0,1,1,1,0,0,0,1,1
438,1.11488648083141,0.2652615719252085,GA,2023-03-01,1,1,1,1,1,0,1,0,0,0,1,0
439,0.925495557166176,0.03750332125231245,GA,2023-03-02,1,1,1,0,1,1,1,0,1,0,1,1
440,0.747638876718257,0.0982144618846635,GA,2023-03-03,1,1,1,1,1,1,1,0,0,0,1,1
441,0.35684730369801,0.1407352491852255,GA,2023-03-04,1,1,1,1,1,1,1,0,0,0,1,1
442,1.35106762378936,0.2953346188835025,GA,2023-03-05,1,1,1,0,1,0,1,0,0,0,1,0
443,2.49667304581629,0.453808952536431,GA,2023-03-06,0,0,1,0,0,1,0,0,0,0,0,1
444,3.99833436123982,0.2480419261305925,GA,2023-03-07,1,0,1,0,1,1,1,0,1,0,1,0
445,1.16302464767903,0.1873989848049525,GA,2023-03-08,1,0,1,1,1,1,1,0,1,0,1,1
446,1.14795801006852,0.0186595562461344,GA,2023-03-09,1,1,1,0,1,1,1,1,1,1,1,1
447,0.658385097830568,0.01683516367194005,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
448,0.541577742362937,0.2059911960150455,GA,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
449,1.56294304756382,0.355397426112526,GA,2023-03-12,1,1,1,0,0,0,1,1,0,0,0,0
450,0.851966251522371,0.1832745181967295,GA,2023-03-13,1,1,1,1,1,0,1,1,1,0,1,0
451,0.128928245442428,0.0110996771895499,GA,2023-03-14,1,1,1,1,1,1,1,0,1,0,1,1
452,1.30994229685452,0.144858155378229,GA,2023-03-15,0,1,1,1,0,1,0,1,1,0,0,0
453,0.4242591168293,0.00899621078992475,GA,2023-03-16,1,1,1,1,1,1,1,1,0,0,1,1
454,2.50270240491931,0.339706273194859,GA,2023-03-17,1,1,1,0,0,0,1,0,1,0,0,0
455,0.539429207138384,0.00728956661195895,GA,2023-03-18,1,1,1,1,1,1,1,0,1,0,1,1
456,0.336179021902825,0.0065628529315119,GA,2023-03-19,1,1,1,1,1,1,1,0,1,0,1,1
457,0.75726047173044,0.00591007980486205,GA,2023-03-20,1,1,1,1,1,1,1,1,0,0,1,1
458,0.46604369656507,0.101201679699276,GA,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
459,1.12158615901178,0.1386822192197365,GA,2023-03-22,1,0,1,1,1,1,1,0,1,0,1,1
460,0.300252350507025,0.004327826344979765,GA,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
461,0.902874530826158,0.1563831552037595,GA,2023-03-24,1,1,1,1,1,0,1,1,1,0,1,0
462,0.121453730391067,0.00352855384752985,GA,2023-03-25,1,1,1,1,1,1,1,1,1,0,1,0
463,NA,NA,HI,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.403405988302148,0.2924712139098435,HI,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
465,NA,NA,HI,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,0.846850298172049,0.240446137822161,HI,2023-02-15,1,0,1,1,1,1,1,1,1,1,1,1
467,0.88285022321706,0.274292423975508,HI,2023-02-16,1,1,1,0,1,1,1,0,1,0,1,1
468,0.356788898951792,0.2688167088479125,HI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
469,0.356270236127865,0.2636298126897605,HI,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
470,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,0.303991314497815,0.241938727523677,HI,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
475,0.380049926158981,0.251565450317895,HI,2023-02-24,1,1,1,1,1,1,1,1,1,0,1,0
476,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.641968946499759,0.224884157108194,HI,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
481,3.91961660038914,0.2229587373273965,HI,2023-03-02,1,0,1,0,1,1,1,0,1,0,1,1
482,0.569625491884795,0.2394936858742465,HI,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
483,1.03952725079489,0.219876880261725,HI,2023-03-04,1,1,1,0,1,1,1,0,1,0,1,1
484,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.22272240077539,0.216756070933028,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
488,0.557734612909091,0.216605320760783,HI,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
489,0.222273501107621,0.2167054954671825,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
490,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.547354741709732,0.2176578035502805,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
492,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.20334109888243,0.2209637334160685,HI,2023-03-15,1,1,1,1,1,1,1,0,1,0,1,1
495,1.21746625324086,0.3423986277054525,HI,2023-03-16,1,1,1,1,0,1,1,0,1,1,0,1
496,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,1.56612925422158,0.2288606160675835,HI,2023-03-19,1,0,1,0,1,1,1,0,1,0,1,1
499,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.510252206523023,0.234287240396585,HI,2023-03-21,1,1,1,1,1,1,1,0,1,0,1,1
501,0.833153951322801,0.2373638779796855,HI,2023-03-22,1,1,1,1,1,1,1,1,0,0,1,0
502,1.9619081249433,0.306748281378908,HI,2023-03-23,1,0,1,0,0,1,1,0,1,1,0,1
503,0.204823831091871,0.244230083761306,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
504,2.41098037237223,0.3618178277671635,HI,2023-03-25,1,0,1,1,0,1,0,0,0,0,0,1
505,4.70937054695217,0.329887961738539,IA,2023-02-12,1,0,1,0,1,1,1,0,1,0,0,0
506,4.87869872996661,0.3079182383718285,IA,2023-02-13,0,0,1,0,1,1,0,0,1,0,0,1
507,7.73263027624571,0.287777922336583,IA,2023-02-14,0,0,1,0,0,1,1,0,0,0,0,0
508,4.94075222904195,0.284989625879219,IA,2023-02-15,0,0,1,0,0,1,0,0,1,0,0,0
509,1.9764530222023,0.3635833449204535,IA,2023-02-16,1,0,1,1,0,0,0,0,0,0,0,0
510,1.1950329416465,0.247886857913389,IA,2023-02-17,1,1,1,1,1,1,0,0,1,1,1,1
511,1.30046739687831,0.2946799147330005,IA,2023-02-18,1,1,1,1,1,1,1,1,1,0,0,1
512,1.53121491276506,0.195428173962461,IA,2023-02-19,1,1,1,0,1,1,0,0,1,0,1,1
513,5.01059226631058,0.2188200501108125,IA,2023-02-20,1,0,0,0,1,1,0,1,0,0,0,0
514,4.20676730860439,0.244051460971319,IA,2023-02-21,1,0,1,0,0,1,0,0,1,0,0,1
