...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
107,7.61159276415895,0.2134803850912685,AR,2022-12-26,1,0,1,0,1,1,1,0,0,0,0,1,0,1
108,0.929672240384395,0.302738417914738,AR,2022-12-27,1,1,1,1,1,0,1,1,0,1,1,1,0,1
109,0.847962593401582,0.279807128949759,AR,2022-12-28,1,1,1,1,1,1,1,1,0,0,0,1,1,1
110,2.34623451496659,0.301437311901866,AR,2022-12-29,1,0,1,0,1,1,1,1,0,0,0,1,1,1
111,4.61951702735862,0.2792175520789075,AR,2022-12-30,1,0,1,0,1,0,1,1,0,1,0,1,0,1
112,0.684020026692121,0.2982566020454145,AR,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1
113,0.206979502673092,0.1564900402278,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,1.85555173768073,0.180998637102571,AR,2023-01-02,1,1,1,0,1,1,1,1,1,1,0,1,0,1
115,2.17369992152614,0.246254273765798,AR,2023-01-03,1,1,1,0,1,1,1,1,0,0,0,1,0,0
116,6.28685440700935,0.2386738818949265,AR,2023-01-04,1,0,0,0,1,0,0,0,0,0,0,1,0,0
117,4.22083565715703,0.3503601653014715,AR,2023-01-05,0,0,1,1,1,0,0,0,0,0,0,1,0,0
118,1.22348906002604,0.2910192963017695,AR,2023-01-06,1,1,0,1,1,1,1,1,0,0,0,1,1,1
119,0.626799074270424,0.1882025331654545,AR,2023-01-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
120,1.46840386377524,0.1182250925583795,AR,2023-01-08,1,1,1,0,1,1,1,1,0,0,0,1,1,1
121,4.20825654628479,0.339453401072829,AR,2023-01-09,1,1,0,1,1,0,1,1,0,1,0,1,0,1
122,4.99301421167597,0.2517150719086295,AR,2023-01-10,1,0,1,0,0,0,1,1,0,1,0,0,0,1
123,3.92604025763345,0.2631748124082495,AR,2023-01-11,0,0,0,1,1,0,1,1,0,0,0,1,0,1
124,2.88732319393063,0.305593727329232,AR,2023-01-12,0,0,1,1,1,0,1,0,0,1,1,1,0,1
125,2.21845456192717,0.304825807370824,AR,2023-01-13,1,0,1,1,1,0,0,1,0,0,0,1,1,0
126,1.089911590811,0.4451523666412135,AR,2023-01-14,1,1,1,1,0,1,1,1,0,1,0,0,1,1
127,7.3053210222607,0.307726848135348,AZ,2022-12-04,1,0,0,0,1,1,1,0,0,0,0,0,1,1
128,11.7738819113398,0.3119470768943325,AZ,2022-12-05,1,0,1,0,0,1,0,1,0,0,0,0,1,0
129,12.7916044293247,0.318561057439277,AZ,2022-12-06,1,0,0,0,1,1,1,0,0,0,0,1,1,0
130,13.7650271035321,0.2834167283901,AZ,2022-12-07,1,0,0,0,1,0,1,0,0,0,0,0,0,1
131,9.39063336690164,0.311439620139102,AZ,2022-12-08,1,0,0,0,1,1,0,0,0,0,0,0,1,1
132,6.49130472324598,0.286348812053581,AZ,2022-12-09,0,0,1,0,1,0,1,0,0,0,0,0,0,1
133,4.52363852757359,0.3204709344027635,AZ,2022-12-10,1,0,1,0,0,1,1,0,0,0,0,0,1,1
134,13.8250090939348,0.2773972424984645,AZ,2022-12-11,1,0,1,0,1,1,0,0,0,0,0,1,1,0
135,9.49706217157265,0.307042940004413,AZ,2022-12-12,1,0,1,0,0,1,0,0,0,0,0,0,1,0
136,10.805556056521,0.2965588837259355,AZ,2022-12-13,1,0,0,0,1,1,0,0,0,0,0,0,1,0
137,12.6672732627463,0.2739521369282265,AZ,2022-12-14,1,0,1,0,0,1,1,1,0,0,0,0,1,1
138,8.46193072956932,0.28288225702866,AZ,2022-12-15,1,0,1,0,1,0,1,1,0,0,0,0,0,1
139,5.66311355688844,0.263168497575942,AZ,2022-12-16,1,0,0,0,0,1,0,1,0,1,0,0,1,0
140,2.68430721089829,0.308738521597312,AZ,2022-12-17,1,0,0,1,1,1,1,1,0,1,0,0,1,1
141,4.60802446292672,0.247312935017674,AZ,2022-12-18,1,0,1,0,1,1,0,1,0,0,0,0,1,0
142,15.3899134028935,0.2657775771764745,AZ,2022-12-19,1,0,1,0,1,0,1,1,0,0,0,0,0,1
143,2.07957164893993,0.2768959508657995,AZ,2022-12-20,1,1,0,1,0,0,1,0,1,0,1,0,0,1
144,2.19840283211005,0.273308979161642,AZ,2022-12-21,1,1,0,1,0,0,1,1,0,0,0,0,0,1
145,6.81294232723487,0.2558954599808335,AZ,2022-12-22,1,0,0,0,0,0,1,1,0,0,0,0,0,1
146,3.27154987716044,0.267216738634736,AZ,2022-12-23,1,0,1,0,0,1,0,1,0,0,0,1,1,0
147,1.06099883574518,0.2547141258121545,AZ,2022-12-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1
148,0.206171505900009,0.1418473889281845,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1
149,6.69527665888677,0.261954388313887,AZ,2022-12-26,1,0,1,0,0,0,1,1,0,0,0,0,0,0
150,12.9720943155115,0.227940458696946,AZ,2022-12-27,1,0,1,0,1,0,1,0,0,0,0,0,0,0
151,2.31369373247125,0.285998108573385,AZ,2022-12-28,1,1,0,1,0,0,1,1,1,0,0,1,0,0
152,2.03729580274787,0.283241453998253,AZ,2022-12-29,1,1,1,1,1,0,0,1,0,0,0,0,0,0
153,5.56352813173438,0.30101491972788,AZ,2022-12-30,1,0,0,1,0,0,1,1,0,0,0,0,0,0
154,2.26194071964876,0.2648058362777695,AZ,2022-12-31,1,0,1,1,1,0,1,1,0,0,0,0,0,1
155,1.51967525302357,0.115863658033277,AZ,2023-01-01,1,0,1,0,1,1,1,1,0,0,0,0,1,1
156,7.20666868909507,0.2833865770480965,AZ,2023-01-02,1,0,0,1,0,0,1,1,0,1,0,0,0,1
157,5.619145912849,0.26090310677294,AZ,2023-01-03,1,0,1,0,1,0,1,1,0,1,0,0,0,0
158,5.42777256285361,0.26306317201214,AZ,2023-01-04,1,0,1,0,1,0,1,1,0,0,0,0,0,0
159,2.50102710661627,0.2490422758829945,AZ,2023-01-05,1,0,1,1,0,0,1,1,0,0,0,0,0,1
160,4.11586587353595,0.209409198861631,AZ,2023-01-06,1,0,0,0,0,1,1,1,0,0,0,0,1,1
161,0.786842327584784,0.164528337659713,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1
162,1.68658362016328,0.2685039631844325,AZ,2023-01-08,1,1,1,1,1,0,1,1,1,0,0,1,0,0
163,12.0429386823102,0.33963905852691,AZ,2023-01-09,1,0,0,0,0,0,1,1,0,1,0,0,0,0
164,4.79710741444737,0.2390783446274305,AZ,2023-01-10,1,0,1,0,1,0,1,1,0,1,0,0,0,0
165,2.95108275487291,0.3034956984872395,AZ,2023-01-11,1,0,1,1,1,0,1,1,0,1,0,0,0,0
166,3.58470220217043,0.386052400775164,AZ,2023-01-12,1,1,1,0,1,0,1,1,0,0,0,0,0,1
167,2.85146403961327,0.4160256183948,AZ,2023-01-13,1,1,1,0,1,0,1,1,1,1,0,1,0,1
168,2.95361203103255,0.4460689772343525,AZ,2023-01-14,1,0,1,0,0,0,1,1,1,1,0,1,0,1
169,50.2166904779491,0.2970559349896095,CA,2022-12-04,0,0,1,0,0,1,1,0,0,0,0,0,1,0
170,110.843328802121,0.2845979376299975,CA,2022-12-05,0,0,1,0,1,0,0,0,0,0,0,0,0,0
171,71.3628455777059,0.281158946789654,CA,2022-12-06,0,0,1,0,1,0,1,0,0,0,0,0,0,0
172,89.9383054864077,0.284531195415523,CA,2022-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,100.848498086243,0.2656627716263605,CA,2022-12-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0
174,92.8685369381781,0.2574890870290805,CA,2022-12-09,0,0,0,0,1,0,1,0,0,0,0,0,0,0
175,50.3993067651543,0.2799415200265665,CA,2022-12-10,0,0,0,0,1,0,1,0,0,0,0,0,0,0
176,56.6943433128338,0.2600841532392475,CA,2022-12-11,0,0,1,0,1,0,0,0,0,0,0,0,0,0
177,66.9095892537044,0.2585851577751215,CA,2022-12-12,0,0,0,0,1,1,1,1,0,0,0,0,0,1
178,65.3248921175009,0.264659670915536,CA,2022-12-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179,34.7817594494421,0.2861218283826495,CA,2022-12-14,1,0,1,0,1,0,1,0,0,0,0,0,0,0
180,77.6670182552258,0.249136483155086,CA,2022-12-15,0,0,1,0,1,0,1,0,0,1,0,0,0,0
181,35.8135080543384,0.2511662983247625,CA,2022-12-16,0,0,0,0,1,0,1,0,0,0,0,0,0,0
182,17.3236388919145,0.256545974524914,CA,2022-12-17,0,0,0,0,1,1,1,0,0,0,0,0,0,0
183,45.2447389419696,0.2196892910229005,CA,2022-12-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184,53.8170828044754,0.238318954050078,CA,2022-12-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0
185,55.7790795609952,0.20735152336916,CA,2022-12-20,1,0,0,0,1,0,1,0,0,0,0,1,0,0
186,47.6187784373043,0.2361535341492185,CA,2022-12-21,0,0,0,0,1,0,1,0,0,0,0,0,0,0
187,46.2357806539264,0.250975725046025,CA,2022-12-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188,81.3056973233248,0.2284789783520945,CA,2022-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,32.2985747307606,0.2562018185586055,CA,2022-12-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,0.676639784379478,0.094901237576456507,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,74.0516771794081,0.244413318593423,CA,2022-12-26,1,0,1,0,0,0,0,0,0,0,0,0,0,0
192,55.5407472146785,0.2340904629415715,CA,2022-12-27,0,0,1,0,1,0,1,0,0,0,0,0,0,0
193,73.8281257084949,0.228772322354099,CA,2022-12-28,0,0,0,0,1,0,1,0,0,0,0,1,0,0
194,44.2039204638757,0.240038196510445,CA,2022-12-29,1,0,1,0,0,0,0,0,0,1,0,0,0,0
195,29.503677952259,0.258009181929555,CA,2022-12-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,11.4619407501669,0.27635388605192,CA,2022-12-31,1,0,0,1,1,0,1,0,0,0,0,0,0,0
197,2.41999566897719,0.22506691595152,CA,2023-01-01,1,0,1,1,1,0,1,1,1,1,1,0,0,1
198,24.7125097830716,0.2302288044763175,CA,2023-01-02,0,0,0,0,1,0,0,1,0,0,0,1,0,0
199,29.6564299567749,0.3021470233729895,CA,2023-01-03,1,0,1,0,0,0,0,0,0,1,0,0,0,0
200,23.0270759239727,0.272036132340274,CA,2023-01-04,1,0,0,1,0,0,0,0,0,0,0,0,0,0
201,29.7498038650647,0.274550345632158,CA,2023-01-05,1,0,1,1,0,0,0,0,0,0,0,0,0,0
202,35.8799455454605,0.300050206576204,CA,2023-01-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0
203,11.6656826560946,0.2669264011411815,CA,2023-01-07,1,0,0,1,0,0,0,0,0,0,0,0,0,0
204,29.9569799304715,0.2903082166761285,CA,2023-01-08,1,0,1,0,0,0,0,0,0,0,0,0,0,0
205,33.9659235701762,0.261627526496867,CA,2023-01-09,1,0,1,1,1,0,1,0,0,0,0,0,0,1
206,48.8763478997042,0.3274971948975275,CA,2023-01-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0
207,54.7645879599993,0.3469067166407095,CA,2023-01-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208,32.7554012920433,0.29872660333754403,CA,2023-01-12,1,0,0,0,0,0,1,1,0,0,0,0,0,0
209,37.3024840414554,0.331635466172816,CA,2023-01-13,1,0,0,0,0,0,0,1,0,0,0,0,0,0
210,23.3464671303067,0.314004079435146,CA,2023-01-14,1,0,0,0,0,0,1,0,0,0,0,1,0,1
211,1.31933349871432,0.3132112990639665,CO,2022-12-04,1,1,1,1,0,1,1,1,1,1,0,0,1,1
212,2.01051374167632,0.314816022587932,CO,2022-12-05,1,0,1,1,1,1,0,1,0,1,1,1,1,0
213,3.92396696326285,0.233293151666945,CO,2022-12-06,1,0,1,0,1,1,1,0,0,0,0,1,1,1
214,1.61592172554673,0.2377699889832305,CO,2022-12-07,1,1,1,0,1,1,1,0,0,1,0,1,1,1
215,0.847385654567545,0.320818098316722,CO,2022-12-08,1,1,1,1,1,1,0,1,0,1,0,1,1,0
216,1.20748743041202,0.294322398917273,CO,2022-12-09,1,0,1,1,1,1,1,1,0,1,0,1,1,1
217,1.38775089543945,0.3145155860759425,CO,2022-12-10,1,0,1,1,1,0,1,0,0,1,0,1,0,1
218,1.61189598953719,0.281347359974161,CO,2022-12-11,1,0,1,1,1,1,1,1,0,0,0,1,1,1
219,2.6537842280532,0.285894700887986,CO,2022-12-12,1,0,1,0,1,0,0,1,0,1,0,0,0,0
220,3.83755966189127,0.254488964294424,CO,2022-12-13,1,0,0,0,1,1,1,0,0,0,0,1,1,0
221,0.999867690929555,0.2834562138617695,CO,2022-12-14,1,1,0,1,1,1,1,1,0,0,1,1,1,1
222,0.732019850955669,0.228815787825878,CO,2022-12-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
223,5.97518877519749,0.3542430362345205,CO,2022-12-16,1,0,1,0,1,1,1,1,0,0,0,1,1,1
224,0.433367107701566,0.243032241616483,CO,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.52711105783211,0.2672326115148195,CO,2022-12-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
226,1.97383779497651,0.314973036786517,CO,2022-12-19,1,0,1,1,0,0,0,0,0,1,0,0,0,0
227,1.76361280620767,0.360531661396834,CO,2022-12-20,1,0,1,1,1,0,0,1,0,1,0,1,0,0
228,0.636804248735122,0.225836595739308,CO,2022-12-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
229,0.298440248813146,0.271020088665038,CO,2022-12-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
230,3.26222919688956,0.132029895677788,CO,2022-12-23,1,0,1,0,1,1,1,1,0,1,0,1,1,1
231,0.884896529745486,0.418319660500713,CO,2022-12-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1
232,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.40462501351256,0.4242879503622365,CO,2022-12-26,1,1,0,1,1,0,1,1,0,0,0,1,0,1
234,1.07918102947525,0.2708317700598705,CO,2022-12-27,1,0,0,1,1,1,1,1,0,0,0,1,1,1
235,0.800141911125698,0.1220716094659165,CO,2022-12-28,1,1,1,0,1,1,1,1,0,1,0,1,1,1
236,0.85112555883886,0.3234489877529415,CO,2022-12-29,1,1,0,1,1,1,1,1,1,0,1,0,1,1
237,3.86014134967821,0.313041847912216,CO,2022-12-30,1,0,1,0,1,1,1,1,0,1,0,0,1,1
238,0.977635310964688,0.322455044088177,CO,2022-12-31,1,1,1,1,1,1,0,1,0,1,1,1,1,0
239,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.52172414742539,0.2403548238524505,CO,2023-01-02,1,0,1,0,0,0,1,1,0,1,1,0,0,1
