...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
1,0.329625864757273,0.01325433927786595,AK,2022-08-21,1,1,1,1,1,1
2,1.51002145433319,0.2704395189899855,AK,2022-08-22,0,0,1,0,0,1
3,0.0153901932069098,0.01362731801739865,AK,2022-08-23,1,1,1,1,1,1
4,NA,NA,AK,2022-08-24,NA,NA,NA,NA,NA,NA
5,0.0522106827665596,0.01413523490599835,AK,2022-08-25,1,1,1,1,1,1
6,NA,NA,AK,2022-08-26,NA,NA,NA,NA,NA,NA
7,0.0530760649976862,0.0147899313101365,AK,2022-08-27,1,1,1,0,0,1
8,0.0504177828429862,0.01517708424392545,AK,2022-08-28,1,1,1,1,1,1
9,0.106114247293463,0.01560717788949975,AK,2022-08-29,1,1,1,1,1,1
10,0.0520062727000068,0.0160828776783228,AK,2022-08-30,1,1,1,1,1,1
11,0.53719938506731,0.1653678031749995,AK,2022-08-31,1,1,1,1,1,1
12,NA,NA,AK,2022-09-01,NA,NA,NA,NA,NA,NA
13,0.0153227352209472,0.01781512212875985,AK,2022-09-02,1,1,1,1,1,1
14,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA
15,0.0156951117941453,0.01926211143542095,AK,2022-09-04,1,1,1,1,1,1
16,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA
17,0.110841863913917,0.02098594204273895,AK,2022-09-06,1,1,1,1,1,1
18,0.0155315155694062,0.0219656006386647,AK,2022-09-07,1,1,1,1,1,1
19,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
25,0.0177008484605709,0.03170749199322875,AK,2022-09-14,1,1,1,1,1,1
26,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
27,0.0700770755925864,0.03570334988618075,AK,2022-09-16,1,1,1,0,0,1
28,0.0205608549707169,0.0379624632629978,AK,2022-09-17,1,1,1,1,1,1
29,0.0764267919794026,0.0404149264709674,AK,2022-09-18,1,1,1,1,1,1
30,0.228899111730517,0.04307645003812255,AK,2022-09-19,1,1,1,1,1,1
31,NA,NA,AK,2022-09-20,NA,NA,NA,NA,NA,NA
32,0.0241630831838281,0.04909482699556985,AK,2022-09-21,1,1,1,0,0,1
33,NA,NA,AK,2022-09-22,NA,NA,NA,NA,NA,NA
34,0.0302146585743318,0.0561645616844875,AK,2022-09-23,1,1,1,1,1,1
35,NA,NA,AK,2022-09-24,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-09-25,NA,NA,NA,NA,NA,NA
37,0.404203948898559,0.0691026474617045,AK,2022-09-26,1,1,1,0,0,1
