...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
108,0.700351422428717,0.537751904049945,AR,2023-08-22,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
109,2.98026514547528,0.4930498581273025,AR,2023-08-23,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
110,2.39326526396289,0.533060673101955,AR,2023-08-24,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
111,0.391744256151733,0.236694153055198,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.374768616369085,0.2324111272886195,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
114,2.51771493999297,0.384500814701583,AR,2023-08-28,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0
115,2.81662125980865,0.351052283850189,AR,2023-08-29,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
116,2.41623880406233,0.56662983085811,AR,2023-08-30,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1
117,1.02156650675686,0.52628193426807,AR,2023-08-31,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
118,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,3.70394462213175,0.477608084749835,AR,2023-09-05,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1
123,1.04914215840057,0.55972728316245,AR,2023-09-06,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
124,0.767239872191797,0.3929856980800085,AR,2023-09-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
125,1.70534450878378,0.43816662215161,AR,2023-09-08,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
126,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,7.06743685211613,0.4254432385790965,AZ,2023-07-30,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
128,2.70454652740908,0.4238877882761335,AZ,2023-07-31,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
129,1.41399269494726,0.3755738706717615,AZ,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
130,2.7085597529534,0.3917929990782275,AZ,2023-08-02,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
131,2.51801747720875,0.391609964828098,AZ,2023-08-03,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1
132,0.645471252711186,0.3932185517705445,AZ,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
133,2.0223450733111,0.394169493700829,AZ,2023-08-05,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
134,0.727400336005831,0.3689970063613555,AZ,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
135,2.81370203007546,0.390158038086369,AZ,2023-08-07,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
136,6.4758319421256,0.414963418494956,AZ,2023-08-08,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
137,3.32862474055621,0.43144349189857,AZ,2023-08-09,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
138,1.03015231411325,0.454832235549444,AZ,2023-08-10,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
139,0.919918585796745,0.456925436967926,AZ,2023-08-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
140,0.463802396982874,0.324306950747112,AZ,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
141,1.4924399308168,0.3788328355738505,AZ,2023-08-13,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
142,6.19636426351066,0.429375123413142,AZ,2023-08-14,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
143,3.01290354166771,0.3786777911434875,AZ,2023-08-15,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
144,4.27763650525139,0.405544779525717,AZ,2023-08-16,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0
145,1.85531908176122,0.455907830684776,AZ,2023-08-17,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0
146,1.21839753868673,0.409706037310232,AZ,2023-08-18,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1
147,0.839970717913055,0.3570501907930295,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,2.72613665277583,0.42168503791927747,AZ,2023-08-20,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
149,4.69835748862088,0.3878236204694045,AZ,2023-08-21,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
150,3.20407734616274,0.373864414890026,AZ,2023-08-22,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1
151,3.03910002729131,0.3798401487718465,AZ,2023-08-23,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
152,1.83965335500472,0.3580095513402935,AZ,2023-08-24,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
153,0.8208004066724,0.4144679007878765,AZ,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
154,1.82138048081337,0.4553707139912645,AZ,2023-08-26,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1
155,4.7691041091828,0.440462847856798,AZ,2023-08-27,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
156,5.15687775788472,0.375399874821816,AZ,2023-08-28,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
157,1.19414415530327,0.4104878581875415,AZ,2023-08-29,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
158,2.65088914267098,0.4002064149480555,AZ,2023-08-30,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
159,1.2671857185016,0.498733341263203,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0
160,0.458936116383712,0.3436764499509515,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
161,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,3.29837288678729,0.40204031482549,AZ,2023-09-03,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1
163,6.38019000307007,0.412257771804555,AZ,2023-09-04,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
164,3.0189246000167,0.3910018622947335,AZ,2023-09-05,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1
165,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,1.95146712846419,0.490884381728136,AZ,2023-09-09,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1
169,4.40039076041454,0.4317764751641385,CA,2023-07-30,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
170,5.59619653021907,0.4219913392583645,CA,2023-07-31,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
171,8.72616865679382,0.4292383272507585,CA,2023-08-01,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
172,7.31836342395296,0.4165741200658615,CA,2023-08-02,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
173,5.38510321624626,0.419460400690991,CA,2023-08-03,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
174,4.30381668770445,0.4196051558246445,CA,2023-08-04,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
175,4.45922235477082,0.421891282563597,CA,2023-08-05,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1
176,0.922810602237293,0.430638973494442,CA,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
177,2.23202661272119,0.4113810778193375,CA,2023-08-07,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
178,3.12222905084932,0.415986835846684,CA,2023-08-08,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1
179,3.37900226371969,0.4207846496154685,CA,2023-08-09,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1
180,4.56324641085101,0.422968261745936,CA,2023-08-10,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
181,4.56331983370572,0.4086573193253045,CA,2023-08-11,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1
182,2.52512373664803,0.405802925874036,CA,2023-08-12,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1
183,1.33961517106419,0.404023551356263,CA,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
184,2.92358695496554,0.4086171141784835,CA,2023-08-14,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1
185,3.92585373355488,0.4142480829183315,CA,2023-08-15,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
186,6.32259631166429,0.4260147198293555,CA,2023-08-16,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
187,4.84434588677772,0.4200466751914585,CA,2023-08-17,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1
188,8.33952929284665,0.409805774553526,CA,2023-08-18,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1
189,3.12942825336093,0.4208015411062015,CA,2023-08-19,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
190,2.2565566621062,0.4322778373129505,CA,2023-08-20,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
191,5.47229479020321,0.401073808975256,CA,2023-08-21,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
192,5.72637692890726,0.4352490441338335,CA,2023-08-22,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
193,4.30598528158526,0.406431161266641,CA,2023-08-23,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
194,4.75568350077062,0.405816620251063,CA,2023-08-24,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
195,5.03571358449355,0.411307190575973,CA,2023-08-25,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
196,2.89947319697401,0.403469562049625,CA,2023-08-26,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
197,3.46212123166337,0.3964391280866165,CA,2023-08-27,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0
198,4.23300195526424,0.405454788320663,CA,2023-08-28,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
199,7.59440056952944,0.399282255069108,CA,2023-08-29,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
200,16.9026910857443,0.4118771959216555,CA,2023-08-30,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
201,4.81885208447963,0.393456827664555,CA,2023-08-31,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
202,3.34915685456702,0.3852657335195755,CA,2023-09-01,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1
