...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
94,1.20202109176118,0.1923374020327945,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
95,1.34295615139199,0.366900917123981,AR,2023-10-04,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
96,1.92469921976129,0.266041302590719,AR,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1
97,0.264663689971029,0.184402509691918,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
98,0.261232242171415,0.1816888475931505,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
99,0.261219966795737,0.1789433643575835,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,1.1190513775369,0.176167752090685,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,1.09847769118819,0.1733638186770375,AR,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
102,1.0971648052475,0.221772951240885,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
103,1.68467622165215,0.40390990204758,AR,2023-10-12,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
104,1.30923734313873,0.244944052596794,AR,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
105,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.96568428859228,0.2157392080324045,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
108,0.82005759994893,0.58476917110161,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
109,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.32686988789796,0.1472065709278415,AR,2023-10-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
111,0.195626662861961,0.144242460062597,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,0.194712953621862,0.141276687109031,AR,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.43358006418126,0.3936545048332345,AR,2023-10-23,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1
115,0.697291445950641,0.47205648804054,AR,2023-10-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,1.27046162050201,0.60541607550729,AR,2023-10-25,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
117,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.479519750608346,0.304072308203519,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.8828068921262,0.62529492811838,AR,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
122,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.980885162406377,0.68878721061272,AR,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
124,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.895363977194376,0.639168511286595,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
126,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.30849966330601,0.374455556996592,AZ,2023-09-24,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
128,3.11150503806692,0.393857304174457,AZ,2023-09-25,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
129,2.53031079347972,0.38671221667668,AZ,2023-09-26,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
130,2.27066948802629,0.3597463152530755,AZ,2023-09-27,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
131,0.927430398199471,0.355093224656742,AZ,2023-09-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
132,0.758712775310408,0.395114911541801,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,1.37295810432638,0.373378202546227,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1
134,4.88645065171816,0.3768172837599645,AZ,2023-10-01,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
135,7.38385863204708,0.411360796820278,AZ,2023-10-02,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
136,1.48051072751738,0.340121132475065,AZ,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
137,2.16318860424627,0.4392484100991915,AZ,2023-10-04,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
138,1.72858635160659,0.3539751197158295,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
139,1.7389976942681,0.3911083761190815,AZ,2023-10-06,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1
140,1.34392809936104,0.525193909516575,AZ,2023-10-07,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
141,2.39806265984471,0.3571179808142025,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
142,4.26393343971102,0.3622866275488075,AZ,2023-10-09,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
143,3.49958870165222,0.369945946098561,AZ,2023-10-10,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
144,1.32831588395803,0.3572968299949385,AZ,2023-10-11,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1
145,0.483789208498632,0.3475245187660555,AZ,2023-10-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
146,1.17507255242208,0.566561189431735,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
147,1.21801590609728,0.3520366446280785,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
148,1.85630167429228,0.404728134413953,AZ,2023-10-15,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
149,4.78773057413584,0.360296790340995,AZ,2023-10-16,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
150,2.37214022069872,0.390525667803121,AZ,2023-10-17,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
151,2.59940726247943,0.41789090926962,AZ,2023-10-18,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
152,2.07177794993633,0.3772492316338935,AZ,2023-10-19,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
153,1.54782957342898,0.317101745530136,AZ,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
154,2.79634928577424,0.3442072210954045,AZ,2023-10-21,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
155,3.32315650879568,0.3504115497772475,AZ,2023-10-22,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
156,4.73920707043036,0.383110466474438,AZ,2023-10-23,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
157,3.62935029084674,0.3197344993666145,AZ,2023-10-24,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
158,1.86532492467953,0.3469091020809535,AZ,2023-10-25,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1
159,0.391158389851305,0.280742825745845,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
160,0.938635819718754,0.311248670768588,AZ,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
161,2.15803443721788,0.4792234310814245,AZ,2023-10-28,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
162,4.18441652882056,0.363184308247583,AZ,2023-10-29,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
163,5.98443969479856,0.384226497569004,AZ,2023-10-30,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
164,2.81716625359161,0.370950263149462,AZ,2023-10-31,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
165,1.4822244334877,0.335280750328583,AZ,2023-11-01,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
166,3.92618847363981,0.3862378854715,AZ,2023-11-02,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
167,2.21916142800604,0.4205136094127125,AZ,2023-11-03,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
168,0.771110409765504,0.3784830017790575,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
169,2.04955043386116,0.3756054431553175,CA,2023-09-24,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0
170,3.88158171202349,0.3492885515674195,CA,2023-09-25,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
171,4.85130514729211,0.3502621820527265,CA,2023-09-26,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
172,2.44783184024615,0.380014179022623,CA,2023-09-27,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
173,4.08406361118891,0.3730100479349245,CA,2023-09-28,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1
174,1.6673448806115,0.408242569436849,CA,2023-09-29,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
175,1.12518161772643,0.371780709766086,CA,2023-09-30,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1
176,1.23433543444783,0.4031462710869305,CA,2023-10-01,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
177,4.33661874321936,0.348988918674246,CA,2023-10-02,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
178,3.9171740566794,0.354491801121866,CA,2023-10-03,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
179,6.47241701422083,0.3549982056012425,CA,2023-10-04,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
180,3.95018104916173,0.4169780820235625,CA,2023-10-05,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
181,2.40937737462309,0.409674265018545,CA,2023-10-06,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
182,2.19662141153159,0.2772222970485155,CA,2023-10-07,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
183,0.889600140267344,0.3137564290293395,CA,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
184,2.4609389011773,0.348255510788453,CA,2023-10-09,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
185,2.20009998102859,0.3838208248268105,CA,2023-10-10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
186,3.4699878678096,0.380907622284545,CA,2023-10-11,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
187,1.9908982322317,0.3375436817074165,CA,2023-10-12,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
