"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","other_95_CI"
"1",0.481245347927688,0.336381955534235,"AK",2022-08-14,1,1,1,0,0,1
"2",0.707766794436943,0.0271196568340961,"AK",2022-08-15,1,1,1,1,0,0
"3",0.349781344225093,0.198892684928653,"AK",2022-08-16,1,1,1,1,1,1
"4",0.882134860805634,0.179902374022898,"AK",2022-08-17,1,1,1,1,0,0
"5",0.126925226107061,0.0260254057402116,"AK",2022-08-18,1,1,1,1,1,1
"6",0.348560338096021,0.181326945020296,"AK",2022-08-19,1,1,1,1,0,0
"7",0.895183710167137,0.80375880606485,"AK",2022-08-20,0,0,1,0,0,1
"8",0.390319114757132,0.0254996170188894,"AK",2022-08-21,1,1,1,1,1,1
"9",1.38251377452605,0.544357209606048,"AK",2022-08-22,0,0,1,0,0,0
"10",0.0173416382142154,0.025443121513309,"AK",2022-08-23,1,1,1,1,1,1
"11",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA
"12",0.060360008449386,0.0256169020666152,"AK",2022-08-25,1,1,1,1,1,1
"13",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA
"14",0.0643451395954091,0.0260244217409215,"AK",2022-08-27,1,1,1,0,0,1
"15",0.0669957603931976,0.0263188372658057,"AK",2022-08-28,1,1,1,1,1,1
"16",0.132200658502281,0.0266762194199361,"AK",2022-08-29,1,1,1,1,1,1
"17",0.0698585761162423,0.0270990872932632,"AK",2022-08-30,1,1,1,1,1,1
"18",0.44058183630665,0.334676966480821,"AK",2022-08-31,1,1,1,0,1,0
"19",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA
"20",0.0205164486640722,0.0287940978260786,"AK",2022-09-02,1,1,1,1,1,1
"21",NA,NA,"AK",2022-09-03,NA,NA,NA,NA,NA,NA
"22",0.023318161291484,0.0303239463995527,"AK",2022-09-04,1,1,1,1,1,1
"23",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA
"24",0.168753695309154,0.0322290205579347,"AK",2022-09-06,1,1,1,0,0,1
"25",0.0248840351147521,0.0333414990819107,"AK",2022-09-07,1,1,1,1,1,1
"26",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2022-09-11,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2022-09-12,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2022-09-13,NA,NA,NA,NA,NA,NA
"32",0.0368915567756233,0.0451722742047642,"AK",2022-09-14,1,1,1,1,1,1
"33",NA,NA,"AK",2022-09-15,NA,NA,NA,NA,NA,NA
"34",0.133176897007761,0.0503396565141222,"AK",2022-09-16,1,1,1,1,1,1
"35",0.0445020763461206,0.053331752289078,"AK",2022-09-17,1,1,1,1,1,1
"36",0.153236243388132,0.0566353268949424,"AK",2022-09-18,1,1,1,0,0,1
"37",0.441781723563919,0.0602837847602506,"AK",2022-09-19,1,1,1,1,1,1
"38",NA,NA,"AK",2022-09-20,NA,NA,NA,NA,NA,NA
"39",0.0568405381256457,0.068766316229841,"AK",2022-09-21,1,1,1,1,1,1
"40",NA,NA,"AK",2022-09-22,NA,NA,NA,NA,NA,NA
"41",0.0700219136164533,0.079117635337906,"AK",2022-09-23,1,1,1,1,1,1
"42",NA,NA,"AK",2022-09-24,NA,NA,NA,NA,NA,NA
"43",3.02981603786413,0.148203954692446,"AL",2022-08-14,0,0,1,0,0,1
"44",1.507965460147,0.316491709386786,"AL",2022-08-15,1,1,0,0,1,0
"45",0.887465125889158,0.331108534561566,"AL",2022-08-16,1,1,1,0,0,1
"46",0.796254558932992,0.343068660741932,"AL",2022-08-17,1,1,1,0,1,0
"47",3.48481953180206,0.49651633894555,"AL",2022-08-18,0,0,1,0,0,0
"48",1.95996600560327,0.480171763935134,"AL",2022-08-19,0,0,1,0,0,0
"49",1.96246827643684,0.0803278188124198,"AL",2022-08-20,0,0,1,1,1,1
"50",1.75198855922625,0.0787658381629845,"AL",2022-08-21,0,0,1,0,0,1
"51",1.16083507688693,0.251092009487586,"AL",2022-08-22,1,1,1,0,0,0
"52",3.02239800273842,0.48387787262688,"AL",2022-08-23,0,0,1,0,0,1
"53",1.4885934345534,0.156334339058385,"AL",2022-08-24,0,0,1,0,0,1
"54",1.27887368109959,0.161248725351153,"AL",2022-08-25,1,0,1,0,0,1
"55",0.883565487497717,0.325640108006796,"AL",2022-08-26,1,1,0,0,0,0
"56",0.85476559038112,0.240861081003417,"AL",2022-08-27,1,1,1,0,0,1
"57",0.525748186188014,0.248645798034687,"AL",2022-08-28,1,1,1,0,0,1
"58",4.99709146526293,0.132002308778536,"AL",2022-08-29,0,0,1,0,0,1
"59",0.889857610020776,0.337188783004997,"AL",2022-08-30,1,1,0,0,1,0
"60",1.24527188363891,0.406819618084995,"AL",2022-08-31,0,1,1,0,0,1
"61",0.924865298101642,0.162080353455506,"AL",2022-09-01,1,1,1,0,0,0
"62",0.641837006719874,0.179475742217962,"AL",2022-09-02,1,1,1,0,0,1
"63",0.875696902729249,0.387106756605395,"AL",2022-09-03,1,1,1,0,0,1
"64",1.43867586427895,0.0583499730617772,"AL",2022-09-04,0,0,1,0,0,1
"65",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA
"66",0.478552470642425,0.322341045186391,"AL",2022-09-06,1,1,1,0,0,1
"67",0.469412487721101,0.188387136049924,"AL",2022-09-07,1,1,1,0,0,1
"68",1.13495817517791,0.370591357822834,"AL",2022-09-08,1,1,1,0,0,1
"69",0.280795133148147,0.277930068505984,"AL",2022-09-09,1,1,1,0,0,1
"70",0.712819369446201,0.733954508035114,"AL",2022-09-10,1,1,1,0,0,1
"71",0.308745278548961,0.323952331696088,"AL",2022-09-11,1,1,1,0,0,1
"72",0.61018216689153,0.355131202543701,"AL",2022-09-12,1,1,1,0,0,1
"73",0.501983323602808,0.172655894787834,"AL",2022-09-13,1,1,1,0,0,1
"74",0.732790889096283,0.39536580016957,"AL",2022-09-14,1,1,1,0,0,1
"75",0.736746637901202,0.0432013161757468,"AL",2022-09-15,1,1,1,1,1,1
"76",0.42132441810781,0.397236032266271,"AL",2022-09-16,1,1,1,1,1,1
"77",0.429267970035179,0.398216811985627,"AL",2022-09-17,1,1,1,1,1,1
"78",0.0269205026456351,0.0392159871759296,"AL",2022-09-18,1,1,1,1,1,1
"79",0.563074747388944,0.521058934100658,"AL",2022-09-19,1,1,1,1,1,1
"80",0.306585667815629,0.0366123658982284,"AL",2022-09-20,1,1,1,1,1,1
"81",0.289800521802065,0.245113134114503,"AL",2022-09-21,1,1,1,0,0,1
"82",0.358969832529716,0.329682558877934,"AL",2022-09-22,1,1,1,0,0,1
"83",1.98441844433367,0.590732697959569,"AL",2022-09-23,0,0,1,0,0,1
"84",0.183550722884041,0.031566691343303,"AL",2022-09-24,1,1,1,0,0,1
"85",0.209169340554856,0.0254023238400168,"AR",2022-08-14,1,1,1,0,0,0
"86",1.9201238930927,0.27309370145523,"AR",2022-08-15,0,1,1,0,1,0
"87",3.00784441046136,0.0247806070821708,"AR",2022-08-16,0,0,1,0,0,1
"88",1.24108460365464,0.0927131493642193,"AR",2022-08-17,1,0,1,1,0,0
"89",0.967679215791234,0.1364022274078,"AR",2022-08-18,1,1,1,0,0,0
"90",1.62927514203363,0.508957254793682,"AR",2022-08-19,0,0,0,0,0,0
"91",1.1798405249449,0.0237370775461891,"AR",2022-08-20,1,0,1,1,1,1
"92",1.19785115281839,0.370911718549473,"AR",2022-08-21,1,0,1,0,0,1
"93",3.27160562503205,0.372471343420036,"AR",2022-08-22,0,0,1,0,0,0
"94",2.80501482190844,0.0874497295452866,"AR",2022-08-23,0,0,1,0,0,0
"95",1.12427068890355,0.227561046877473,"AR",2022-08-24,1,1,0,0,0,0
"96",1.27269603146998,0.274205986099486,"AR",2022-08-25,1,1,1,1,1,1
"97",0.667085304400767,0.144105502360912,"AR",2022-08-26,1,1,1,0,1,0
"98",0.972428614292507,0.0910861359612627,"AR",2022-08-27,1,1,1,0,0,1
"99",2.92139178595298,0.474669289122977,"AR",2022-08-28,0,0,1,0,0,0
"100",1.33688511658664,0.23033196433919,"AR",2022-08-29,1,1,1,0,0,1
"101",0.840726483970185,0.174416158497797,"AR",2022-08-30,1,1,1,0,0,0
"102",1.86382761443834,0.280761130908692,"AR",2022-08-31,1,0,0,0,0,0
"103",3.87087340173267,0.297829863703083,"AR",2022-09-01,0,0,1,0,0,0
"104",1.68044780505063,0.432583537743643,"AR",2022-09-02,1,0,0,0,0,1
"105",0.421129769654802,0.0209846761214633,"AR",2022-09-03,1,1,1,0,0,1
"106",0.930743435536928,0.286522049832448,"AR",2022-09-04,0,1,1,0,0,1
"107",0.8940561551693,0.27896032177216,"AR",2022-09-05,1,1,0,0,0,1
"108",3.24436884160805,0.236779207356878,"AR",2022-09-06,0,0,1,0,1,0
"109",6.27696815099815,0.371537608052207,"AR",2022-09-07,0,0,1,0,0,0
"110",4.73285287546659,0.437628704188892,"AR",2022-09-08,0,0,1,0,0,1
"111",2.58782422565876,0.357211500201564,"AR",2022-09-09,0,0,1,0,0,1
"112",0.84952753234397,0.248853850320111,"AR",2022-09-10,1,1,1,0,0,1
"113",0.329656001368724,0.126609388524091,"AR",2022-09-11,1,1,1,0,0,1
"114",4.3695488624832,0.315408025075889,"AR",2022-09-12,0,0,1,0,0,1
"115",0.853030539088397,0.20755773916757,"AR",2022-09-13,1,1,0,0,0,1
"116",1.24389745671344,0.0966391853859967,"AR",2022-09-14,0,1,0,0,1,0
"117",1.71346483391894,0.287493419876602,"AR",2022-09-15,0,0,1,0,0,1
"118",1.3458053542988,0.269410950693347,"AR",2022-09-16,1,0,0,0,0,1
"119",1.1328532945272,0.614800974495494,"AR",2022-09-17,1,0,0,1,0,0
"120",1.51363570961332,0.377468834293903,"AR",2022-09-18,0,0,1,0,0,1
"121",1.79084241689268,0.235096559595613,"AR",2022-09-19,1,1,0,0,0,1
"122",0.644192339260555,0.158983178124233,"AR",2022-09-20,1,1,1,1,1,1
"123",1.99624163267792,0.238426345662521,"AR",2022-09-21,1,0,0,0,0,0
"124",0.347301511029075,0.126106992974273,"AR",2022-09-22,1,1,1,0,0,1
"125",0.886972474321926,0.423060391010323,"AR",2022-09-23,0,0,1,1,1,1
"126",NA,NA,"AR",2022-09-24,NA,NA,NA,NA,NA,NA
"127",0.919215318338541,0.176817041232964,"AZ",2022-08-14,1,1,1,0,0,0
"128",1.75101379547178,0.243674094018073,"AZ",2022-08-15,1,1,0,0,0,0
"129",3.80984037859572,0.101672789933382,"AZ",2022-08-16,0,0,0,0,0,0
"130",1.1501271545187,0.175366459923552,"AZ",2022-08-17,1,1,1,0,0,0
"131",2.43703363342956,0.30790271236853,"AZ",2022-08-18,0,0,1,0,0,1
"132",0.718597635428667,0.204861806027567,"AZ",2022-08-19,1,1,1,0,0,1
"133",0.5098834105395,0.129135020169367,"AZ",2022-08-20,1,1,1,1,1,1
"134",3.9203006601126,0.385300738047255,"AZ",2022-08-21,0,0,1,0,0,0
"135",2.06552007850124,0.234102524009219,"AZ",2022-08-22,0,1,1,0,0,0
"136",1.73422268389048,0.107151348566405,"AZ",2022-08-23,1,0,1,0,0,0
"137",3.33721298710986,0.335895537783415,"AZ",2022-08-24,0,0,1,0,1,0
"138",0.320060105909937,0.166577865547188,"AZ",2022-08-25,1,1,1,1,1,1
"139",0.788556225131554,0.231466655012517,"AZ",2022-08-26,1,1,1,0,1,0
"140",0.670572619764643,0.149773511249007,"AZ",2022-08-27,1,1,1,0,0,1
"141",0.851195714674022,0.173357715639191,"AZ",2022-08-28,1,1,1,0,0,1
"142",1.41722998276076,0.162652529510367,"AZ",2022-08-29,1,1,1,0,0,1
"143",0.993422267983036,0.229186403875327,"AZ",2022-08-30,1,1,1,0,0,1
"144",2.46399594896145,0.0922090078369871,"AZ",2022-08-31,0,0,1,0,1,0
"145",0.959919975309557,0.270780574934364,"AZ",2022-09-01,1,1,1,1,0,0
"146",1.18677637430899,0.170545343153034,"AZ",2022-09-02,1,1,0,0,1,0
"147",1.36457600822764,0.0307040114581747,"AZ",2022-09-03,0,0,1,1,1,1
"148",0.501284584211931,0.13869694574323,"AZ",2022-09-04,1,1,1,1,1,1
"149",0.925666533133968,0.251973148235759,"AZ",2022-09-05,1,1,1,0,0,0
"150",1.78543965386376,0.308733261063926,"AZ",2022-09-06,1,1,0,0,0,0
"151",0.957499626389099,0.11719213472994,"AZ",2022-09-07,1,1,1,0,0,1
"152",1.37428246762979,0.400878043802114,"AZ",2022-09-08,0,0,1,0,0,0
"153",2.66925309330973,0.439423169675934,"AZ",2022-09-09,0,0,1,0,0,1
"154",0.927736908124581,0.293551859704865,"AZ",2022-09-10,1,1,0,0,0,0
"155",0.897044679858582,0.131616567597069,"AZ",2022-09-11,1,1,1,0,0,1
"156",2.68786931008137,0.214333310255266,"AZ",2022-09-12,0,1,0,1,0,0
"157",1.21171247736604,0.227618837895314,"AZ",2022-09-13,1,1,0,0,1,0
"158",1.30090298419886,0.371125567394305,"AZ",2022-09-14,0,1,1,0,0,1
"159",0.476093097374651,0.23326922738176,"AZ",2022-09-15,1,1,1,0,0,1
