...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
15,NA,NA,AK,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.0215832465132949,0.0179261742047176,AK,2022-10-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1
17,NA,NA,AK,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,AK,2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,1.13563194602312,0.733270386721865,AK,2022-10-30,1,1,0,1,0,1,1,1,0,1,1,0,1,1
23,NA,NA,AK,2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.116685538759907,0.03095925508584355,AK,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,NA,NA,AK,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1.01561379278143,0.600495206798165,AK,2022-11-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
38,NA,NA,AK,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.0732949411801725,0.076854656673094,AK,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.235905089389565,0.0188033553034693,AL,2022-10-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
44,0.113991611103244,0.01851406189775805,AL,2022-10-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
45,0.214744884078961,0.01822533407669815,AL,2022-10-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
46,2.25993975511479,0.41987791357949,AL,2022-10-12,1,1,0,1,0,1,1,1,0,0,1,0,1,1
47,0.351416650454694,0.165045094798324,AL,2022-10-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
48,0.345250356213595,0.0173634094066566,AL,2022-10-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1
49,0.0347837421699965,0.0170779854384417,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,0.922126196414843,0.1864542858254565,AL,2022-10-16,1,1,1,0,1,1,1,1,1,0,0,1,1,1
51,1.07211161204648,0.440954618928963,AL,2022-10-17,1,1,1,0,1,1,1,1,1,0,0,1,1,1
52,0.0299627022827207,0.0162304206432448,AL,2022-10-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
53,0.0991893238999996,0.01595181420046805,AL,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0.0316065275559293,0.0156757857106554,AL,2022-10-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1
55,0.02942302424415,0.0154027783144439,AL,2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0.0296925733489684,0.0151332838737633,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,0.0949772433894945,0.01486784395270875,AL,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,0.0282181284312799,0.01460705088160015,AL,2022-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0972785584962094,0.01435154902430795,AL,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1.3529983923957,0.4175388292973655,AL,2022-10-26,1,1,0,1,0,1,1,1,0,0,1,0,1,1
61,2.36417655891111,0.86739497749513494,AL,2022-10-27,1,1,0,0,1,1,1,1,0,0,0,1,1,1
62,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,1.02243030250795,0.437399481270134,AL,2022-10-29,1,1,1,1,0,1,1,1,1,0,1,0,1,1
64,0.808508535510837,0.401478007191856,AL,2022-10-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
65,0.797190467803604,0.1828065904334625,AL,2022-10-31,1,1,1,1,0,1,1,1,1,0,1,0,1,1
66,1.21782837293607,0.338869674450018,AL,2022-11-01,1,1,0,1,0,1,1,0,1,0,0,0,1,1
67,0.897660687499929,0.2959850737781525,AL,2022-11-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
68,3.17161683597578,0.55750511681482,AL,2022-11-03,1,0,0,1,0,1,1,1,0,0,1,0,1,1
69,1.16710297782864,0.86321013126734,AL,2022-11-04,1,1,0,1,0,1,1,1,1,0,1,0,1,1
70,1.18209041718261,0.86404115641978,AL,2022-11-05,1,1,0,0,1,1,1,1,1,1,0,0,1,1
71,1.16835261935919,0.863398388696075,AL,2022-11-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1
72,1.80701683175529,0.3525005332458025,AL,2022-11-07,1,1,0,1,0,1,1,1,1,0,1,0,1,1
73,0.0838683225960088,0.0118457009749556,AL,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,1.36286974374764,0.423040146966404,AL,2022-11-09,1,1,0,1,0,1,1,1,0,0,1,0,1,1
75,2.75451004008669,0.3764417832334605,AL,2022-11-10,1,1,0,1,0,1,1,1,1,0,1,0,1,1
76,1.16615374354367,0.862179465172045,AL,2022-11-11,1,1,0,1,0,1,1,1,1,0,1,0,1,1
77,0.855209777140992,0.2950680461965175,AL,2022-11-12,1,1,1,1,0,1,1,1,1,0,1,0,1,1
78,0.964591326920462,0.4363329659801865,AL,2022-11-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1
79,2.2550657610797,0.85978734845589,AL,2022-11-14,1,1,0,1,0,1,1,1,0,0,1,0,1,1
80,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1.8401799944969,0.434856095933311,AL,2022-11-16,1,1,0,1,0,1,1,1,1,0,1,0,1,1
82,2.58884633074006,0.639368408111205,AL,2022-11-17,1,1,0,0,0,1,1,1,1,0,0,0,1,1
83,3.33601765064729,0.85388554526316,AL,2022-11-18,1,1,0,1,0,1,1,1,1,0,1,0,1,1
84,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.158064444843164,0.01406342671640705,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.576509543533819,0.0140832796320561,AR,2022-10-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
87,0.565180765097035,0.099158154621961,AR,2022-10-11,1,1,1,1,1,1,1,0,0,0,1,1,1,1
88,0.438773222738862,0.1672224499957715,AR,2022-10-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,0.384978830752613,0.1417279293571505,AR,2022-10-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
90,0.51200725627831,0.2055448537208195,AR,2022-10-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1
91,0.65940557482653706,0.2693675580820075,AR,2022-10-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1
92,0.530872322278178,0.2056016358267755,AR,2022-10-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
93,1.45042601709325,0.252279632494307,AR,2022-10-17,1,1,0,1,0,1,1,1,0,0,1,0,1,1
94,1.05292449925421,0.092492061076262,AR,2022-10-18,1,1,1,0,1,1,1,1,0,0,0,0,1,1
95,0.846512513208173,0.3971326989983605,AR,2022-10-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
96,0.539358912175378,0.205742069333499,AR,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,1.67164113979017,0.4428471608895105,AR,2022-10-21,0,1,0,0,1,1,1,0,0,0,0,1,1,1
98,0.577667214305357,0.01435118221418415,AR,2022-10-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
99,0.158285772960891,0.01437985792801885,AR,2022-10-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1
100,2.89038102400515,0.244054990836732,AR,2022-10-24,1,1,0,1,0,1,1,1,0,0,1,0,1,1
101,2.82029959233256,0.2603447378100765,AR,2022-10-25,0,1,0,1,0,1,1,0,0,0,1,0,1,1
102,0.547777760824216,0.2060111177536805,AR,2022-10-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
103,0.412719415364468,0.142214432823364,AR,2022-10-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1
104,0.154510197669599,0.0145659822395751,AR,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.251733218013434,0.0146159100151508,AR,2022-10-29,1,1,1,1,1,1,1,1,0,0,1,1,1,1
106,1.4327444843089,0.418469759545265,AR,2022-10-30,0,1,0,1,1,1,1,0,1,0,1,1,1,1
107,2.70938054833191,0.2977753687968165,AR,2022-10-31,1,0,0,1,0,1,1,1,0,0,1,0,1,1
108,2.19990957856617,0.4193107167877785,AR,2022-11-01,1,1,0,1,0,1,1,1,0,0,0,0,1,1
109,2.40152285330577,0.181394945114885,AR,2022-11-02,1,0,1,1,1,1,1,0,0,0,1,1,1,0
110,1.11582981485944,0.1347539174917575,AR,2022-11-03,1,1,1,0,1,1,1,0,1,0,0,0,1,1
111,1.90101811038925,0.4276188811348075,AR,2022-11-04,1,1,0,1,0,1,1,1,1,0,1,0,1,1
112,1.50710279549872,0.321313551985388,AR,2022-11-05,1,0,0,1,1,1,1,1,0,1,1,1,1,0
113,1.80244939100323,0.80820931413549,AR,2022-11-06,1,0,0,1,0,1,1,0,0,0,1,0,1,1
114,0.177460185063289,0.0154864717704724,AR,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,1.9192453959983,0.305463857350083,AR,2022-11-08,1,0,0,0,1,1,1,1,1,0,0,0,1,1
116,0.663932808707722,0.1784760735783105,AR,2022-11-09,1,1,1,1,0,1,1,1,1,0,1,0,1,1
117,0.636477705715929,0.01608555512334695,AR,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0.0979514379588608,0.01634360772082915,AR,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,0.0285745526657109,0.01663788308419675,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,5.88442846970249,0.566467415003775,AR,2022-11-14,1,0,0,1,0,1,1,1,0,0,1,0,1,1
122,1.4853172382885,0.533396399224265,AR,2022-11-15,1,0,0,1,0,1,1,1,0,0,1,0,1,1
123,0.0307103121262305,0.01829240511354505,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,3.86911887944062,0.318661829527807,AR,2022-11-17,1,1,0,1,0,1,1,1,1,0,1,0,1,1
125,0.622930098093001,0.207081493136748,AR,2022-11-18,1,0,1,1,1,1,1,1,0,0,1,1,1,1
126,1.00227994426623,0.4290702327441135,AR,2022-11-19,1,1,1,1,1,1,0,0,1,1,1,1,1,0
127,0.712361306782463,0.1318345352409205,AZ,2022-10-09,1,1,1,1,0,1,1,1,1,0,1,0,1,1
128,6.73565618769248,0.161909341822232,AZ,2022-10-10,1,0,0,1,0,0,1,1,0,0,1,0,0,1
129,0.711903977839245,0.0617775248140795,AZ,2022-10-11,1,1,1,1,1,1,1,1,0,0,0,1,1,1
130,2.34925310519349,0.1976802595510095,AZ,2022-10-12,1,1,0,0,0,1,1,1,0,0,1,0,1,1
131,3.95723904046554,0.235797274886936,AZ,2022-10-13,1,1,0,1,0,1,1,1,1,0,1,0,1,1
132,1.13937682581204,0.1748970512404895,AZ,2022-10-14,1,1,1,1,0,1,1,1,1,0,0,0,1,1
133,0.628536325290261,0.0944264908085185,AZ,2022-10-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
134,1.15039318550585,0.1602471133081025,AZ,2022-10-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
135,2.18838087983658,0.11389981783274,AZ,2022-10-17,1,0,1,1,0,1,1,1,0,0,1,0,1,1
136,5.12512150055465,0.2412781460703565,AZ,2022-10-18,1,1,0,1,0,1,1,1,1,0,1,0,1,1
137,8.30239123598527,0.3174490119415855,AZ,2022-10-19,1,0,0,1,0,0,1,1,0,0,0,0,0,1
138,5.73293673599931,0.2892553247821645,AZ,2022-10-20,1,0,0,0,0,1,1,1,0,0,0,0,1,1
139,0.872693358274854,0.135122187394762,AZ,2022-10-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
140,0.851131972291649,0.3988282772467155,AZ,2022-10-22,1,1,1,1,0,1,1,1,1,0,1,0,1,1
141,0.458493246348795,0.1124257179402675,AZ,2022-10-23,1,1,1,1,1,1,1,1,0,0,1,0,1,1
142,5.17904030006405,0.293512131066622,AZ,2022-10-24,1,1,0,0,0,1,1,1,0,0,0,0,1,1
143,6.92553115775063,0.30245721361096,AZ,2022-10-25,0,1,0,0,0,1,1,0,0,0,0,0,1,1
144,5.09889004564827,0.2609823076351785,AZ,2022-10-26,1,0,0,0,0,1,1,1,0,0,0,0,1,1
145,7.50737186442517,0.406913782615262,AZ,2022-10-27,1,1,0,0,0,1,1,1,0,0,0,0,1,1
146,1.98973112662886,0.2120066267604,AZ,2022-10-28,1,1,1,0,0,1,1,1,1,0,0,1,1,1
147,6.31113892939457,0.428210096271903,AZ,2022-10-29,1,0,0,0,0,1,1,1,0,0,0,0,1,1
148,3.10435893132968,0.3458271972714685,AZ,2022-10-30,0,0,0,1,1,1,1,0,0,0,1,0,1,1
149,12.9787036613711,0.3392527083130355,AZ,2022-10-31,1,1,0,0,0,1,1,1,1,0,0,0,1,1
150,4.15645187358673,0.272271554236301,AZ,2022-11-01,1,1,0,0,0,1,1,1,0,0,0,0,1,1
151,7.04253839268556,0.2922571995263315,AZ,2022-11-02,1,1,0,0,0,0,1,1,1,0,0,0,0,1
152,15.4914740205856,0.4713172134111485,AZ,2022-11-03,1,0,0,0,0,0,1,1,0,0,0,0,0,1
153,7.57572772640572,0.291098542941162,AZ,2022-11-04,1,1,0,1,0,0,1,1,0,0,1,0,0,1
154,6.13132472314618,0.336915752503177,AZ,2022-11-05,1,1,0,0,1,0,1,1,1,0,0,0,0,1
155,1.40391713380264,0.2353110169617365,AZ,2022-11-06,1,1,1,0,1,0,1,1,1,0,0,0,0,1
156,19.2089748089224,0.31044907395111,AZ,2022-11-07,0,0,0,0,0,1,1,0,1,0,0,0,1,1
157,13.7345385563839,0.343104612896157,AZ,2022-11-08,1,0,0,0,0,1,1,1,0,0,0,0,1,1
158,19.2438727397656,0.3739175651838265,AZ,2022-11-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,15.1209989035025,0.373263572426689,AZ,2022-11-10,1,1,0,0,0,1,1,1,0,0,0,0,0,1
160,9.1675683305744,0.352105706067139,AZ,2022-11-11,1,0,0,0,0,0,1,1,0,0,0,0,0,1
161,1.98028387612975,0.2614282951231115,AZ,2022-11-12,1,1,1,1,1,0,1,1,1,0,0,0,1,1
162,9.72293394080847,0.3900242999528705,AZ,2022-11-13,1,1,0,0,0,0,0,1,1,0,0,0,0,0
163,13.6015121054032,0.318856304076407,AZ,2022-11-14,1,0,0,0,0,1,1,1,0,0,1,1,1,1
164,8.85347464338088,0.3108735148700755,AZ,2022-11-15,1,1,0,0,0,1,1,1,0,0,0,0,0,1
165,10.2252104309451,0.3380524613681195,AZ,2022-11-16,1,0,0,0,0,1,1,1,0,0,0,1,0,1
166,6.32605596664683,0.2963381644199525,AZ,2022-11-17,1,1,0,0,1,0,1,1,0,0,0,0,0,1
167,4.46680216419029,0.2989118417372495,AZ,2022-11-18,1,1,0,1,1,0,1,1,0,0,0,0,0,1
168,4.42992455865162,0.2896352489688955,AZ,2022-11-19,1,1,0,1,0,1,1,1,1,0,1,0,1,1
169,4.16317177445056,0.1557396072033555,CA,2022-10-09,1,1,0,0,1,1,1,0,1,0,0,0,1,0
170,9.03844059504417,0.136685360089531,CA,2022-10-10,0,1,0,0,0,1,1,0,0,0,0,0,0,0
171,13.5097517046989,0.1925140214303065,CA,2022-10-11,1,1,0,1,0,0,1,0,0,0,0,0,0,0
172,22.0805061368522,0.2183934015290565,CA,2022-10-12,0,0,0,1,0,1,1,0,0,0,0,0,1,0
173,19.4974939541627,0.2130318211555155,CA,2022-10-13,0,0,0,0,0,1,1,0,1,0,0,0,1,1
174,26.0857839384323,0.214289189757067,CA,2022-10-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,9.9333361025029,0.188890228689473,CA,2022-10-15,1,0,0,0,0,0,1,0,0,0,0,0,0,0
176,8.20651227203423,0.199736109204647,CA,2022-10-16,0,1,0,0,0,0,1,0,0,0,1,0,0,1
177,21.2986806788722,0.2192548290362305,CA,2022-10-17,1,1,0,0,0,1,1,1,1,0,0,0,0,0
178,27.6344941694404,0.2764084170818035,CA,2022-10-18,0,1,0,0,0,1,1,0,0,0,0,0,1,0
179,41.4170103727295,0.2839992149932845,CA,2022-10-19,0,1,0,0,0,1,0,0,0,0,0,0,1,0
180,14.4156112575508,0.236618734074952,CA,2022-10-20,0,1,0,1,0,1,1,0,0,0,0,0,1,1
181,8.29015611831834,0.199702321840904,CA,2022-10-21,1,0,0,1,0,1,1,0,0,0,0,0,1,0
182,18.4904284993537,0.271663693442364,CA,2022-10-22,1,0,0,0,0,1,1,1,0,0,0,0,1,0
183,10.3829200127074,0.2628341018511825,CA,2022-10-23,0,1,0,1,0,1,0,0,0,0,0,0,1,0
184,40.1924661706395,0.3168236986299985,CA,2022-10-24,0,0,0,0,0,0,1,0,1,0,0,0,0,0
185,26.5216399546161,0.3239407271433845,CA,2022-10-25,0,1,0,1,0,1,1,0,0,0,0,0,0,0
186,36.0910101883393,0.3087133828588875,CA,2022-10-26,0,1,0,0,0,1,1,0,0,0,0,0,0,1
187,37.2183995084138,0.307814361041415,CA,2022-10-27,1,0,0,0,0,1,1,0,0,0,0,0,0,0
188,14.6202091486374,0.2328825114937865,CA,2022-10-28,1,0,0,0,0,1,1,0,0,0,0,0,1,1
189,26.5061071372377,0.277306925555064,CA,2022-10-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0
190,29.3995403844022,0.3082574970968405,CA,2022-10-30,1,0,0,0,0,0,0,1,0,0,0,0,1,0
191,60.73701563437,0.323130541159388,CA,2022-10-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192,51.8966238602898,0.32951947462652,CA,2022-11-01,1,0,0,1,0,0,1,0,0,0,0,0,0,1
193,32.0965147719993,0.3239523928778845,CA,2022-11-02,1,0,0,0,0,0,1,0,0,0,0,0,0,1
194,52.9136442761742,0.3382336147208305,CA,2022-11-03,0,0,0,1,0,0,1,0,0,0,1,0,0,0
195,38.7656252790433,0.299319845243239,CA,2022-11-04,0,0,0,1,0,0,1,0,0,0,0,0,0,1
196,29.5024028215739,0.332706898492668,CA,2022-11-05,1,0,0,0,0,1,1,0,0,0,0,0,0,1
197,47.5143055630718,0.3511711254029025,CA,2022-11-06,1,0,0,1,0,0,1,0,0,0,0,0,0,1
198,73.540497489571,0.3382992409246395,CA,2022-11-07,1,0,0,1,0,0,1,0,0,0,0,0,0,0
199,58.0450691760482,0.338976035615782,CA,2022-11-08,1,0,0,1,0,0,0,1,0,0,0,0,0,0
200,45.5830927967759,0.3218266611426545,CA,2022-11-09,0,0,0,1,0,0,0,0,0,0,1,0,0,1
201,59.5431298708074,0.3558583505951955,CA,2022-11-10,0,0,0,1,0,0,1,0,0,0,0,0,0,1
202,50.8394976211741,0.354262854752172,CA,2022-11-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,52.51468652881,0.351709772970744,CA,2022-11-12,0,0,0,1,0,0,1,0,0,0,0,0,0,0
204,23.6753039617807,0.316769597822418,CA,2022-11-13,0,1,0,1,0,1,1,0,0,0,0,0,0,0
205,52.2740379177396,0.3330185694332495,CA,2022-11-14,1,0,0,1,0,0,1,0,0,0,0,0,0,0
206,26.2276670433881,0.319914871991696,CA,2022-11-15,1,0,0,1,0,1,1,0,1,0,0,0,0,0
207,36.2036089903764,0.320219430254472,CA,2022-11-16,0,1,0,1,0,0,1,0,0,0,0,0,0,0
208,19.554038556649,0.311207495882309,CA,2022-11-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,9.055691561926,0.29952391781909,CA,2022-11-18,0,0,0,1,1,0,1,0,1,0,0,0,0,1
210,8.13383612388063,0.2994046894847645,CA,2022-11-19,0,0,0,1,1,1,1,0,0,0,0,0,0,1
211,1.6960386760378099,0.564711345133605,CO,2022-10-09,1,0,0,1,0,1,1,1,0,0,1,0,1,1
212,3.24977600897365,0.2585663400672025,CO,2022-10-10,1,0,0,1,0,1,1,1,0,0,1,0,1,1
213,3.64085206272044,0.2762216149497025,CO,2022-10-11,1,0,0,0,0,1,1,1,0,0,0,0,1,1
214,0.853571801314272,0.1348456462110395,CO,2022-10-12,1,1,1,0,1,1,1,1,0,1,0,1,1,1
215,1.7461612421283501,0.283889717435541,CO,2022-10-13,1,1,0,1,0,1,1,1,0,0,1,0,1,1
216,1.42121331104196,0.2604380573411955,CO,2022-10-14,0,1,0,1,1,1,1,0,0,0,1,0,1,1
217,1.69631336914684,0.3361530618501055,CO,2022-10-15,1,1,0,1,0,1,1,1,1,0,0,0,1,1
218,0.89007931594122,0.1567452937230155,CO,2022-10-16,0,1,1,1,1,1,1,0,0,1,1,1,1,1
219,0.877667336424825,0.0150349921464482,CO,2022-10-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1
220,1.68119022409298,0.211329915761658,CO,2022-10-18,1,1,0,1,0,1,1,1,0,0,1,0,1,1
221,1.90170525395042,0.2275174582918155,CO,2022-10-19,1,1,1,1,0,1,1,1,0,1,1,0,1,1
222,2.04365165352325,0.320499344743545,CO,2022-10-20,1,1,0,0,1,1,1,1,1,0,0,1,1,1
223,1.39423103299499,0.412782633870827,CO,2022-10-21,1,1,0,0,1,1,1,1,1,0,0,0,1,1
224,0.653182697578699,0.2675490741765235,CO,2022-10-22,1,1,1,1,0,1,1,1,0,0,1,1,1,1
225,0.0346188731439296,0.02295205465258435,CO,2022-10-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
226,2.02865691349704,0.261537578368538,CO,2022-10-24,1,1,0,0,1,1,0,1,0,1,1,0,1,0
227,3.36339455794009,0.2909597317132505,CO,2022-10-25,1,1,0,0,1,1,1,1,0,0,0,0,1,1
228,2.55759944855054,0.219792694625852,CO,2022-10-26,1,1,1,1,0,1,1,1,0,0,1,0,1,1
229,3.11015265219203,0.3419398892826825,CO,2022-10-27,0,0,0,1,1,1,1,0,0,0,1,0,1,1
230,1.20182097563047,0.2671051044205535,CO,2022-10-28,1,1,1,0,1,1,1,1,0,0,0,0,1,1
231,2.10606777196193,0.3573054015266945,CO,2022-10-29,1,1,0,1,0,1,1,1,0,0,1,0,1,1
232,0.79075960753049,0.1961110495798705,CO,2022-10-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1
233,4.68427152300399,0.4036443373042675,CO,2022-10-31,1,1,0,1,0,1,1,1,1,0,1,0,1,1
234,5.15989017264039,0.342178928440782,CO,2022-11-01,1,1,0,1,0,1,1,1,0,0,0,0,1,1
235,5.78313317390619,0.4064651388832975,CO,2022-11-02,1,1,0,0,0,1,1,1,0,0,0,0,1,1
236,1.90822489035212,0.2477710499132445,CO,2022-11-03,1,1,1,1,0,1,1,1,0,0,1,0,1,1
237,3.99817131398455,0.319009919708411,CO,2022-11-04,1,1,0,1,0,1,1,1,0,0,0,0,1,1
238,2.05999758007941,0.380978670462501,CO,2022-11-05,1,0,0,0,1,1,0,1,0,0,0,0,1,0
239,7.38309363341615,0.407643966973037,CO,2022-11-06,1,1,0,1,0,1,1,1,0,0,1,0,1,1
