"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22B_50_CI","X22C_50_CI","other_50_CI","X21L_95_CI","X22A_95_CI","X22B_95_CI","X22C_95_CI","other_95_CI"
"1",1.67122550305869,0.558783497967049,"AK",2022-07-03,1,1,0,0,1,0,0,0,0,1
"2",3.96958059109227,0.433498277075237,"AK",2022-07-04,1,1,0,0,1,0,0,0,1,1
"3",10.4407016369623,0.497030215940671,"AK",2022-07-05,0,0,0,0,1,0,1,0,0,0
"4",6.36338099016703,0.599570869282694,"AK",2022-07-06,0,0,0,0,1,0,0,0,0,1
"5",3.03533437645804,0.475504237423528,"AK",2022-07-07,1,0,0,0,1,0,0,0,0,1
"6",2.07687435512934,0.610372671620884,"AK",2022-07-08,1,0,1,0,1,1,1,0,0,1
"7",1.80898933638885,0.412993603738083,"AK",2022-07-09,1,1,0,1,1,0,0,0,0,1
"8",0.601913651026909,0.325507422886687,"AK",2022-07-10,1,1,1,1,1,0,1,0,1,1
"9",4.40207742697976,0.556943211688696,"AK",2022-07-11,0,0,0,0,1,0,0,0,0,1
"10",1.3997156799271,0.483846391292772,"AK",2022-07-12,1,1,0,1,1,1,0,0,0,1
"11",4.89137310212809,0.383691957006044,"AK",2022-07-13,1,1,0,0,1,1,0,0,0,1
"12",1.60730740067409,0.424812855988083,"AK",2022-07-14,1,1,0,1,1,0,0,0,0,1
"13",2.86293866118347,0.413327591029526,"AK",2022-07-15,1,1,0,0,1,1,0,0,0,1
"14",3.89765465182294,0.397633108924548,"AK",2022-07-16,1,1,0,0,1,0,0,0,0,1
"15",1.05609674011407,0.500760204655395,"AK",2022-07-17,1,1,1,1,1,0,1,0,1,1
"16",6.32252316219701,0.260104653486834,"AK",2022-07-18,1,0,0,0,1,0,0,0,0,1
"17",6.40074805462518,0.203789112741257,"AK",2022-07-19,1,0,0,0,1,0,0,0,0,1
"18",2.46593079123932,0.357994745383761,"AK",2022-07-20,1,1,0,0,1,0,0,0,0,1
"19",1.84029581552118,0.358898854939202,"AK",2022-07-21,1,1,0,0,1,1,0,1,0,1
"20",3.21960067389438,0.293044814136914,"AK",2022-07-22,1,1,0,0,1,0,0,0,0,1
"21",1.59804210556421,0.165117463362651,"AK",2022-07-23,1,1,0,1,1,1,1,0,0,1
"22",1.50829308124466,0.267529010783258,"AK",2022-07-24,1,1,0,0,1,1,1,1,1,1
"23",0.914931554066251,0.406122560762468,"AK",2022-07-25,1,1,1,1,1,0,0,0,0,1
"24",6.86549195544789,0.203434200682729,"AK",2022-07-26,1,0,0,0,1,0,0,0,0,1
"25",4.24961801621827,0.185312961961221,"AK",2022-07-27,1,1,0,0,1,1,0,0,0,1
"26",2.41863937636969,0.252991197392515,"AK",2022-07-28,1,0,0,1,1,0,0,0,1,1
"27",1.85664298603436,0.283459150569557,"AK",2022-07-29,1,1,0,0,0,0,1,0,0,0
"28",1.61835967242034,0.249489580397446,"AK",2022-07-30,1,1,0,1,1,0,0,0,0,1
"29",3.41827747195307,0.112960516313248,"AK",2022-07-31,1,0,0,0,1,0,0,0,1,1
"30",2.39962491228647,0.239033857242421,"AK",2022-08-01,1,1,0,1,1,1,0,0,1,1
"31",1.25798010489736,0.198538999509537,"AK",2022-08-02,1,1,0,1,1,1,0,0,1,1
"32",1.0915209275063,0.100738511426153,"AK",2022-08-03,1,1,0,1,1,1,0,0,1,1
"33",0.904655462281726,0.322771526222279,"AK",2022-08-04,1,1,1,1,1,0,0,1,1,1
"34",1.33770236272988,0.343643633902638,"AK",2022-08-05,1,0,1,1,1,1,0,0,1,1
"35",0.806417068697893,0.0918338402579566,"AK",2022-08-06,1,1,1,1,1,1,1,1,1,1
"36",0.779535290653824,0.0895389689622361,"AK",2022-08-07,1,1,1,1,1,1,1,1,1,1
"37",1.16483301540112,0.220135272886732,"AK",2022-08-08,1,1,1,1,1,0,0,1,1,1
"38",1.81303259052445,0.208013930184842,"AK",2022-08-09,1,1,1,1,1,1,0,0,0,1
"39",2.26602853386195,0.084525609843456,"AK",2022-08-10,1,0,0,1,1,1,0,0,1,1
"40",0.478113771613884,0.294070635904293,"AK",2022-08-11,1,1,1,1,1,0,1,0,1,1
"41",0.605508179979504,0.0826677837920256,"AK",2022-08-12,1,1,1,1,1,1,1,1,1,1
"42",0.928557512489919,0.311489466981865,"AK",2022-08-13,1,1,1,1,1,1,1,1,1,1
"43",1.8643603458063,0.619288861589992,"AL",2022-07-03,1,1,0,0,1,1,1,0,0,1
"44",1.3912405756063,0.900364157218849,"AL",2022-07-04,1,0,1,1,1,1,0,1,0,1
"45",2.57490671955944,0.725813305453002,"AL",2022-07-05,1,0,1,0,1,1,0,0,0,1
"46",5.48013425803262,0.526064849134521,"AL",2022-07-06,1,1,0,0,1,1,0,0,0,0
"47",1.24015072527564,0.655241158705601,"AL",2022-07-07,1,1,1,1,1,1,0,0,0,1
"48",4.78125945718202,0.527761300517411,"AL",2022-07-08,1,1,0,0,1,0,1,0,0,1
"49",0.483501755068979,0.645150675037764,"AL",2022-07-09,1,1,1,1,1,1,0,0,0,1
"50",0.748167668680535,0.610256093875746,"AL",2022-07-10,1,1,1,1,1,1,1,1,1,1
"51",6.86954259713311,0.539696623531086,"AL",2022-07-11,1,1,0,0,1,0,0,0,0,1
"52",0.600827613298212,0.576461859650468,"AL",2022-07-12,1,1,1,1,1,1,0,0,1,1
"53",2.5016598736471,0.459458063474624,"AL",2022-07-13,1,1,0,1,1,0,0,0,0,1
"54",1.26150927173821,0.620051273777167,"AL",2022-07-14,1,0,1,1,1,0,0,0,1,1
"55",1.37027751045756,0.70728247227971,"AL",2022-07-15,1,0,1,1,1,1,0,0,0,1
"56",1.18355856879058,0.497576458951756,"AL",2022-07-16,1,1,1,1,1,0,0,0,0,1
"57",1.57227338385669,0.499022806965653,"AL",2022-07-17,1,1,1,0,1,1,0,0,0,1
"58",1.21797470943361,0.420720826316769,"AL",2022-07-18,1,1,0,1,1,1,0,1,0,1
"59",11.8520757965424,0.371689220161234,"AL",2022-07-19,1,0,0,0,0,1,0,0,0,0
"60",2.14158638234392,0.467964666530416,"AL",2022-07-20,1,1,0,0,1,1,0,1,0,1
