...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI
82,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.246870903518316,0.1395908616588235,AL,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
84,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.56924190377662,0.4641367086330405,AR,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
87,0.907691325528029,0.339270272024806,AR,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
88,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,1.58646661541833,0.3724710988782535,AR,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
90,1.01512402712109,0.3283168504978655,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1
91,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.869685250343109,0.4441373350525995,AR,2023-12-27,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
96,1.33496692436639,0.3295105507069065,AR,2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
97,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.516643836221928,0.3548117872306975,AR,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
102,1.8011638484628,0.355423819225174,AR,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
103,1.78431074845161,0.413845013022671,AR,2024-01-04,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1
104,0.508598262133946,0.3572689468020525,AR,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
105,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.801894218995389,0.556508669834265,AR,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
110,1.1466491637164,0.3672114105296755,AR,2024-01-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
111,0.923461805256207,0.462756991535305,AR,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
112,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.529830698844921,0.388165610370785,AR,2024-01-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
119,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.541608424958224,0.397424871843597,AR,2024-01-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
122,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1.19693452446448,0.4038202772877605,AR,2024-01-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0
124,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.85511552866307,0.2471880358265475,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
128,5.76042526943607,0.4159773624530415,AZ,2023-12-18,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,7.966710878419,0.451103081988549,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0
130,2.04975482142507,0.3888854936863475,AZ,2023-12-20,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
131,1.37145811633895,0.3789253595334675,AZ,2023-12-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
132,1.2371630665443,0.4048162158070515,AZ,2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
133,0.791326627193739,0.3040731706209,AZ,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
134,4.2250845314115,0.399628612844867,AZ,2023-12-24,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1
135,4.05422034502196,0.448651546826167,AZ,2023-12-25,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1
136,12.7261245721929,0.4070904260172155,AZ,2023-12-26,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
137,5.19251955377109,0.404289244838696,AZ,2023-12-27,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1
138,1.68814364508226,0.345516561632241,AZ,2023-12-28,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
139,1.03441160111244,0.38517511464488,AZ,2023-12-29,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
140,1.15983859387523,0.369026464358524,AZ,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1
141,2.72041386378363,0.3361006773543395,AZ,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1
142,9.613008217183,0.37253149487007,AZ,2024-01-01,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
143,13.9188273364529,0.3647033297394065,AZ,2024-01-02,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
144,1.77212769200074,0.3552361295633585,AZ,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1
145,1.62253694476009,0.366569006262371,AZ,2024-01-04,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1
146,0.679413945364554,0.2886453272033805,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
147,3.37246980688666,0.282360436984899,AZ,2024-01-06,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1
148,3.23192119658212,0.2687764708484665,AZ,2024-01-07,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1
149,5.9774957388073,0.283637987799333,AZ,2024-01-08,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
150,7.77978370377926,0.2830415177955755,AZ,2024-01-09,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
151,0.797253677320529,0.230636289449905,AZ,2024-01-10,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
152,1.28274768899809,0.3043926289522305,AZ,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
153,1.38326798666059,0.250914540421547,AZ,2024-01-12,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
154,1.93339142068984,0.2581145938734675,AZ,2024-01-13,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1
155,2.71267522804958,0.2626128215175715,AZ,2024-01-14,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1
156,12.149705548975,0.24639012277207,AZ,2024-01-15,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
157,0.582887174499198,0.1586594920271615,AZ,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
158,5.14305793177713,0.2250740286591485,AZ,2024-01-17,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
159,0.96677931219241,0.2570973065473645,AZ,2024-01-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
160,1.20738420642826,0.126793726112151,AZ,2024-01-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
161,0.5531297845739,0.211272479677921,AZ,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
162,4.26043799749231,0.2280965021228545,AZ,2024-01-21,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
163,5.05622455834072,0.1307723250261285,AZ,2024-01-22,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1
164,5.71708869974867,0.127024373559906,AZ,2024-01-23,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1
165,1.16309340757227,0.301708020496963,AZ,2024-01-24,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
166,0.563400106855838,0.0750790809282885,AZ,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
167,0.841417635703027,0.392860729153831,AZ,2024-01-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
168,2.79697473318968,0.152409618340985,AZ,2024-01-27,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
169,1.47786329416048,0.3351389322518645,CA,2023-12-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0
170,6.92149165804771,0.3762240635409055,CA,2023-12-18,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1
171,4.75482634267529,0.3809068628389275,CA,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
172,5.51206835034357,0.4039307486674775,CA,2023-12-20,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1
173,14.721061796501001,0.430955903337351,CA,2023-12-21,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
174,6.56265170514585,0.3353154187907575,CA,2023-12-22,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
175,0.743334943700485,0.2890796959080295,CA,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,3.30218952001159,0.4072348405909255,CA,2023-12-24,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0
177,0.979297512392303,0.479429944663818,CA,2023-12-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
178,7.59970422821534,0.3621191564308805,CA,2023-12-26,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
179,4.16270603647553,0.3904047890872595,CA,2023-12-27,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
180,7.87295530975878,0.3261756514825675,CA,2023-12-28,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1
181,8.29579183086522,0.3458541677276095,CA,2023-12-29,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
182,1.83823930616613,0.4170075022987335,CA,2023-12-30,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
183,0.946773225263237,0.2841617948642765,CA,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
184,0.59566558547194,0.272646155094948,CA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
185,2.3146359866758,0.2951599436431315,CA,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
186,3.71863095231348,0.28081029368089,CA,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1
