...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
25,0.852807950533736,0.24073239499897,AK,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
26,1.56553565142829,0.4607982963513715,AK,2023-01-19,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
27,1.5978658842495,0.252937791379514,AK,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
28,NA,NA,AK,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.718597181258027,0.38124732577806,AK,2023-01-22,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
30,0.334382442245972,0.1468748423346005,AK,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
31,1.17901718211358,0.2707181126394255,AK,2023-01-24,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
32,2.08865887077094,0.394850998056237,AK,2023-01-25,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
33,1.53475098374855,0.1973400009109535,AK,2023-01-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
34,2.31682528259763,0.4239661842933345,AK,2023-01-27,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
35,0.108886666005983,0.144836507735771,AK,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
36,0.654511765120994,0.300465610587203,AK,2023-01-29,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
37,0.547161978176854,0.1447868128443595,AK,2023-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,2.91656110947704,0.411001821536765,AK,2023-01-31,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
39,1.79550633162969,0.6097495210625,AK,2023-02-01,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
40,6.33004020149503,0.4544276715661845,AK,2023-02-02,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
41,1.90565167519912,0.502624444302945,AK,2023-02-03,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
42,1.90270949743292,0.3438613880251445,AK,2023-02-04,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
43,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.08886643562821,0.279325039080067,AL,2022-12-26,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
45,1.45577714859966,0.224021491496725,AL,2022-12-27,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
46,1.60143688951487,0.355117847455546,AL,2022-12-28,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
47,2.38564350571375,0.3012312580485945,AL,2022-12-29,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0
48,1.65550450263149,0.38602854297229,AL,2022-12-30,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
49,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.92245242787276,0.2331813119747935,AL,2023-01-02,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
52,1.27242122740468,0.227431522275115,AL,2023-01-03,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
53,2.46885098834707,0.36730979457604,AL,2023-01-04,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
54,2.10065192633058,0.275148859139573,AL,2023-01-05,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1
55,1.54467772943464,0.3849497009269885,AL,2023-01-06,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
56,1.79589656060332,0.4298162931799375,AL,2023-01-07,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0
57,1.34100964724812,0.63480795851455,AL,2023-01-08,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
58,1.25822059531833,0.3051318387464655,AL,2023-01-09,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
59,1.11561089200555,0.2430625094639445,AL,2023-01-10,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
60,0.689612833513841,0.361952879710089,AL,2023-01-11,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
61,1.16269172580535,0.470340704809799,AL,2023-01-12,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1
62,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.952457540029995,0.1999871672262485,AL,2023-01-18,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
68,0.123995416592111,0.088802909859003007,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,0.136751622918845,0.0906922482222985,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.145995799571261,0.0977615499845945,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
73,0.148301759637706,0.1006466025024875,AL,2023-01-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
74,0.762785146811833,0.55846192721186,AL,2023-01-25,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
75,1.13602323965844,0.56524031861639,AL,2023-01-26,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
76,1.72282726751675,0.369157914693526,AL,2023-01-27,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
77,0.928525192184539,0.665316752471665,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
78,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2.2558994252272,0.512265854748705,AL,2023-01-30,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
80,0.675957242396938,0.501880942707775,AL,2023-01-31,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
81,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,1.16710555432117,0.4183680679313005,AL,2023-02-02,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
83,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.595724183521915,0.4568402454292885,AL,2023-02-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
85,0.926265763343935,0.246405497935457,AR,2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
86,5.3555919611241,0.15430147183242,AR,2022-12-26,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
87,0.88489331441543,0.3002103462184335,AR,2022-12-27,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
88,0.598567129116918,0.2667346709756615,AR,2022-12-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
89,3.98356005734504,0.3464876297379455,AR,2022-12-29,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
90,3.26644471072616,0.239858241306354,AR,2022-12-30,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
91,0.55256857936455706,0.285381147585721,AR,2022-12-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
92,0.129331965624101,0.0948188479609525,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,1.29700147781449,0.146178356345012,AR,2023-01-02,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
94,1.30106061741649,0.236565757030092,AR,2023-01-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
95,3.70110365862383,0.2214116824013385,AR,2023-01-04,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
96,3.80933937746041,0.3387663066958315,AR,2023-01-05,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
97,1.05142708934492,0.2779349410588365,AR,2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
98,0.499154574804722,0.1755060201696125,AR,2023-01-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
99,1.12388260137468,0.074701090706738,AR,2023-01-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
100,4.42217991741039,0.3452590217650055,AR,2023-01-09,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0
101,3.54954292763912,0.2356016768567285,AR,2023-01-10,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0
102,3.08929554485343,0.2520834882389205,AR,2023-01-11,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
103,2.57210811744676,0.297881313826685,AR,2023-01-12,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
104,2.07611893650351,0.294211730320054,AR,2023-01-13,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1
105,1.22981082578501,0.4786199761838565,AR,2023-01-14,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
106,1.6776068808033,0.75495849205548,AR,2023-01-15,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
107,3.41243753682679,0.516880398290375,AR,2023-01-16,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
108,3.07528413707311,0.264529628639974,AR,2023-01-17,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0
109,1.63343633115124,0.288635945696408,AR,2023-01-18,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
110,1.57783425880818,0.303811412853145,AR,2023-01-19,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
111,1.35593874630384,0.29450021679413,AR,2023-01-20,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
112,1.07749021817744,0.76173019276788,AR,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
113,0.839778275395441,0.289354891052886,AR,2023-01-22,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
114,2.61805107325213,0.2282930954733855,AR,2023-01-23,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1
115,5.57885551259648,0.4087519237548155,AR,2023-01-24,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
116,3.4802395784863,0.3430066234593035,AR,2023-01-25,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
117,2.80934470761949,0.255745321851878,AR,2023-01-26,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
118,1.6502408736338,0.254576724043062,AR,2023-01-27,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
119,0.0671954239481866,0.0470226252509794,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0.918644795424808,0.410123754713455,AR,2023-01-29,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
121,15.216573726061,0.570117754768475,AR,2023-01-30,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
122,0.92287225437292,0.4103060097669725,AR,2023-01-31,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
123,3.56871578850967,0.553743219376125,AR,2023-02-01,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
124,0.865065533215235,0.2882748981028795,AR,2023-02-02,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
125,1.67018672853904,0.288051377557788,AR,2023-02-03,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
126,0.0684126375611345,0.04383654502988505,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,0.145262402579834,0.100713840831503,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
128,3.8850867411868,0.2472157607062345,AZ,2022-12-26,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0
129,7.94804810642298,0.2120015083237665,AZ,2022-12-27,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1
130,1.85116640414283,0.2826955331378215,AZ,2022-12-28,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0
131,1.81832805135419,0.28120196286358,AZ,2022-12-29,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
132,4.26745521305822,0.2849780522105245,AZ,2022-12-30,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
133,1.59366189477575,0.248883079097736,AZ,2022-12-31,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
134,1.23609307207336,0.0820899092111405,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
135,4.41798638278017,0.2757571696543905,AZ,2023-01-02,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
136,3.13487090432319,0.2512060860423175,AZ,2023-01-03,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
137,3.66756844457769,0.2500656929656345,AZ,2023-01-04,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
138,1.50350085285463,0.2397353385159105,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
139,2.81375795856647,0.196842279525419,AZ,2023-01-06,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
140,0.61335091139629,0.153787697209645,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.33161592615234,0.2611493035854795,AZ,2023-01-08,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
142,10.1493256050468,0.3308659192524225,AZ,2023-01-09,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
143,3.1257653416491,0.223614774403415,AZ,2023-01-10,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
144,2.17844891816779,0.2982688910828515,AZ,2023-01-11,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
145,3.23704375897875,0.375013495099772,AZ,2023-01-12,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
146,2.58549103526412,0.4055589804959455,AZ,2023-01-13,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
147,2.61493561976011,0.4238781638426445,AZ,2023-01-14,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1
148,7.08714073931105,0.4018341186074445,AZ,2023-01-15,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
149,4.41172735579143,0.3310500490988275,AZ,2023-01-16,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
150,6.19323217242848,0.307377847979688,AZ,2023-01-17,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
151,3.93566960131816,0.386244203044133,AZ,2023-01-18,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
152,8.98549880177211,0.455750911575254,AZ,2023-01-19,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1
153,5.4505150155007,0.3785770069915365,AZ,2023-01-20,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
154,2.25392071563909,0.4083242648296245,AZ,2023-01-21,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
155,0.920520262627029,0.62328845332716,AZ,2023-01-22,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
156,17.435451327162,0.45447695758487,AZ,2023-01-23,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0
157,3.58419380096771,0.4113832239747665,AZ,2023-01-24,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
158,3.9601571102327,0.4134298868505605,AZ,2023-01-25,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
159,1.71706776924328,0.324873428805501,AZ,2023-01-26,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
160,4.67549114196386,0.4383694097934615,AZ,2023-01-27,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
161,1.35150521740305,0.3782996414145875,AZ,2023-01-28,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
162,1.87576788087167,0.325519423033745,AZ,2023-01-29,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
163,19.9091920458312,0.395954934160876,AZ,2023-01-30,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
164,17.8773431178487,0.4692584973451845,AZ,2023-01-31,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
165,13.6108026346561,0.388648183060209,AZ,2023-02-01,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
166,7.70843102145939,0.3994142928802645,AZ,2023-02-02,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
167,5.92541896403724,0.3890382024985785,AZ,2023-02-03,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1
168,1.14416900489487,0.281186307074467,AZ,2023-02-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
169,0.510107244751915,0.064300056698833,CA,2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
170,39.4052591781503,0.2354061809207085,CA,2022-12-26,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
171,21.7555405583317,0.2271131871723865,CA,2022-12-27,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
172,38.5396393860486,0.2204427260020535,CA,2022-12-28,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
173,22.4992737970561,0.233333169351759,CA,2022-12-29,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
174,15.8596419431136,0.254745297328796,CA,2022-12-30,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
175,8.80140641909324,0.273685279114084,CA,2022-12-31,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
176,1.87929785719767,0.211233049490285,CA,2023-01-01,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
177,8.05015183025592,0.226347275097316,CA,2023-01-02,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
178,28.0030107015314,0.3015425088647695,CA,2023-01-03,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
179,16.6317979150869,0.2675319288774385,CA,2023-01-04,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
180,21.6761955582351,0.2694814151628435,CA,2023-01-05,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
181,31.5381554127643,0.2957575119096695,CA,2023-01-06,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
182,7.88335409719767,0.2637514941144515,CA,2023-01-07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
183,25.7740390239196,0.284033368184815,CA,2023-01-08,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
184,25.2996783355122,0.255993642494261,CA,2023-01-09,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
185,44.7523898140799,0.3228091333087395,CA,2023-01-10,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
186,51.0248169843805,0.34230141215971,CA,2023-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,28.584364487491,0.2941683312795045,CA,2023-01-12,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
188,33.6921837636369,0.325847360186897,CA,2023-01-13,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
189,21.2719230834424,0.308573519436897,CA,2023-01-14,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
190,35.874933565262,0.359222632635013,CA,2023-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,49.0036896361508,0.3508225853734365,CA,2023-01-16,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
192,41.2775764899061,0.3464071325009915,CA,2023-01-17,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
193,19.0740266700492,0.311953378285996,CA,2023-01-18,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
194,10.4948139355006,0.377003377427904,CA,2023-01-19,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
195,23.4049962919958,0.347016900603166,CA,2023-01-20,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
196,20.5215356457536,0.2867527278591625,CA,2023-01-21,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
197,20.1586997090221,0.3332050911297935,CA,2023-01-22,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
198,35.9045341742843,0.3472466285659765,CA,2023-01-23,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
199,18.9810670497891,0.2904393856210135,CA,2023-01-24,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
200,23.9656323486256,0.344779978985788,CA,2023-01-25,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
201,30.7130719756156,0.3486739294314905,CA,2023-01-26,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
202,23.7023126513075,0.3675336731053695,CA,2023-01-27,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
203,29.0710695919314,0.366298769258374,CA,2023-01-28,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
204,25.5464326278762,0.376881736907798,CA,2023-01-29,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
205,9.1693423090325,0.312690375643944,CA,2023-01-30,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
206,12.6363966416152,0.3241295533200215,CA,2023-01-31,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
207,18.446306851813,0.317457572110733,CA,2023-02-01,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
208,44.4717917032442,0.348930353438482,CA,2023-02-02,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
209,33.6084035427534,0.3296008072849885,CA,2023-02-03,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
210,22.7255991495251,0.3207347046528025,CA,2023-02-04,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
211,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.2232153038668,0.39398746647659,CO,2022-12-26,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
213,0.869938267204554,0.236547074156279,CO,2022-12-27,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
214,0.642499227128349,0.0862238023220125,CO,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
215,0.981703171963545,0.331896102963749,CO,2022-12-29,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
216,4.95542855575556,0.358518937900553,CO,2022-12-30,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
217,0.854847542827514,0.296865457718206,CO,2022-12-31,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
218,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.7940869166816,0.207581697459833,CO,2023-01-02,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1
220,1.34813714625567,0.271391785751086,CO,2023-01-03,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
221,1.21237676294271,0.3708492624009445,CO,2023-01-04,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1
222,2.07413339784263,0.291887640416244,CO,2023-01-05,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
223,0.597300124540442,0.079247826966872,CO,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
224,0.78808941223385,0.377383330822763,CO,2023-01-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
