...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
132,0.853967788066433,0.01189162233347575,AZ,2022-09-30,1,1,1,1,1,1,1,1,1,1
133,0.445736321079326,0.0679865602812,AZ,2022-10-01,1,1,1,1,1,0,0,1,1,1
134,3.5406555482568,0.2897580922529895,AZ,2022-10-02,1,0,1,0,1,0,0,1,0,1
135,4.15599324423606,0.1752352906380635,AZ,2022-10-03,1,0,0,0,1,0,0,0,0,1
136,1.60163434154844,0.1814151526719005,AZ,2022-10-04,0,0,1,0,1,0,0,1,0,0
137,0.640323253775589,0.080267243991771,AZ,2022-10-05,1,1,1,1,1,0,0,1,0,0
138,0.589012713942067,0.1101901403230075,AZ,2022-10-06,1,1,1,1,1,0,1,0,1,1
139,0.818864308939485,0.133593587096829,AZ,2022-10-07,1,1,1,1,1,0,0,0,0,1
140,2.8776316271197,0.341141106110615,AZ,2022-10-08,0,0,1,0,1,0,1,0,1,1
141,0.832107284522182,0.1345611932735375,AZ,2022-10-09,1,1,1,0,1,1,1,0,0,1
142,8.08781092742217,0.1646780322105055,AZ,2022-10-10,0,0,1,0,1,0,0,0,0,0
143,0.594972112511652,0.06115275469812,AZ,2022-10-11,1,1,1,1,1,0,0,1,0,1
144,2.8317859108183,0.202162065880007,AZ,2022-10-12,0,0,0,0,1,1,0,0,0,1
145,4.63913966516993,0.241896515874417,AZ,2022-10-13,1,0,1,0,1,1,0,1,0,0
146,1.52743231938004,0.1782648043232395,AZ,2022-10-14,1,1,1,0,1,0,0,0,0,1
147,0.806071465685795,0.0970488174961765,AZ,2022-10-15,1,1,1,0,1,0,0,1,0,1
148,1.55131989926717,0.166567578415671,AZ,2022-10-16,1,1,1,0,1,0,1,0,0,1
149,3.49543365581445,0.1168282312232345,AZ,2022-10-17,0,1,1,0,1,0,1,0,0,1
150,6.5176322147021,0.252335755135693,AZ,2022-10-18,1,0,1,0,1,0,0,1,0,1
151,9.84875159237512,0.334336141114096,AZ,2022-10-19,0,0,1,0,0,0,0,1,0,1
152,7.10277089695397,0.306591448351337,AZ,2022-10-20,0,0,1,0,1,0,0,1,0,0
153,1.40004568272764,0.141788878319391,AZ,2022-10-21,1,1,1,0,1,0,0,1,0,1
154,1.04966383492117,0.43392800044869,AZ,2022-10-22,1,0,1,0,1,1,0,1,0,1
155,0.677474784884981,0.117049692055527,AZ,2022-10-23,1,1,1,0,1,1,0,1,0,1
156,7.04489081368616,0.318203312050947,AZ,2022-10-24,0,0,1,0,1,0,0,1,0,1
157,9.70289227657387,0.320533488584357,AZ,2022-10-25,1,0,0,0,0,0,0,0,0,0
158,7.82726676310371,0.282934457223085,AZ,2022-10-26,0,0,0,0,1,0,0,0,0,0
159,9.5745502818418,0.4472212563691965,AZ,2022-10-27,1,0,1,0,1,0,0,0,0,1
160,4.11111934265944,0.230157786664497,AZ,2022-10-28,0,0,1,0,1,0,0,1,0,1
161,8.07588797926273,0.4701790003777925,AZ,2022-10-29,0,0,1,0,1,0,0,0,0,1
162,3.83572004475561,0.364172724775189,AZ,2022-10-30,0,0,1,0,0,0,0,1,0,0
163,19.3882841991152,0.3799471920490475,AZ,2022-10-31,1,0,0,0,1,0,0,0,0,0
164,8.4730158485503,0.3039212164064845,AZ,2022-11-01,1,0,0,0,1,1,0,0,0,1
165,13.4599702489653,0.326759204600475,AZ,2022-11-02,0,0,0,0,1,0,0,0,0,0
166,20.5851928762049,0.54530970446369,AZ,2022-11-03,0,0,0,0,0,0,0,0,0,0
167,14.1232828202323,0.3488628466416285,AZ,2022-11-04,0,0,1,0,0,0,0,0,0,1
168,10.1201161027246,0.377639971684785,AZ,2022-11-05,0,0,0,0,0,0,0,0,0,0
169,5.51243887127723,0.116815904983384,CA,2022-09-25,0,0,0,0,1,0,0,0,0,0
170,8.20488885366759,0.0916123170725555,CA,2022-09-26,0,1,1,0,0,0,0,0,0,0
171,8.82634615105278,0.1291741184336965,CA,2022-09-27,1,0,1,0,0,0,0,0,0,0
172,1.87946307275523,0.0955743703653335,CA,2022-09-28,1,1,1,0,1,0,0,0,0,0
173,8.04680768133298,0.12385538456091,CA,2022-09-29,1,0,0,0,0,0,0,0,0,1
174,9.74523880763812,0.153029255939194,CA,2022-09-30,0,0,1,0,0,1,0,1,0,0
175,6.86997228670847,0.1217022925226065,CA,2022-10-01,1,0,1,0,1,0,0,0,0,1
176,8.49153788585948,0.1458158984713975,CA,2022-10-02,1,0,0,0,0,1,0,0,0,0
177,9.56929755433789,0.1332244368312085,CA,2022-10-03,0,0,1,0,0,0,0,0,0,0
178,7.22991896164325,0.13775909639853,CA,2022-10-04,0,0,0,0,0,0,0,0,0,0
179,5.4722517046341,0.13665324945956,CA,2022-10-05,0,0,1,0,1,0,0,1,0,0
180,7.52423150814768,0.172715954064989,CA,2022-10-06,0,0,1,1,1,0,0,0,0,0
181,9.28333129299827,0.1659389292774355,CA,2022-10-07,1,0,1,0,0,0,0,0,0,0
182,3.78626084179706,0.1462277220652915,CA,2022-10-08,1,0,0,0,0,0,0,0,0,0
183,4.83561299311892,0.1563524223539725,CA,2022-10-09,1,0,0,0,1,0,0,0,0,0
184,10.9427051023186,0.137213534280786,CA,2022-10-10,1,0,0,0,0,0,0,0,0,0
185,15.0626108798691,0.193989034588463,CA,2022-10-11,1,0,1,0,0,0,0,1,0,0
186,24.3000383817975,0.220496475672513,CA,2022-10-12,0,0,1,0,1,0,0,0,0,0
187,21.8464301609256,0.2148814318913325,CA,2022-10-13,0,0,0,0,0,0,0,0,0,0
188,29.2315538001299,0.216845106029687,CA,2022-10-14,0,0,0,0,0,0,0,0,0,0
189,11.945923700276,0.190935944076124,CA,2022-10-15,0,0,0,0,0,0,0,0,0,0
190,9.77466516809376,0.2022868346950745,CA,2022-10-16,1,0,1,0,0,0,0,0,0,0
191,25.3324781643962,0.2227056510018195,CA,2022-10-17,1,0,0,0,1,0,0,0,0,0
192,31.054879888191,0.282529226158507,CA,2022-10-18,1,0,0,0,1,0,0,0,0,0
193,46.8621935291129,0.290720458219043,CA,2022-10-19,1,0,0,0,0,0,0,0,0,0
194,17.6628100845704,0.241898794148079,CA,2022-10-20,1,0,1,0,0,0,0,0,0,0
195,10.7617153906285,0.204048730875725,CA,2022-10-21,0,0,1,0,1,0,0,0,0,0
196,21.511185866833,0.2809621976803065,CA,2022-10-22,0,0,0,0,1,0,0,0,0,0
197,13.7839681748023,0.269234116681723,CA,2022-10-23,1,0,0,0,0,0,0,0,0,0
198,47.3050117616762,0.3289843990961705,CA,2022-10-24,0,0,0,0,0,0,0,0,0,0
199,30.7533304613534,0.339869489211002,CA,2022-10-25,1,0,1,0,1,0,0,1,0,0
200,44.0940062137763,0.322622853923039,CA,2022-10-26,1,0,0,0,0,0,0,0,0,0
201,45.9618486090805,0.3230231885337865,CA,2022-10-27,0,0,0,0,0,1,0,0,0,0
202,20.7656934387647,0.242629209105637,CA,2022-10-28,0,0,0,0,1,0,0,0,0,0
203,37.4761072301737,0.2900242235787065,CA,2022-10-29,0,0,0,0,0,0,0,0,0,0
204,40.9695345842048,0.3230709225036665,CA,2022-10-30,1,0,0,0,0,1,0,0,0,0
205,78.631130976386,0.343740928475635,CA,2022-10-31,0,0,0,0,0,0,0,0,0,0
206,68.7618556303442,0.3522308716450635,CA,2022-11-01,0,0,0,0,0,0,0,0,0,0
207,44.0721377255374,0.3470710968934305,CA,2022-11-02,0,0,0,0,1,0,0,0,0,0
208,72.0118272860847,0.3644289656686445,CA,2022-11-03,0,0,0,0,0,0,0,0,0,0
209,58.140447080357,0.3208941139376325,CA,2022-11-04,0,0,1,0,0,0,0,0,0,0
210,44.0604303510142,0.359426536069844,CA,2022-11-05,0,0,0,0,1,0,0,0,0,0
211,0.478839957149743,0.1463437208151675,CO,2022-09-25,1,1,1,1,1,0,0,1,1,1
212,0.784801372614028,0.115401568849978,CO,2022-09-26,1,1,1,0,1,1,0,1,0,1
213,0.70301389288147,0.0066697740669511,CO,2022-09-27,1,1,1,1,1,0,0,1,1,1
214,1.07717028984596,0.00669035400772145,CO,2022-09-28,1,0,1,1,1,1,0,1,1,0
215,0.674753148154756,0.04863613576227065,CO,2022-09-29,1,1,1,1,1,1,0,1,0,1
216,0.425112532578183,0.126490383118686,CO,2022-09-30,1,1,1,1,1,1,1,1,1,1
217,0.144252435163459,0.0068235414191027,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1
218,0.15350064101526,0.00689356951966885,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1
219,0.383675514529176,0.071348710743195,CO,2022-10-03,1,1,1,1,1,1,0,1,1,0
220,0.226220626987681,0.0070757169727438,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1
221,0.368140755942919,0.100020474961635,CO,2022-10-05,1,1,1,1,1,0,1,1,1,0
222,0.398819525684289,0.1116500714015045,CO,2022-10-06,1,1,1,1,1,0,0,1,1,1
223,1.87018984504978,0.2974561811384925,CO,2022-10-07,1,0,0,0,1,1,0,0,0,1
224,0.671644260375233,0.215797807189655,CO,2022-10-08,1,1,1,1,1,0,0,1,0,0
225,1.74302667185739,0.574955592332555,CO,2022-10-09,0,0,1,0,1,0,0,1,0,1
226,3.58882182905747,0.2624905993689685,CO,2022-10-10,0,0,1,0,1,0,0,1,0,1
227,4.09944873571552,0.280878650148235,CO,2022-10-11,0,0,0,0,1,1,0,0,0,1
228,0.904988501991221,0.135833775172439,CO,2022-10-12,1,1,0,1,1,1,0,0,1,1
229,1.97946317428828,0.290328159991871,CO,2022-10-13,1,0,1,0,1,1,0,1,0,1
230,1.61221536175035,0.2650362903949875,CO,2022-10-14,1,0,1,1,0,0,0,1,0,0
231,1.87367847815644,0.3474408414503185,CO,2022-10-15,1,0,1,0,1,1,0,1,0,1
232,0.89335628995996,0.156639780103115,CO,2022-10-16,1,1,1,1,0,0,0,1,0,0
233,0.672688358388683,0.0100640150995383,CO,2022-10-17,1,1,1,1,1,0,0,1,0,1
234,2.17290474679119,0.2171701111183555,CO,2022-10-18,1,0,1,0,1,1,0,1,0,1
235,2.29237849646761,0.2358792808975235,CO,2022-10-19,1,0,1,0,1,1,0,1,0,1
236,2.3099658869025,0.3320992521462955,CO,2022-10-20,1,0,0,1,1,0,0,0,0,1
237,1.59059624951585,0.4328444914967905,CO,2022-10-21,1,0,0,0,1,1,0,0,1,1
238,0.819920378225134,0.2815318780868555,CO,2022-10-22,1,1,1,0,1,1,0,1,0,1
239,0.0222601315499278,0.0130644875289029,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1
240,2.91521500713644,0.271774660111053,CO,2022-10-24,1,0,0,0,0,1,0,0,0,0
241,4.7499166520285,0.304634076810283,CO,2022-10-25,1,0,0,0,1,0,0,0,0,1
242,3.41556920704245,0.231763310883445,CO,2022-10-26,1,0,1,0,1,0,0,1,0,1
243,4.05452984412306,0.361952683412014,CO,2022-10-27,0,0,1,0,0,0,0,1,0,0
244,1.83165995608897,0.2802854297223975,CO,2022-10-28,1,0,0,0,1,0,0,1,0,1
245,2.57823598769686,0.3953443038694605,CO,2022-10-29,1,0,1,0,1,1,0,1,0,1
246,1.08824161951074,0.205534841263885,CO,2022-10-30,1,1,1,0,1,1,0,1,0,1
247,5.75595920931032,0.452529408028564,CO,2022-10-31,1,0,1,0,1,0,0,1,0,1
248,7.17378163278667,0.3766732320227995,CO,2022-11-01,1,0,0,0,1,0,0,1,0,1
249,7.79689355399284,0.476789669038634,CO,2022-11-02,1,0,0,0,1,1,0,0,0,1
250,3.01806766034554,0.2652703707751245,CO,2022-11-03,1,0,0,0,1,1,0,0,0,1
251,6.17523505538337,0.3527619657117075,CO,2022-11-04,1,0,0,0,1,0,0,0,0,1
252,2.64703739778474,0.40559091124387753,CO,2022-11-05,0,0,0,1,0,1,0,0,0,0
253,1.11247247617706,0.171036895211204,CT,2022-09-25,1,1,1,0,1,1,0,1,0,1
254,2.06808715993772,0.0964964505134305,CT,2022-09-26,1,0,1,1,1,0,0,1,1,1
255,1.23031292362655,0.1287076700696205,CT,2022-09-27,1,1,1,0,1,0,0,1,0,1
256,2.36770792469821,0.2178507012786355,CT,2022-09-28,0,0,1,1,1,0,0,0,1,1
257,1.86408099962361,0.107909333270345,CT,2022-09-29,0,1,1,0,1,0,0,1,0,1
258,2.69431525815351,0.095700436307122,CT,2022-09-30,0,0,0,1,1,0,0,0,0,1
259,2.62075486529085,0.2138295607288445,CT,2022-10-01,1,0,1,0,1,0,0,1,0,1
260,0.866735639783297,0.161708479968122,CT,2022-10-02,1,1,1,1,1,0,0,1,1,1
261,3.60294449810528,0.1920742718211095,CT,2022-10-03,0,1,1,0,0,0,0,0,0,0
262,2.1251057131764,0.096139088802356,CT,2022-10-04,0,0,0,1,1,0,0,1,1,1
263,0.797623046869342,0.1618259888146755,CT,2022-10-05,1,1,1,0,1,1,0,1,0,1
264,1.79439841859512,0.2218595010502905,CT,2022-10-06,1,0,1,0,1,0,0,0,0,1
265,1.73074247993653,0.1410503052107685,CT,2022-10-07,1,1,1,0,1,0,0,1,0,1
266,1.07110063260546,0.128786297498408,CT,2022-10-08,1,1,1,0,1,0,0,1,0,1
267,1.09928205373164,0.0990117303275515,CT,2022-10-09,1,1,1,1,1,1,1,1,1,1
268,3.54481570910662,0.1862680290972345,CT,2022-10-10,0,1,1,0,1,0,0,0,0,1
269,2.19917762097438,0.241288143496628,CT,2022-10-11,1,0,1,0,1,1,0,1,0,1
270,4.73146200110734,0.3559809889534135,CT,2022-10-12,1,0,1,0,1,0,0,1,0,1
271,4.03775765125798,0.449186185169284,CT,2022-10-13,0,0,1,0,1,0,0,0,0,1
272,8.3620381284485,0.4210389459141145,CT,2022-10-14,1,0,0,0,1,0,0,0,0,1
273,1.26734498332058,0.2260948632051665,CT,2022-10-15,1,1,0,1,1,0,0,0,0,0
274,2.84327454644353,0.284138689803874,CT,2022-10-16,0,0,1,1,1,0,0,1,1,1
275,0.813527590445373,0.2839349183158685,CT,2022-10-17,1,1,1,0,1,0,1,1,0,1
276,3.41609912116225,0.61549986281467,CT,2022-10-18,1,0,1,0,1,0,0,1,0,1
277,2.47594486357674,0.72050786885385,CT,2022-10-19,0,0,1,0,1,1,0,1,0,1
278,2.52623092994851,0.352292337860874,CT,2022-10-20,1,0,1,0,1,0,0,1,0,1
279,0.876409963824412,0.3109793494205465,CT,2022-10-21,1,1,1,1,1,1,0,1,0,1
280,4.28258358537817,0.760232812751235,CT,2022-10-22,1,0,1,0,1,1,0,1,0,1
281,2.04226918180751,0.4034960034632285,CT,2022-10-23,1,0,1,0,0,0,0,1,0,0
282,1.9023671138475,0.2566817922682235,CT,2022-10-24,1,1,0,0,1,0,1,0,0,1
283,1.93289882097672,0.245186428025508,CT,2022-10-25,0,1,1,0,1,0,0,0,0,1
