...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
45,0.392544604693801,0.0326925215452764,AL,2022-09-20,1,1,1,1,1,0,0,1,1,1
46,0.292166123042164,0.123950597672504,AL,2022-09-21,1,1,1,1,1,1,1,1,1,1
47,0.283801185318487,0.1603955186323365,AL,2022-09-22,1,1,1,1,1,0,0,1,1,1
48,1.62036788296067,0.271788156141751,AL,2022-09-23,0,0,1,1,1,0,0,1,1,1
49,0.264907817615748,0.0332025930132934,AL,2022-09-24,1,1,1,1,1,1,1,1,1,1
50,0.35301942487988,0.1920913846957335,AL,2022-09-25,1,1,1,1,1,1,1,1,1,1
51,0.348647972940741,0.192025403991999,AL,2022-09-26,1,1,1,1,1,1,1,1,1,1
52,0.475486689279377,0.2446991114700395,AL,2022-09-27,1,1,1,1,1,0,0,1,1,1
53,0.581320040281953,0.03392494254128895,AL,2022-09-28,1,1,1,1,1,1,1,1,1,1
54,0.465504102700375,0.244356387290495,AL,2022-09-29,1,1,1,1,1,1,1,1,1,1
55,0.145757617280608,0.0343710642422544,AL,2022-09-30,1,1,1,1,1,0,0,1,1,1
56,1.06371652267927,0.2858433665211775,AL,2022-10-01,0,0,1,1,1,0,0,1,1,1
57,0.290450281603986,0.0348776929365267,AL,2022-10-02,1,1,1,1,1,0,0,1,1,1
58,0.0475481933640575,0.03515479616680675,AL,2022-10-03,1,1,1,1,1,0,0,1,1,1
59,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.148378893681968,0.03575908453010265,AL,2022-10-05,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.162963427827994,0.03679931600767035,AL,2022-10-08,1,1,1,1,1,1,1,1,1,1
64,0.298745156681609,0.03718429080317415,AL,2022-10-09,1,1,1,1,1,1,1,1,1,1
65,0.169193809206285,0.03758955532100525,AL,2022-10-10,1,1,1,1,1,0,0,1,1,1
66,0.329327125417328,0.0380158732213312,AL,2022-10-11,1,1,1,1,1,0,0,1,1,1
67,2.23551670817821,0.405994322958332,AL,2022-10-12,1,0,1,0,1,0,0,1,0,1
68,0.270567424109882,0.1600329117680295,AL,2022-10-13,1,1,1,1,1,0,0,1,1,1
69,0.515114918329201,0.0394294024168526,AL,2022-10-14,1,1,1,1,1,0,0,1,1,1
70,0.0510454869333249,0.03994840398853075,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1
71,1.07835391610038,0.1992778402120545,AL,2022-10-16,1,1,0,1,1,1,0,0,1,1
72,1.06232764541626,0.43729084813358,AL,2022-10-17,1,1,0,1,1,1,0,0,1,1
73,0.0608889790067985,0.0416626245102223,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1
74,0.204784081159261,0.04229003482160535,AL,2022-10-19,1,1,1,1,1,0,0,1,1,1
75,0.0655719492265607,0.0429473782458963,AL,2022-10-20,1,1,1,1,1,1,1,1,1,1
76,0.0647222190080481,0.0436358983751447,AL,2022-10-21,1,1,1,1,1,0,0,1,1,1
77,0.0694087106190873,0.044356899449735,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1
78,0.21880476894363,0.04511174977121865,AL,2022-10-23,1,1,1,1,1,1,1,1,1,1
79,0.0722684060039508,0.04590188553074765,AL,2022-10-24,1,1,1,1,1,1,1,1,1,1
80,0.230984614026886,0.04672881512793555,AL,2022-10-25,1,1,1,1,1,0,0,1,1,1
81,1.16160852295074,0.382497731346209,AL,2022-10-26,1,1,1,0,1,0,0,1,0,1
82,2.24963527123145,0.821963224758985,AL,2022-10-27,1,0,0,1,1,1,0,0,1,1
83,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,1.0335783969166,0.4348552135417575,AL,2022-10-29,1,1,1,0,1,0,0,1,0,0
85,0.831052290645217,0.1836623064206135,AR,2022-09-18,1,1,1,1,1,0,0,1,1,1
86,1.42386436173506,0.1178823738413235,AR,2022-09-19,0,1,0,1,1,1,0,0,1,0
87,0.805037080141473,0.080781277345406,AR,2022-09-20,1,1,1,1,1,0,0,1,1,1
88,1.44094363305497,0.118473705491979,AR,2022-09-21,1,1,1,1,0,1,0,1,1,0
89,0.659589406024303,0.0652871711461525,AR,2022-09-22,1,1,1,1,1,0,0,1,1,1
90,0.505999876495433,0.2050959094539425,AR,2022-09-23,1,1,1,1,1,0,0,1,1,1
91,0.0225158779364142,0.0143255285732016,AR,2022-09-24,1,1,1,1,1,0,0,1,1,1
92,0.0771110579514163,0.01423637587704785,AR,2022-09-25,1,1,1,1,1,1,1,1,1,1
93,1.51364006208548,0.0641767016199725,AR,2022-09-26,0,1,1,1,1,0,0,1,1,0
94,0.590973957571483,0.068748391135579,AR,2022-09-27,1,1,1,1,1,1,1,1,1,1
95,0.560600469625635,0.0946589099717795,AR,2022-09-28,1,1,1,1,1,0,0,1,1,1
96,1.42424118594533,0.0137930951565834,AR,2022-09-29,0,0,1,1,1,1,1,1,1,1
97,1.14234082887067,0.2334712358566305,AR,2022-09-30,0,0,1,1,1,0,0,1,1,1
98,0.0733268271689131,0.01352093016064085,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1
99,0.32488239680924,0.0133729165128833,AR,2022-10-02,1,1,1,1,1,0,0,1,1,0
100,1.29034940009158,0.178939307522733,AR,2022-10-03,0,1,1,1,1,0,0,1,1,1
101,1.01133712830912,0.196126990542989,AR,2022-10-04,1,1,1,0,1,1,0,1,0,1
102,2.55625188440046,0.012884985350655,AR,2022-10-05,0,0,1,1,1,0,0,1,1,0
103,0.323221330044967,0.0127090499330876,AR,2022-10-06,1,1,1,1,1,1,1,1,1,1
104,1.58743705815564,0.1903999306444285,AR,2022-10-07,1,1,1,1,0,1,0,1,1,0
105,0.395060458990365,0.1426096724401785,AR,2022-10-08,1,1,1,1,1,0,0,1,1,1
106,0.138177514915233,0.01214823399255815,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1
107,0.507911600491322,0.01195220240794495,AR,2022-10-10,1,1,1,1,1,1,1,1,1,1
108,0.571227006206568,0.0992386655289,AR,2022-10-11,1,1,1,1,1,1,1,1,1,1
109,0.47730899217965,0.1694316395792865,AR,2022-10-12,1,1,1,1,1,0,1,1,0,1
110,0.413563008531306,0.143260684228022,AR,2022-10-13,1,1,1,1,1,0,0,1,1,1
111,0.592242348987622,0.2095440416862935,AR,2022-10-14,1,1,1,1,1,0,0,1,1,1
112,0.738770478681317,0.276194517324098,AR,2022-10-15,0,1,1,1,1,1,1,1,1,1
113,0.609736601792213,0.21022327983454,AR,2022-10-16,1,1,1,1,1,1,1,1,1,1
114,1.71557249420198,0.2588718763042255,AR,2022-10-17,0,0,1,0,1,0,0,1,0,1
115,0.98318661682858,0.090665837724161,AR,2022-10-18,1,1,0,1,1,0,0,0,1,1
116,0.917387381807992,0.4124831665357245,AR,2022-10-19,0,0,1,1,1,0,0,1,1,1
117,0.631545660326244,0.2116724050359885,AR,2022-10-20,1,1,1,1,1,0,0,1,1,1
118,1.74042446764951,0.446537165245329,AR,2022-10-21,1,0,0,1,0,0,0,0,1,0
119,0.414986952210045,0.00954128052497265,AR,2022-10-22,1,1,1,1,1,1,1,1,1,1
120,0.109127789232599,0.0093603659726622,AR,2022-10-23,1,1,1,1,1,1,1,1,1,1
121,3.68992330006909,0.252742485061657,AR,2022-10-24,0,0,1,0,1,0,0,1,0,1
122,3.33204803860269,0.265968918192167,AR,2022-10-25,1,0,1,0,0,0,0,1,0,0
123,0.672376144820992,0.2139678916724805,AR,2022-10-26,1,1,1,1,1,1,1,1,1,1
124,0.515575248646196,0.1458070561772995,AR,2022-10-27,1,1,1,1,1,1,1,1,1,1
125,0.104781973761754,0.0085855096222865,AR,2022-10-28,1,1,1,1,1,1,1,1,1,1
126,0.173417551883786,0.00846404696826615,AR,2022-10-29,1,1,1,1,1,1,1,1,1,1
127,1.05922312191346,0.090541909854139,AZ,2022-09-18,1,1,1,0,1,0,0,1,0,1
128,1.51566794154818,0.1280906119526255,AZ,2022-09-19,1,1,0,0,1,0,0,1,1,1
129,1.23072437872321,0.068908157156084,AZ,2022-09-20,0,1,1,0,1,0,0,1,0,1
130,2.36776885106278,0.196362393570708,AZ,2022-09-21,0,0,0,1,1,0,0,0,1,1
131,0.90757512158038,0.105742302422843,AZ,2022-09-22,1,1,1,0,1,0,0,0,0,1
132,1.94274379665603,0.00972799223296995,AZ,2022-09-23,0,0,1,1,1,0,0,1,0,0
133,0.348242158457032,0.00979908082286455,AZ,2022-09-24,1,1,1,1,1,1,1,1,1,1
134,0.48163289283082,0.0943822789060955,AZ,2022-09-25,1,1,1,1,1,0,0,1,1,1
135,1.83954882596564,0.083212639679625,AZ,2022-09-26,0,1,1,1,1,1,0,0,0,0
136,2.73557048210737,0.1059195782569655,AZ,2022-09-27,0,1,0,1,1,0,0,0,0,1
137,0.858431137281307,0.1136172624268755,AZ,2022-09-28,1,1,0,1,1,0,0,0,1,1
138,1.34629435202693,0.1526731512372655,AZ,2022-09-29,1,1,0,1,0,0,0,0,1,0
139,0.837982482952291,0.01036041200544525,AZ,2022-09-30,1,1,1,1,1,1,0,1,0,1
140,0.435033946497269,0.0674448273100405,AZ,2022-10-01,1,1,1,1,1,0,1,1,0,1
141,3.60178521447325,0.292012105921977,AZ,2022-10-02,1,0,1,0,1,0,0,1,0,0
142,4.40802638763205,0.176109216378326,AZ,2022-10-03,1,0,0,0,1,1,0,0,0,1
143,1.62294797454822,0.1822092314993015,AZ,2022-10-04,1,0,1,0,1,0,0,1,1,1
144,0.592048006181905,0.079977382731613,AZ,2022-10-05,1,1,1,1,1,1,0,1,0,0
145,0.552061099656125,0.11013966415115,AZ,2022-10-06,1,1,1,1,1,0,0,0,0,1
146,0.861814190162461,0.1337484050561005,AZ,2022-10-07,1,1,1,0,1,0,0,1,0,1
147,2.88119499338621,0.3423705842863515,AZ,2022-10-08,0,0,1,0,1,0,0,1,0,1
148,0.856990373153817,0.1350519869291895,AZ,2022-10-09,1,1,1,0,1,0,1,1,0,1
149,8.41465026789223,0.165250666417484,AZ,2022-10-10,0,0,1,0,1,0,0,1,0,0
150,0.59978125969381,0.0611519033162505,AZ,2022-10-11,1,1,1,1,1,1,1,1,1,1
151,2.91559411920315,0.2031284152135945,AZ,2022-10-12,0,0,0,0,1,0,0,1,0,1
152,4.70412134360173,0.242156501098374,AZ,2022-10-13,1,0,1,0,1,0,0,1,0,1
153,1.556353406211,0.1782799141621655,AZ,2022-10-14,1,1,1,0,1,1,0,1,0,1
154,0.831825827241114,0.098017360579204,AZ,2022-10-15,1,1,1,0,1,1,0,1,0,1
155,1.59184179004931,0.1671794814808405,AZ,2022-10-16,1,1,1,0,1,0,1,1,0,1
156,3.67592650855988,0.117625432136424,AZ,2022-10-17,0,1,1,0,1,1,0,0,0,1
157,6.44465768718881,0.251311480890231,AZ,2022-10-18,1,0,1,0,1,0,0,0,0,1
158,9.74971326273872,0.3322208077859465,AZ,2022-10-19,0,0,1,0,0,0,0,0,0,0
159,7.00512165615479,0.304665071351972,AZ,2022-10-20,0,0,0,0,1,0,0,0,0,1
160,1.39409458808465,0.1426793250081055,AZ,2022-10-21,1,1,1,0,1,0,0,1,0,1
161,1.01904092045781,0.427032200864064,AZ,2022-10-22,1,1,1,0,1,1,0,1,0,1
162,0.700801052870285,0.1187321392746465,AZ,2022-10-23,1,1,1,0,1,1,0,1,0,1
163,6.68681055141922,0.313284617433039,AZ,2022-10-24,0,0,1,0,1,0,0,0,0,0
164,8.86595023697164,0.3139281727959325,AZ,2022-10-25,1,0,0,0,1,0,0,0,0,1
165,7.1517347438612,0.2781121260318465,AZ,2022-10-26,0,0,0,0,1,0,0,0,0,0
166,8.86189173801798,0.4307088296410445,AZ,2022-10-27,1,0,1,0,1,1,0,0,0,1
167,3.53087867650452,0.226543126924473,AZ,2022-10-28,0,0,1,0,1,0,0,1,0,1
168,7.21258000719124,0.4465986467751305,AZ,2022-10-29,0,0,1,0,1,0,0,0,0,1
169,6.51505959637019,0.093300902051638,CA,2022-09-18,0,0,0,0,1,0,0,0,0,0
170,4.29703459088054,0.0867790225660275,CA,2022-09-19,1,1,1,0,1,0,0,0,0,1
171,1.66889844634364,0.070231360632463,CA,2022-09-20,1,1,1,1,0,0,1,0,1,0
172,5.40466719302023,0.1151384325282905,CA,2022-09-21,0,0,1,0,1,0,0,0,0,0
173,1.94102143962208,0.077513976807646,CA,2022-09-22,1,1,1,0,1,0,0,0,0,0
174,2.54886649259068,0.0707113769149015,CA,2022-09-23,1,1,0,1,1,0,0,0,0,0
175,8.99009085104255,0.1205817401285995,CA,2022-09-24,1,0,0,0,1,1,0,0,0,0
176,5.88501502018503,0.1170312867402135,CA,2022-09-25,0,0,0,0,1,0,0,0,0,0
177,8.92001058125616,0.0917110799336515,CA,2022-09-26,0,1,1,0,0,0,0,0,0,0
178,9.48010360927445,0.1295406222113635,CA,2022-09-27,1,0,1,0,0,0,0,0,0,1
179,2.10585257430104,0.0956782312105455,CA,2022-09-28,1,1,1,0,1,0,0,0,0,1
180,8.80996190910468,0.124243532186008,CA,2022-09-29,1,0,0,0,0,0,0,0,0,0
181,10.4261661389932,0.153574785386534,CA,2022-09-30,0,0,1,0,0,0,0,0,0,0
182,7.880681077305,0.1220615146291375,CA,2022-10-01,1,0,1,0,1,0,0,0,0,0
183,9.41134986628272,0.1464219970761645,CA,2022-10-02,1,0,0,0,0,1,0,0,0,0
184,10.6865229250984,0.1336424304247845,CA,2022-10-03,0,0,1,0,0,0,0,1,0,0
185,7.70395918758768,0.138353262688669,CA,2022-10-04,0,0,0,0,0,0,0,0,0,0
186,6.37130400550822,0.137160750574174,CA,2022-10-05,0,0,1,0,1,0,0,0,0,1
187,7.95711579831439,0.173535634831902,CA,2022-10-06,0,0,1,0,1,0,0,1,0,0
188,10.4327283862677,0.166925036121268,CA,2022-10-07,1,0,1,0,0,0,0,0,0,0
189,4.38812311293516,0.1469380496073825,CA,2022-10-08,1,0,0,0,0,0,0,0,1,1
190,5.49618930626846,0.15712713270673,CA,2022-10-09,1,0,0,0,1,0,0,0,0,0
191,13.0216550583319,0.137940627970925,CA,2022-10-10,1,0,1,0,0,1,0,1,0,0
192,16.5498594719577,0.1956058020015415,CA,2022-10-11,1,0,1,0,0,1,0,0,0,0
193,26.2747183023735,0.2224853497720425,CA,2022-10-12,0,0,1,0,1,0,0,1,0,1
194,24.0481474377411,0.2166244526064975,CA,2022-10-13,0,0,0,0,0,1,0,0,0,0
195,31.6210688571526,0.219064786218888,CA,2022-10-14,0,0,0,0,0,0,0,0,0,0
196,13.4722603473784,0.192546801105996,CA,2022-10-15,0,0,0,0,0,0,0,0,0,0
197,10.877720234859,0.2044034416661795,CA,2022-10-16,1,0,1,0,0,0,0,0,0,0
198,28.0235007836659,0.224910847715345,CA,2022-10-17,1,0,0,0,1,1,0,0,0,0
199,33.2737621870721,0.286032008269529,CA,2022-10-18,1,0,0,0,0,0,0,0,0,0
200,50.1977101715786,0.294443170217815,CA,2022-10-19,1,0,0,0,0,0,0,0,0,0
201,19.4925623474058,0.2447306921664695,CA,2022-10-20,1,0,1,0,0,0,0,0,0,0
202,12.0773371183347,0.206341947295296,CA,2022-10-21,0,0,1,0,1,0,0,0,0,1
203,23.0425252901179,0.2850297198162715,CA,2022-10-22,0,0,0,0,1,0,0,0,0,1
204,15.1349129260491,0.2724884360535445,CA,2022-10-23,1,0,0,0,0,1,0,0,0,0
205,50.4052410406739,0.33362571285618,CA,2022-10-24,0,0,0,0,0,0,0,0,0,0
206,32.4361535242745,0.345270063299077,CA,2022-10-25,1,0,1,0,1,0,0,1,0,0
207,46.9350837941509,0.3271216065524605,CA,2022-10-26,1,0,0,0,0,0,0,0,0,0
208,48.9490632500148,0.327353561960035,CA,2022-10-27,0,0,0,0,0,0,0,0,0,0
209,22.7240417482889,0.245542780497939,CA,2022-10-28,0,0,0,0,1,1,0,0,0,0
210,40.2510492294221,0.2932007596210695,CA,2022-10-29,0,0,0,0,0,0,0,0,0,0
211,0.637535084902909,0.2115018203611845,CO,2022-09-18,1,1,1,1,1,1,1,1,1,1
212,0.99307577590021,0.04292875883753785,CO,2022-09-19,1,1,1,1,1,0,0,1,1,1
213,2.37882282418024,0.221813827513674,CO,2022-09-20,1,0,1,0,1,0,0,1,0,1
214,1.25523534566192,0.166047200864824,CO,2022-09-21,1,0,1,0,1,0,1,1,0,1
215,0.985549880943191,0.171022182502008,CO,2022-09-22,0,1,1,1,1,0,0,1,1,1
216,1.03163290589283,0.0777043875750315,CO,2022-09-23,1,1,1,0,1,0,1,1,0,1
217,0.793345592269816,0.278723717335076,CO,2022-09-24,0,1,1,1,1,0,0,1,1,1
218,0.453898629135916,0.1439978696963625,CO,2022-09-25,1,1,1,1,1,1,0,1,0,1
219,0.808725176362632,0.115296701293542,CO,2022-09-26,1,1,1,0,1,0,0,1,0,1
220,0.750891873350926,0.0094952522643507,CO,2022-09-27,1,1,1,1,1,0,0,1,1,1
221,1.19473717898461,0.00957019597950585,CO,2022-09-28,1,0,1,1,1,0,0,1,1,1
222,0.743712224746104,0.04991150349004245,CO,2022-09-29,1,1,1,1,1,1,1,1,1,1
223,0.39152276482543,0.1246451825325225,CO,2022-09-30,1,1,1,1,1,0,0,1,1,1
224,0.171870922134829,0.00985058627721965,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1
225,0.168643930318827,0.0099632968136896,CO,2022-10-02,1,1,1,1,1,0,0,1,1,1
226,0.390774656806019,0.0717149653625665,CO,2022-10-03,1,1,1,1,1,0,0,1,1,1
227,0.258454979202869,0.0102194143709492,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1
228,0.338660263316452,0.0991023141857845,CO,2022-10-05,1,1,1,1,1,1,0,1,0,1
229,0.35384974771764,0.110174246604559,CO,2022-10-06,1,1,1,1,1,1,1,1,1,1
230,1.80691279393463,0.294141151727456,CO,2022-10-07,1,0,0,0,1,0,1,0,0,1
231,0.603152989660367,0.209395690327149,CO,2022-10-08,1,1,1,1,1,0,0,1,1,1
232,1.7354271772567,0.564611772084615,CO,2022-10-09,0,0,1,0,1,0,0,1,0,1
233,3.5106051722456,0.2598171721078105,CO,2022-10-10,1,0,1,0,1,0,0,1,0,1
234,3.91858636605854,0.277561276353722,CO,2022-10-11,1,0,0,0,1,0,0,0,0,1
235,0.915363113004878,0.13717673698437,CO,2022-10-12,1,1,0,1,1,1,0,0,1,1
236,1.99398945212095,0.290353397514855,CO,2022-10-13,1,0,1,0,1,0,0,1,0,1
237,1.56135772173187,0.2636014921434885,CO,2022-10-14,1,0,1,0,0,1,0,1,0,0
238,1.92888905573956,0.3550010964420785,CO,2022-10-15,1,0,1,0,1,0,1,1,0,1
239,0.89918196665212,0.1578902545900735,CO,2022-10-16,1,1,1,1,0,1,0,1,1,0
240,0.770081217286582,0.0132437299605148,CO,2022-10-17,1,1,1,1,1,0,0,1,1,1
241,2.30522506356916,0.22088460279638,CO,2022-10-18,1,0,1,0,1,1,0,1,0,1
242,2.46281505588402,0.2446752593393535,CO,2022-10-19,1,0,1,0,1,0,1,1,0,1
243,2.32469482601034,0.3359992988005245,CO,2022-10-20,1,0,0,1,1,1,0,0,0,1
244,1.60058335107583,0.440467106525755,CO,2022-10-21,1,0,0,0,1,1,0,0,0,1
245,0.858591188877812,0.294173122831188,CO,2022-10-22,1,1,1,0,1,1,0,1,0,1
246,0.0254366531980858,0.0160287395115084,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1
247,2.97718281226961,0.276664302557725,CO,2022-10-24,1,0,0,0,0,1,0,0,0,0
248,4.56268919589174,0.3064782841397645,CO,2022-10-25,1,0,0,0,1,0,0,0,0,1
249,3.79259106185283,0.245764060448016,CO,2022-10-26,0,0,1,0,1,0,0,1,0,1
250,3.79822119023789,0.361542134174907,CO,2022-10-27,0,0,1,0,0,0,0,1,0,0
251,1.83551004632391,0.2852945584009695,CO,2022-10-28,1,0,0,0,1,1,0,0,0,1
252,2.64924986280757,0.422531039208507,CO,2022-10-29,1,0,1,0,1,1,0,1,0,1
253,2.80054466964147,0.1988381027766475,CT,2022-09-18,0,0,0,0,1,0,0,1,0,1
254,0.918211968606264,0.117661245161105,CT,2022-09-19,1,1,1,1,1,0,1,1,1,0
255,2.12330951307054,0.1711104274109275,CT,2022-09-20,0,1,1,1,1,0,0,1,1,1
256,6.78398618429028,0.2868502002843205,CT,2022-09-21,0,0,0,1,1,0,0,1,1,1
257,1.0221485866772,0.140804286176201,CT,2022-09-22,1,1,1,0,1,0,0,0,0,1
258,2.09917735210994,0.1064847353136715,CT,2022-09-23,0,0,1,0,1,0,0,1,0,1
259,3.0651930284766302,0.2308108631489485,CT,2022-09-24,0,0,0,0,1,0,0,0,0,1
260,1.13186711447405,0.171000060626141,CT,2022-09-25,1,1,1,0,1,1,0,1,0,1
261,2.17772456413954,0.097186074904152,CT,2022-09-26,0,0,1,1,1,0,0,1,0,1
262,1.29311231991876,0.129466674470612,CT,2022-09-27,1,1,1,0,1,0,0,1,0,1
263,2.26483627418387,0.215979550826546,CT,2022-09-28,0,0,1,1,1,0,0,1,0,1
264,2.04112022825516,0.1097215431623585,CT,2022-09-29,0,0,1,0,1,0,0,1,0,1
265,2.93002590254461,0.097892839171891,CT,2022-09-30,0,0,0,1,1,0,0,0,1,0
266,2.62423069437398,0.2135269631889045,CT,2022-10-01,1,0,1,0,1,0,0,1,0,1
267,0.935448364694592,0.1621016792366865,CT,2022-10-02,1,1,1,0,1,0,0,1,1,1
268,3.9618159590518,0.19333480635136,CT,2022-10-03,0,1,1,0,1,0,0,0,0,0
269,2.48494507343727,0.1004354566282525,CT,2022-10-04,0,0,0,1,1,0,0,0,1,1
270,0.923007786567581,0.163512105538425,CT,2022-10-05,1,1,1,0,1,0,0,1,0,1
271,1.70776233159494,0.2205852549773185,CT,2022-10-06,1,1,1,0,1,0,0,0,0,1
272,2.38732137616438,0.144920410474287,CT,2022-10-07,0,1,1,0,1,0,0,1,0,1
273,1.26273560322145,0.137696286974814,CT,2022-10-08,0,1,1,0,1,1,1,0,0,1
274,1.48149532219237,0.1040802079318645,CT,2022-10-09,1,0,1,1,1,0,0,1,1,1
275,4.38927472355918,0.1903784128707015,CT,2022-10-10,0,1,1,0,1,0,0,0,0,1
276,1.80145001507499,0.237149434205725,CT,2022-10-11,1,1,1,0,1,0,0,1,0,1
277,4.78632141978444,0.3580702192369305,CT,2022-10-12,0,0,1,0,1,0,0,1,0,1
278,3.57077681304387,0.426103558911626,CT,2022-10-13,0,0,1,0,1,0,0,1,0,1
279,8.06538227735357,0.415278119067437,CT,2022-10-14,1,0,0,0,1,0,0,0,0,1
280,1.46452561111365,0.235593770478378,CT,2022-10-15,0,1,0,0,1,0,0,0,1,1
281,1.9960747104547,0.2632232567286845,CT,2022-10-16,0,0,1,1,1,0,0,1,1,1
282,0.88731569156362,0.2971056202999365,CT,2022-10-17,1,1,1,0,1,1,1,1,1,1
