...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
55,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.0291098042103345,0.01643738803977365,AL,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.938917912500246,0.4211309404609695,AL,2023-05-03,1,1,1,0,1,1,1,1,1,0,0,1,1,1
68,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.812581091216735,0.4318932552988355,AL,2023-05-19,1,1,1,1,0,1,1,1,0,1,1,0,1,1
84,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0219136956545549,0.003917004977383115,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.0422940863788172,0.003615796107162115,AR,2023-04-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0
87,0.00533902388319796,0.00333879967179603,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.0194848184419573,0.00308398534491814,AR,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
89,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,1.2429357761858,0.4716158584937255,AR,2023-04-16,1,1,0,0,1,1,1,1,1,0,0,1,1,1
93,0.0149656652201902,0.002083315685099115,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.0030670190934096,0.00153137745946676,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,0.0223235396982409,0.001419333429783525,AR,2023-04-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
99,0.00274834021051421,0.001316067942516395,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,0.00259247973434888,0.001220897259967135,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.0158227864846041,7.88026414325095e-4,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,1.32675211858221,0.954756849906745,AR,2023-05-02,0,1,0,1,1,1,1,0,1,0,1,1,1,1
109,0.0020561109596358,6.39914471518035e-4,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.3466902812118,0.970044772136205,AR,2023-05-08,1,1,0,1,0,1,1,1,1,0,1,0,1,1
115,0.00591640700280595,4.35528270785435e-4,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,2.61111468410374,0.64999512518936,AR,2023-05-10,1,0,0,1,1,1,1,1,0,0,0,1,1,1
117,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.97972623247452,0.1417059458040515,AZ,2023-04-09,1,1,1,0,0,1,1,0,1,1,0,0,1,0
128,2.08158684281751,0.140762184006751,AZ,2023-04-10,1,1,1,0,0,1,1,0,0,0,0,0,1,0
129,2.47383158146355,0.2147223623768005,AZ,2023-04-11,1,1,0,0,1,0,1,1,1,0,0,1,0,1
130,0.0395670789677166,0.0072164876770874,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,0.258166410347471,0.00723927723353855,AZ,2023-04-13,1,1,1,1,1,1,1,0,1,0,0,1,1,1
132,0.971772728798254,0.294199990346199,AZ,2023-04-14,0,1,1,1,1,1,1,0,1,1,1,1,1,0
133,0.316352305092125,0.0073319357061743,AZ,2023-04-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1
134,1.3992353051078,0.2576201227595535,AZ,2023-04-16,1,1,0,1,0,1,0,1,0,0,1,0,1,0
135,1.14070767834323,0.1068045269878145,AZ,2023-04-17,1,1,1,0,1,1,1,0,0,1,0,1,1,0
136,1.58930805569626,0.1794814451745075,AZ,2023-04-18,1,1,0,0,0,1,1,1,0,0,0,1,1,0
137,1.32499276856872,0.04253729952360055,AZ,2023-04-19,1,1,0,1,1,1,1,0,1,0,0,0,1,0
138,4.28834102837634,0.247830684163712,AZ,2023-04-20,1,1,0,0,1,1,0,1,1,0,0,1,0,0
139,1.24892463695441,0.879764580575305,AZ,2023-04-21,1,1,0,1,0,1,1,1,1,0,1,0,1,1
140,0.0831794210957655,0.0081761336760447,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.49514586015202,0.075135150360288,AZ,2023-04-23,1,1,1,1,0,1,1,0,0,0,1,0,1,0
142,1.01641149264106,0.04493779625584345,AZ,2023-04-24,1,1,1,1,1,1,1,1,1,0,0,0,1,0
143,1.5594261694924,0.1334186282184995,AZ,2023-04-25,1,1,1,0,1,1,1,1,0,0,0,1,1,1
144,1.22995137430574,0.0972739698871535,AZ,2023-04-26,1,1,1,1,1,1,1,0,0,0,0,0,1,0
145,0.545117892973934,0.072948975462318,AZ,2023-04-27,1,1,1,1,1,1,1,1,1,0,0,1,1,1
146,0.441035075780753,0.00963175594372325,AZ,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,0.222469181883833,0.00995122327997485,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,0,0,1,1,1
148,2.16259054070217,0.2143767052324835,AZ,2023-04-30,1,1,0,0,1,1,1,1,1,0,0,1,1,0
149,1.16877180828045,0.088496920763454,AZ,2023-05-01,1,0,1,1,1,1,1,1,0,0,0,0,1,1
150,5.43395282030048,0.2159361848718165,AZ,2023-05-02,1,1,0,0,1,0,1,1,1,0,0,1,0,1
151,2.00674210547661,0.1430508737194215,AZ,2023-05-03,1,1,1,0,1,0,1,0,1,0,0,0,0,0
152,0.821514490667289,0.0718312655118555,AZ,2023-05-04,1,1,1,1,1,1,1,0,1,0,0,0,1,1
153,1.83985994393247,0.257166313780049,AZ,2023-05-05,1,0,0,0,1,1,1,1,0,0,0,1,1,0
154,0.436533447018471,0.01294080174000035,AZ,2023-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1
155,5.28625270904512,0.3221536260960035,AZ,2023-05-07,1,0,0,0,0,0,1,0,0,0,0,0,0,1
156,8.80908178603691,0.325335315515353,AZ,2023-05-08,1,0,0,0,1,1,1,1,0,0,0,0,1,0
157,1.10399030446507,0.0969269767182405,AZ,2023-05-09,1,1,1,1,1,1,1,1,0,0,0,0,1,1
158,1.76099333536635,0.141980927568104,AZ,2023-05-10,1,0,1,0,1,1,1,0,0,1,0,0,1,1
159,0.0620686412687548,0.0160808217122965,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,0.860557182716732,0.1366126250987515,AZ,2023-05-12,1,0,1,1,1,1,1,0,0,0,1,1,0,1
161,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,1.96809004566853,0.4170243931489265,AZ,2023-05-14,1,1,0,1,0,1,1,1,1,0,0,0,1,1
163,3.78596979586624,0.2160578115465695,AZ,2023-05-15,1,0,0,0,1,1,1,1,0,0,0,0,1,1
164,1.86030461056493,0.19472028878279,AZ,2023-05-16,0,1,0,1,1,0,1,0,1,0,0,0,0,1
165,1.29643310097457,0.1801007678244855,AZ,2023-05-17,1,1,1,1,0,1,1,1,0,0,0,0,1,1
166,1.63800540300709,0.280917099628151,AZ,2023-05-18,1,1,0,1,0,1,1,1,1,0,1,0,1,1
167,1.09823578365791,0.736064806188925,AZ,2023-05-19,1,1,0,0,1,1,1,1,1,0,0,1,1,1
168,2.19293174910419,0.729810272601615,AZ,2023-05-20,1,1,0,0,1,1,1,1,1,0,0,1,1,1
169,0.70952442419356,0.06955070373885,CA,2023-04-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1
170,10.6048977158949,0.1935800007254765,CA,2023-04-10,1,0,0,0,1,0,1,0,0,0,0,0,0,0
171,3.40389179620858,0.106694843531505,CA,2023-04-11,0,1,1,0,1,1,0,1,0,0,0,1,0,1
172,10.1991698526942,0.2167588580662385,CA,2023-04-12,1,1,0,0,0,1,1,0,1,0,0,0,0,0
173,2.81670037730258,0.14428119806044,CA,2023-04-13,0,1,1,1,0,0,1,0,0,0,0,0,0,1
174,3.97409911031855,0.075901899646945,CA,2023-04-14,0,1,0,1,1,0,1,1,0,0,0,0,0,0
175,2.54103354779749,0.1461782965051385,CA,2023-04-15,1,0,1,0,0,1,1,0,1,0,0,0,1,1
176,2.88364830489639,0.148173755055936,CA,2023-04-16,1,1,1,0,1,1,1,0,1,0,0,1,1,0
177,2.95659722330046,0.147199316900806,CA,2023-04-17,0,1,1,1,1,0,1,0,0,0,1,0,0,1
178,1.51842003216591,0.1256644553440315,CA,2023-04-18,1,1,1,1,1,1,0,0,1,0,0,0,0,0
179,4.97814294434161,0.217566740621349,CA,2023-04-19,1,1,0,0,1,0,0,0,0,0,0,0,0,0
180,4.01049932794126,0.210103752869673,CA,2023-04-20,1,0,0,0,1,0,1,1,0,1,0,0,0,1
181,2.95623615422539,0.070240352053663,CA,2023-04-21,1,1,0,0,0,1,1,1,0,0,0,0,1,1
182,7.14148462285207,0.3344382984125295,CA,2023-04-22,0,1,0,0,0,0,1,0,1,0,0,0,0,1
183,2.53680420649109,0.282724621355688,CA,2023-04-23,1,1,0,1,0,1,1,1,1,0,0,0,1,1
184,2.05847713582886,0.156209822785536,CA,2023-04-24,1,1,1,0,0,1,1,0,0,0,0,0,0,0
185,9.26087482264359,0.2484785141669305,CA,2023-04-25,1,0,0,0,1,0,1,0,0,0,0,0,0,0
186,2.4154297988127,0.138406179932801,CA,2023-04-26,1,1,1,0,1,1,1,1,0,0,0,0,0,0
187,2.97350393854398,0.169035328494027,CA,2023-04-27,1,1,1,1,0,1,1,1,1,0,0,0,0,0
188,2.44757223933965,0.178330786421878,CA,2023-04-28,1,1,1,1,0,1,1,0,1,0,0,0,0,1
189,9.60527741384139,0.292038337843705,CA,2023-04-29,1,0,0,0,0,0,1,1,0,0,0,0,0,1
190,1.95955214879157,0.186341637587126,CA,2023-04-30,1,0,1,1,1,1,0,1,0,0,0,0,0,0
191,11.0835396616733,0.260233319256967,CA,2023-05-01,1,0,0,0,0,1,0,1,0,0,0,0,1,0
192,13.3203598790921,0.291256887763081,CA,2023-05-02,1,0,0,0,0,0,1,0,0,0,0,0,0,0
193,2.54272850430486,0.191689148958636,CA,2023-05-03,1,1,1,1,0,0,1,0,1,0,0,0,0,0
194,3.38073415892769,0.24176638751633,CA,2023-05-04,1,1,0,0,0,1,1,1,1,0,0,0,0,0
195,4.56061245333738,0.205210201368432,CA,2023-05-05,1,0,1,0,0,1,1,1,0,0,0,0,1,1
196,1.31594062773227,0.1864384604316635,CA,2023-05-06,1,1,1,1,1,0,1,1,1,1,1,0,0,1
197,2.15495195953818,0.28429181214535,CA,2023-05-07,1,1,0,0,0,1,1,1,0,0,1,0,0,1
198,12.752746087702,0.3964282848281535,CA,2023-05-08,1,1,0,0,0,1,1,0,1,0,0,1,0,1
199,2.41535083205628,0.187569605346601,CA,2023-05-09,1,1,1,0,0,1,1,0,0,0,0,1,0,0
200,7.36476729319309,0.298467186494328,CA,2023-05-10,1,1,0,0,0,0,1,0,0,0,0,0,0,0
201,9.31381059441418,0.3028923618429005,CA,2023-05-11,1,0,0,0,0,1,1,0,0,0,0,0,1,0
202,1.07871844032756,0.2145228203109965,CA,2023-05-12,1,1,1,1,1,1,0,1,0,1,0,1,0,0
203,1.8385681351343,0.44275525440682,CA,2023-05-13,1,1,0,0,1,0,1,1,1,0,0,1,0,1
204,5.9900055755219,0.604563624654515,CA,2023-05-14,1,1,0,0,1,0,0,1,0,0,0,0,0,0
205,7.20122456234552,0.4003282193524975,CA,2023-05-15,1,1,0,1,0,1,1,1,0,0,0,0,0,0
206,1.50859872236051,0.234344931106031,CA,2023-05-16,1,1,1,1,0,1,1,1,1,0,0,0,0,1
207,2.28833006100708,0.3254805099059965,CA,2023-05-17,0,1,0,1,1,1,1,0,0,0,1,0,0,1
208,3.65022438611944,0.3538881679323235,CA,2023-05-18,1,1,0,0,0,1,1,0,0,0,0,0,1,1
209,1.00122236783537,0.2206424780300675,CA,2023-05-19,1,1,1,1,1,1,1,1,0,0,1,1,0,1
210,0.694661147501202,0.0553568234274235,CA,2023-05-20,1,1,0,1,1,1,1,1,1,0,0,1,1,1
211,0.00738476864543945,0.00487400119410687,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.00748526266056158,0.00496515896185517,CO,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.913203818658716,0.18543689577463,CO,2023-04-11,1,0,1,1,1,1,1,1,0,1,0,1,1,1
214,0.0629726470738343,0.0051736593610358,CO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0.114128247665608,0.00529152475175275,CO,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,0.644554339957066,0.1148016454026875,CO,2023-04-14,0,1,1,1,1,1,1,0,1,1,0,1,1,1
217,0.00990276174368329,0.00555627004967195,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,NA,NA,CO,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.885189391878412,0.184401126746338,CO,2023-04-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0
220,0.920669170259214,0.296962160408076,CO,2023-04-18,1,1,1,0,1,1,1,1,1,0,0,1,1,1
221,0.0850837652264355,0.0062167406704804,CO,2023-04-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1
222,NA,NA,CO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,1.22895684654038,0.891283608394295,CO,2023-04-21,1,1,0,1,1,0,1,1,1,0,1,1,0,1
224,1.22432952562113,0.88743101796197,CO,2023-04-22,1,1,0,1,0,1,1,1,1,0,1,0,1,1
225,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.82297206951656,0.182822509743368,CO,2023-04-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
227,0.934116086754429,0.298960856458114,CO,2023-04-25,1,1,1,1,1,1,0,1,1,1,0,1,1,0
228,0.135216882444599,0.0079488869450082,CO,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,1.47428797970519,0.290476528030805,CO,2023-04-28,1,1,0,0,1,1,1,1,1,0,0,1,1,1
231,0.0220893935397749,0.00903150649983095,CO,2023-04-29,1,1,1,1,1,1,1,1,1,0,0,1,1,1
232,0.0936350228753096,0.00945763426371915,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.413906095058668,0.00992308744441035,CO,2023-05-01,1,1,1,1,1,1,1,1,0,0,1,1,1,0
234,0.55480965685082,0.1764015545256625,CO,2023-05-02,1,1,1,1,1,1,1,0,1,0,1,1,1,1
235,0.0372919771836622,0.01099258988396975,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
