...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
1,0.0297150879207196,0.0064356609392091,AK,2022-08-28,1,1,1,1,1,1
2,0.0609584926314503,0.00641643546543185,AK,2022-08-29,1,1,1,1,1,1
3,0.0285868080313966,0.00641009667698565,AK,2022-08-30,1,1,1,1,1,1
4,0.682055534515492,0.1746445905771625,AK,2022-08-31,1,1,1,0,0,1
5,NA,NA,AK,2022-09-01,NA,NA,NA,NA,NA,NA
6,0.00775522189467472,0.00646835910890355,AK,2022-09-02,1,1,1,1,1,1
7,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA
8,0.00714496046009021,0.0065729099098281,AK,2022-09-04,1,1,1,1,1,1
9,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA
10,0.056736572525708,0.00673273598841195,AK,2022-09-06,1,1,1,0,0,1
11,0.00724681212067212,0.00683452353906615,AK,2022-09-07,1,1,1,1,1,1
12,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
13,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
14,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
15,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
16,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
17,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
18,0.0074425392775608204,0.00802579770842615,AK,2022-09-14,1,1,1,1,1,1
19,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
20,0.0309955929821061,0.0085535145841099,AK,2022-09-16,1,1,1,1,1,1
21,0.00757847348539376,0.00885621516811555,AK,2022-09-17,1,1,1,1,1,1
22,0.0298277954560262,0.0091875112092403,AK,2022-09-18,1,1,1,1,1,1
23,0.105712120405681,0.0095497113251088,AK,2022-09-19,1,1,1,0,0,1
24,NA,NA,AK,2022-09-20,NA,NA,NA,NA,NA,NA
25,0.00839810923785905,0.01037735531862355,AK,2022-09-21,1,1,1,1,1,1
26,NA,NA,AK,2022-09-22,NA,NA,NA,NA,NA,NA
27,0.00863845483227337,0.01136319222154565,AK,2022-09-23,1,1,1,1,1,1
28,NA,NA,AK,2022-09-24,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-09-25,NA,NA,NA,NA,NA,NA
30,0.178204402419654,0.01320498897597815,AK,2022-09-26,1,1,1,1,1,1
31,NA,NA,AK,2022-09-27,NA,NA,NA,NA,NA,NA
32,0.0126357011743188,0.01473067233464105,AK,2022-09-28,1,1,1,1,1,1
33,NA,NA,AK,2022-09-29,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-09-30,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-10-01,NA,NA,NA,NA,NA,NA
36,0.0132433180300904,0.01872545222621755,AK,2022-10-02,1,1,1,1,1,1
37,0.937212886046734,0.3788409934043275,AK,2022-10-03,0,0,1,0,0,1
38,1.26245277761888,0.86288398693662,AK,2022-10-04,1,0,0,1,0,0
39,1.12105574585278,0.72106353156689,AK,2022-10-05,0,0,1,0,0,1
40,NA,NA,AK,2022-10-06,NA,NA,NA,NA,NA,NA
41,0.0181910148815897,0.0262390400456824,AK,2022-10-07,1,1,1,0,0,1
42,NA,NA,AK,2022-10-08,NA,NA,NA,NA,NA,NA
43,0.528356263761901,0.1237909779824525,AL,2022-08-28,1,1,1,0,0,1
44,5.03640180567272,0.06453807198237,AL,2022-08-29,0,0,1,0,0,1
45,0.868772287333152,0.1685339416058265,AL,2022-08-30,1,1,0,0,0,0
46,1.2297958647527,0.203869704792453,AL,2022-08-31,0,1,1,0,0,1
47,0.949187408222798,0.0808914707660715,AL,2022-09-01,1,1,1,0,0,0
48,0.683546669702598,0.089921605906529,AL,2022-09-02,1,1,1,0,0,1
49,0.852652312706391,0.1931011088205405,AL,2022-09-03,1,1,1,1,1,1
50,1.49824805011829,0.03092096257688995,AL,2022-09-04,0,0,1,0,0,1
51,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA
52,0.450483677785379,0.1606294302573585,AL,2022-09-06,1,1,1,1,1,1
53,0.516732454377111,0.095842957972659,AL,2022-09-07,1,1,1,1,1,1
54,1.02984762407784,0.1834271043363735,AL,2022-09-08,1,1,1,0,0,1
55,0.272738788614271,0.1390262824399395,AL,2022-09-09,1,1,1,0,0,1
56,0.683285270042257,0.354110321934029,AL,2022-09-10,1,1,1,0,0,1
57,0.295767338251591,0.16051081423125,AL,2022-09-11,1,1,1,1,1,1
58,0.525422530843453,0.1747622592813785,AL,2022-09-12,1,1,1,0,0,0
59,0.602206348645273,0.090489784330029,AL,2022-09-13,1,1,1,1,1,1
60,0.64161406053691,0.192386465001911,AL,2022-09-14,1,1,1,0,0,1
61,0.893694851365626,0.0328295266956512,AL,2022-09-15,1,1,1,0,0,1
62,0.360172861996205,0.1921126118745,AL,2022-09-16,1,1,1,1,1,1
63,0.364230912848749,0.1919597906803605,AL,2022-09-17,1,1,1,1,1,1
64,0.038120819490874,0.0340584257417942,AL,2022-09-18,1,1,1,1,1,1
65,0.487616454815446,0.2439827276184335,AL,2022-09-19,1,1,1,0,0,1
66,0.389102047128102,0.03507910361094295,AL,2022-09-20,1,1,1,0,0,1
67,0.287465997018943,0.124566865714751,AL,2022-09-21,1,1,1,0,0,1
68,0.302385901326286,0.1600966143658605,AL,2022-09-22,1,1,1,0,0,1
69,1.68938682868044,0.267792003734938,AL,2022-09-23,0,0,1,0,0,1
70,0.260491514504789,0.03767213312991755,AL,2022-09-24,1,1,1,0,0,1
71,0.365211363224963,0.1904115342132645,AL,2022-09-25,1,1,1,0,0,1
72,0.359407547367469,0.190187423222736,AL,2022-09-26,1,1,1,0,0,1
73,0.485660828226907,0.2398878544907695,AL,2022-09-27,1,1,1,1,1,1
74,0.545963110464866,0.04113166646548775,AL,2022-09-28,1,1,1,0,0,1
75,0.487203908271636,0.2386140274482095,AL,2022-09-29,1,1,1,1,1,1
76,0.132207811933051,0.04324770642402595,AL,2022-09-30,1,1,1,1,1,1
77,1.15431281769693,0.275818659066679,AL,2022-10-01,0,0,1,0,0,1
78,0.247956852993085,0.0456616181670372,AL,2022-10-02,1,1,1,1,1,1
79,0.0424824662461277,0.04699128213897965,AL,2022-10-03,1,1,1,0,0,1
80,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA
