...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
18,1.03291749542963,0.2663102101290915,AK,2023-02-15,1,1,1,0,1,1,1,0,1,0,1,1
19,4.77405374179256,0.281279343907981,AK,2023-02-16,1,0,1,0,1,1,1,0,1,0,1,1
20,3.40893873483572,0.2714058973523345,AK,2023-02-17,1,0,1,0,1,1,1,0,1,0,1,0
21,1.34640314552475,0.2651594793067,AK,2023-02-18,1,1,1,0,1,1,1,0,1,0,1,1
22,0.307899546955564,0.2592330479961675,AK,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
23,7.8620102283015,0.260084003732029,AK,2023-02-20,1,0,1,0,1,1,1,0,0,0,1,1
24,4.0628874855702,0.256342590731661,AK,2023-02-21,1,0,1,0,1,1,1,0,0,0,1,0
25,NA,NA,AK,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2.49683922324685,0.2460166893033005,AK,2023-02-23,1,0,1,0,1,1,1,0,1,0,1,1
27,1.09299649975089,0.4535307424452955,AK,2023-02-24,1,1,1,1,0,1,1,0,1,1,0,1
28,NA,NA,AK,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.509012654769997,0.228028268631175,AK,2023-02-27,1,1,1,1,1,1,1,1,0,0,1,1
31,NA,NA,AK,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.504788709985026,0.2035134884802225,AK,2023-03-05,1,1,1,1,1,1,1,0,1,0,1,1
37,NA,NA,AK,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1.10067339257343,0.192157585426935,AK,2023-03-08,1,1,1,0,1,1,1,0,1,0,1,1
40,0.501399419903305,0.188484854518118,AK,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
41,NA,NA,AK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.95559060370588,0.385879425695154,AL,2023-01-30,1,0,1,0,1,1,1,0,1,0,1,1
45,0.52840849477734,0.3715328055037305,AL,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
46,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.913896064864292,0.3644593416656265,AL,2023-02-02,1,1,1,1,1,1,1,0,1,0,1,1
48,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.449430338311655,0.314370308084991,AL,2023-02-04,1,1,1,1,1,1,1,1,0,0,1,1
50,0.325757220860154,0.2376828340897575,AL,2023-02-05,1,1,1,1,1,1,1,0,1,0,1,1
51,0.286544568298207,0.267880237848122,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
52,0.351197296502904,0.2613954776668905,AL,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1
53,2.09640747770383,0.2593456783187165,AL,2023-02-08,1,0,1,0,1,1,0,0,1,0,1,1
54,0.889288572281192,0.630082641082635,AL,2023-02-09,1,1,1,1,0,1,1,0,1,1,0,1
55,0.341594164163562,0.2333357677216285,AL,2023-02-10,1,1,1,1,1,1,0,1,1,0,1,1
56,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.30523859427924,0.196863913512987,AL,2023-02-13,1,1,1,1,1,1,1,0,1,0,1,1
59,0.725580384285271,0.1854780096849075,AL,2023-02-14,1,1,1,0,1,1,1,1,1,1,1,1
60,1.1596675843059,0.174508044853647,AL,2023-02-15,1,1,1,0,1,1,1,0,1,0,1,1
61,0.258211637557265,0.1639674669299775,AL,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
62,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.203398275521776,0.1262571525033315,AL,2023-02-20,1,1,1,1,1,1,0,1,1,0,1,1
66,0.189398664344765,0.1179553964337045,AL,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
67,0.609754610445827,0.478941580461858,AL,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
68,0.159873986389181,0.1026816328726015,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
69,0.846086945698778,0.3937923555457085,AL,2023-02-24,1,1,1,1,1,0,1,1,1,0,1,0
70,0.991599385792555,0.69812791279031,AL,2023-02-25,1,1,1,1,1,0,1,0,1,1,1,0
71,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.131137633500361,0.077190984755244,AL,2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
73,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.294759814928151,0.062076808870301,AL,2023-03-02,1,1,1,1,1,1,1,1,0,0,1,1
76,0.525577132095147,0.33372600639315,AL,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.239777922616181,0.0499089686985137,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
79,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0766833685879922,0.0432058685375514,AL,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
81,0.198042542635497,0.04022674629349345,AL,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,1
82,0.857489213997958,0.285651834830047,AL,2023-03-09,1,1,0,1,1,1,1,1,0,0,1,1
83,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.1542142235638,0.335804556864862,AR,2023-01-29,1,1,1,0,1,1,0,1,1,0,1,1
86,12.3877737461423,0.4734627393318225,AR,2023-01-30,0,0,1,0,1,0,0,0,0,0,1,1
87,0.62342521977252,0.1814107218997,AR,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
88,2.31083589489674,0.45334857897287,AR,2023-02-01,1,0,1,0,1,1,1,0,1,0,1,0
89,0.452652952747718,0.2456694425772745,AR,2023-02-02,1,1,1,1,1,1,1,0,1,0,1,1
90,0.838533810041217,0.244675396555196,AR,2023-02-03,1,1,1,1,1,1,0,0,1,1,1,1
91,1.23975816066714,0.397006472590469,AR,2023-02-04,1,1,1,0,1,1,0,1,1,0,1,1
92,0.750372608534794,0.542427753138575,AR,2023-02-05,1,1,1,0,1,1,1,1,0,0,1,1
93,5.51685347948266,0.46709233616223,AR,2023-02-06,1,0,1,0,1,1,0,0,0,0,1,0
94,3.76505960221394,0.4987879617197435,AR,2023-02-07,1,0,1,0,0,1,0,0,1,0,0,1
95,0.813619148873812,0.3235057088421815,AR,2023-02-08,1,1,1,1,1,1,0,0,1,0,1,1
96,0.748145961941784,0.2667870257262395,AR,2023-02-09,1,1,1,1,1,1,0,0,1,0,1,1
97,4.93194735813076,0.4296162199325535,AR,2023-02-10,0,0,1,1,1,1,0,0,1,1,1,0
98,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.178715921368026,0.116847143769274,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
100,2.38932298254558,0.472917730393581,AR,2023-02-13,0,0,1,1,1,1,0,0,0,0,1,1
101,4.6893805936197,0.4791847031856345,AR,2023-02-14,0,0,1,0,1,1,0,0,0,0,1,1
102,2.65648661942189,0.360794944238626,AR,2023-02-15,1,0,1,0,1,1,1,0,0,0,1,0
103,3.32022922367273,0.366091740816265,AR,2023-02-16,1,0,1,0,1,1,1,0,1,0,0,1
104,3.46829872667621,0.432694035742638,AR,2023-02-17,1,0,1,0,1,1,1,0,1,0,1,1
105,0.319442840454113,0.2846724245127815,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
106,1.18189538814567,0.411870742998861,AR,2023-02-19,1,0,1,0,1,1,1,0,1,0,1,1
107,1.04359492828746,0.3494038285409035,AR,2023-02-20,1,1,1,1,1,1,0,0,1,1,1,1
108,6.23950268866529,0.400431875510377,AR,2023-02-21,0,0,1,0,0,1,0,0,0,0,0,1
109,1.24035140808698,0.316022485616646,AR,2023-02-22,1,1,1,1,1,1,0,0,1,1,1,1
110,2.53393881409648,0.32166337380901,AR,2023-02-23,1,0,1,0,1,1,0,0,1,0,1,1
111,2.42245457517779,0.3153206320685595,AR,2023-02-24,1,0,1,0,1,1,1,0,0,0,1,1
112,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.574080608410029,0.2920174550513245,AR,2023-02-26,1,1,1,1,1,1,0,0,1,1,1,1
114,1.6288221734142,0.3073810555592785,AR,2023-02-27,1,1,1,1,1,1,1,0,0,0,1,0
115,1.85429108816803,0.478992952830623,AR,2023-02-28,1,0,1,1,1,0,1,0,0,1,1,0
116,2.47493999865307,0.301255279447686,AR,2023-03-01,1,0,1,0,1,1,0,1,0,0,1,1
117,0.819238353042647,0.2900140000664335,AR,2023-03-02,1,1,1,0,1,1,1,1,1,1,1,1
118,0.31904597141038,0.278831954267909,AR,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
119,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,3.41915620731495,0.245923082643099,AR,2023-03-06,1,0,1,0,1,1,1,0,1,0,1,1
122,1.94377342542578,0.2352642121799055,AR,2023-03-07,1,0,1,0,1,1,1,0,1,0,1,1
123,1.38957800809746,0.2880502190064925,AR,2023-03-08,1,0,1,1,1,1,0,1,1,0,1,1
124,0.974875362325915,0.21459408748623,AR,2023-03-09,1,1,1,0,1,1,1,0,1,0,1,1
125,NA,NA,AR,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.13511499159581,0.314361651054199,AZ,2023-01-29,1,1,1,1,1,1,1,0,1,0,1,0
128,14.816655979229,0.359052162483025,AZ,2023-01-30,0,0,1,0,1,0,0,0,0,0,1,1
129,14.4392849504078,0.4142168038256365,AZ,2023-01-31,0,0,1,0,1,0,0,0,0,0,1,0
130,7.81976559945099,0.363880395915325,AZ,2023-02-01,0,0,1,0,1,0,0,0,0,0,1,0
131,6.08678158728599,0.3549970762935545,AZ,2023-02-02,1,0,1,0,1,1,0,0,1,0,1,1
132,4.05103263919354,0.3601524466283175,AZ,2023-02-03,1,0,1,0,0,1,0,0,0,0,0,1
133,0.831555193192752,0.275024906016462,AZ,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
134,6.67119473942565,0.2981533764238255,AZ,2023-02-05,1,0,1,0,1,1,0,0,0,0,0,0
135,7.17591436487338,0.303988291064788,AZ,2023-02-06,1,0,1,0,1,1,0,0,1,0,1,1
136,3.87756995413569,0.3002251505800765,AZ,2023-02-07,1,0,1,0,1,1,0,0,0,0,1,0
137,8.16803888621546,0.2510603811413005,AZ,2023-02-08,1,0,1,0,1,1,0,0,0,0,1,1
138,2.63301332926842,0.2318396362582905,AZ,2023-02-09,1,0,1,0,1,1,1,0,0,0,1,1
139,0.769348640872881,0.2956170903979565,AZ,2023-02-10,1,1,1,1,1,1,0,0,1,0,1,1
140,1.79143818120113,0.217251995658336,AZ,2023-02-11,1,1,1,0,1,1,1,0,1,0,1,0
141,5.31235543108858,0.2899017542376865,AZ,2023-02-12,1,0,0,0,1,1,1,0,0,0,1,1
142,7.58258171566682,0.2412876048960975,AZ,2023-02-13,0,0,1,0,1,1,0,0,0,0,1,1
143,4.21784533070115,0.1870497260619675,AZ,2023-02-14,1,0,1,0,1,1,0,0,0,0,1,0
144,2.04500720632612,0.2471814090593495,AZ,2023-02-15,1,0,0,1,1,1,1,0,1,0,1,1
145,2.56215578204022,0.2146318820271385,AZ,2023-02-16,1,0,1,0,1,1,0,0,0,0,1,0
146,3.03140530943734,0.198818603740642,AZ,2023-02-17,1,0,1,0,1,1,0,0,0,0,0,1
147,1.07209264528104,0.1945641863467945,AZ,2023-02-18,1,1,1,1,1,1,0,0,0,0,1,0
148,2.37193861450057,0.2799554657317505,AZ,2023-02-19,1,0,0,1,0,1,0,0,0,1,0,0
149,7.63936214765116,0.1744636687917425,AZ,2023-02-20,1,0,0,0,1,1,0,0,0,0,0,0
150,1.37787509837265,0.158809157579876,AZ,2023-02-21,1,1,1,0,1,1,1,0,1,0,0,1
151,0.85534452137031,0.235691693232241,AZ,2023-02-22,1,1,1,1,1,1,1,1,0,1,1,0
152,1.15956602915402,0.1036059077218705,AZ,2023-02-23,1,1,1,0,1,1,0,1,0,0,1,1
153,0.807762463807353,0.1743511330731875,AZ,2023-02-24,1,1,1,1,1,1,0,1,0,1,1,1
154,1.20300486432278,0.28494837575112,AZ,2023-02-25,1,1,0,1,1,0,0,0,0,1,1,0
155,1.42134334056332,0.1550201625001625,AZ,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,0
156,6.4531067338769,0.1080836504349165,AZ,2023-02-27,1,0,0,0,1,1,0,0,0,0,1,1
157,3.38394858318028,0.0834263875439605,AZ,2023-02-28,1,0,1,0,1,1,1,0,1,0,1,1
158,1.74435852703817,0.1871812918068505,AZ,2023-03-01,1,1,1,1,0,1,0,0,0,1,0,0
159,1.40181223522738,0.20775716507714,AZ,2023-03-02,1,1,1,1,0,0,0,0,0,0,0,0
160,2.89157308631272,0.3779916346980995,AZ,2023-03-03,1,1,0,0,1,1,1,0,0,0,1,0
161,3.83801705714594,0.424075924805533,AZ,2023-03-04,1,0,0,0,1,0,0,0,0,0,1,0
162,1.34165328888144,0.0766079400991285,AZ,2023-03-05,1,1,1,1,1,1,1,0,0,0,1,1
163,1.45662783607128,0.116348119582855,AZ,2023-03-06,1,1,1,1,1,1,0,0,0,0,1,0
164,1.95491950533131,0.0562303013569165,AZ,2023-03-07,1,1,1,0,1,1,1,0,1,0,1,1
165,0.669415338026009,0.2205670347017835,AZ,2023-03-08,1,0,1,1,1,1,0,0,1,1,1,1
166,0.244359130926762,0.0052056093297868,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
167,0.150921626542003,0.004461172657213935,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
168,1.27472109208589,0.181667840831679,AZ,2023-03-11,1,0,1,1,1,1,1,0,1,0,1,1
169,24.4629048209879,0.3782066902553685,CA,2023-01-29,1,0,1,0,1,1,0,0,1,0,0,0
170,9.01691698137291,0.315329692519484,CA,2023-01-30,0,0,1,0,1,1,0,0,0,0,0,0
171,12.8112945803861,0.3310303775117265,CA,2023-01-31,0,0,0,0,0,1,0,0,0,0,0,1
172,19.6307374960096,0.3284998400591525,CA,2023-02-01,0,0,0,0,1,1,0,0,0,0,0,0
173,49.2265077939716,0.3684166080964745,CA,2023-02-02,1,0,1,0,1,1,0,0,0,0,0,0
174,38.6156447026625,0.3566145160610375,CA,2023-02-03,0,0,1,0,1,1,0,0,1,0,0,1
175,29.0145011387237,0.34589331826745,CA,2023-02-04,1,0,1,0,1,1,0,0,1,0,0,0
176,41.6786598935456,0.326820343421913,CA,2023-02-05,1,0,1,0,0,0,0,0,0,0,0,0
177,48.9454480573412,0.312436026654209,CA,2023-02-06,0,0,1,0,0,0,0,0,0,0,0,0
178,28.3712041648714,0.325931782713934,CA,2023-02-07,0,0,0,0,1,0,0,0,0,0,0,0
179,56.7738013248357,0.3094007088543235,CA,2023-02-08,0,0,1,0,1,0,0,0,0,0,1,0
180,49.2726059609916,0.294722787764799,CA,2023-02-09,0,0,0,0,1,1,0,0,0,0,0,0
181,38.364220531014,0.3101256558624575,CA,2023-02-10,1,0,0,0,1,1,0,0,0,0,0,0
182,10.0055006102788,0.2976082628851735,CA,2023-02-11,1,0,1,0,1,1,1,0,0,0,0,0
183,54.0028321194674,0.2720173617575165,CA,2023-02-12,0,0,0,0,1,0,0,0,0,0,0,0
184,50.4832872778816,0.2530232410069515,CA,2023-02-13,0,0,0,0,1,0,0,0,0,0,0,0
185,29.7244137403489,0.238673867958321,CA,2023-02-14,0,0,1,0,1,0,0,0,0,0,0,0
186,59.6512915599997,0.2581381954276555,CA,2023-02-15,0,0,0,0,0,0,0,0,0,0,0,0
187,54.1345484892812,0.254254164665131,CA,2023-02-16,0,0,0,0,1,1,0,0,0,0,0,0
188,16.303515179819,0.247354676928836,CA,2023-02-17,0,0,1,0,1,1,0,0,0,0,0,0
189,11.7367364681287,0.2357702453587305,CA,2023-02-18,1,0,1,0,1,1,0,0,1,0,0,0
190,10.1103106037941,0.2198759405950645,CA,2023-02-19,1,0,0,0,1,1,1,0,0,0,1,0
191,19.0901109212541,0.1919140483555455,CA,2023-02-20,0,0,0,0,1,1,0,0,0,0,0,0
192,12.8287907448272,0.2057277458867635,CA,2023-02-21,0,0,1,0,1,1,0,0,1,0,1,0
193,29.8293941622306,0.205102782085931,CA,2023-02-22,1,0,1,0,1,1,0,0,0,0,1,0
194,39.0482639075104,0.207558739195144,CA,2023-02-23,0,0,0,0,1,0,0,0,0,0,0,0
195,43.8169221794539,0.1610442828781815,CA,2023-02-24,0,0,0,0,0,1,0,0,0,0,0,0
196,6.00788116895599,0.2372882566316835,CA,2023-02-25,1,0,1,0,1,0,1,0,1,0,1,0
197,5.77692266504823,0.1634969418163545,CA,2023-02-26,1,0,1,0,1,1,0,0,1,0,1,0
198,5.75830982063741,0.1852080760498465,CA,2023-02-27,0,1,0,0,1,1,0,0,0,0,1,1
199,10.9277050369008,0.174395914337924,CA,2023-02-28,0,0,0,0,1,0,0,0,0,0,0,0
200,23.0523696398945,0.16524858916853,CA,2023-03-01,0,0,1,0,0,0,0,0,1,0,0,0
201,23.3365729794062,0.150464428854988,CA,2023-03-02,0,0,0,0,1,0,0,0,1,0,1,0
202,17.633945795799,0.159500501041642,CA,2023-03-03,1,0,0,0,1,1,0,0,0,0,0,0
203,19.9192225463647,0.1460484771692565,CA,2023-03-04,1,0,1,0,1,0,0,0,0,0,0,0
204,13.2585532586176,0.081301898528451,CA,2023-03-05,1,0,0,0,1,1,0,0,1,0,0,1
205,1.70405726277803,0.1583779175984435,CA,2023-03-06,1,1,1,1,1,1,0,0,0,0,0,0
206,3.64829019615251,0.1743029770059165,CA,2023-03-07,1,0,1,1,1,0,1,0,0,0,0,0
207,11.2865181703545,0.178653913534945,CA,2023-03-08,0,0,0,1,0,0,0,0,0,1,0,0
208,18.5134770501651,0.101198890177606,CA,2023-03-09,1,0,0,0,1,0,0,0,0,0,1,0
209,10.3896949479292,0.1308234448517895,CA,2023-03-10,1,0,0,0,1,0,0,0,0,0,0,0
210,8.56808738776439,0.093289782668661,CA,2023-03-11,1,0,0,0,1,1,1,0,1,0,0,1
211,0.296564990516766,0.267585966891413,CO,2023-01-29,1,1,1,1,1,1,0,0,1,0,1,1
212,5.47558746618391,0.2913575389360585,CO,2023-01-30,1,0,1,0,1,1,1,0,1,0,1,0
213,7.1575508427124,0.27917599144665,CO,2023-01-31,1,0,1,0,1,1,1,0,1,0,1,1
214,5.5557238165692,0.2617738022049135,CO,2023-02-01,0,0,1,0,1,1,0,0,0,0,1,0
215,1.45752785093068,0.3326937854230155,CO,2023-02-02,1,1,1,1,1,0,0,0,0,0,1,0
216,3.26535687212842,0.278102994375406,CO,2023-02-03,1,0,0,0,1,1,0,0,1,0,1,1
217,0.501656173945582,0.2618342120990175,CO,2023-02-04,1,1,1,1,1,1,1,1,1,0,0,1
218,1.67781881096814,0.1966651360258185,CO,2023-02-05,1,0,1,0,1,1,1,0,1,0,1,1
219,2.83713404473886,0.2422319902383675,CO,2023-02-06,1,0,1,0,1,1,0,0,1,0,1,1
220,1.90207555280873,0.217495905499194,CO,2023-02-07,1,1,1,0,1,1,0,1,1,0,1,1
221,2.08091165304521,0.282321009670103,CO,2023-02-08,1,0,1,1,0,1,1,0,1,0,1,0
222,0.199338549222326,0.1425304248098825,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
223,1.03700829413873,0.1794237358260845,CO,2023-02-10,1,1,1,0,1,1,1,0,0,0,1,0
224,0.434137545200727,0.200301599592729,CO,2023-02-11,1,1,1,1,1,1,1,1,0,0,1,1
225,1.14225746417393,0.1096956871349335,CO,2023-02-12,1,1,1,0,1,1,1,0,1,0,1,1
226,2.20083208540346,0.2227898928129625,CO,2023-02-13,1,0,0,0,1,1,1,0,0,0,1,1
227,1.56957814447992,0.1366597099084375,CO,2023-02-14,1,1,1,0,1,1,1,1,1,0,0,1
228,0.66319130543601,0.1556426391630935,CO,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
229,3.17904830310641,0.1422880273795435,CO,2023-02-16,1,0,1,0,1,1,0,0,0,0,0,0
230,0.978640463286977,0.197784497489737,CO,2023-02-17,0,1,1,1,1,1,0,1,1,0,1,1
231,0.881946746818584,0.1262273839116305,CO,2023-02-18,1,1,1,1,1,1,0,0,1,0,1,0
232,0.323803443248323,0.1899747674907175,CO,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
233,0.866619425516887,0.14398111928506,CO,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
234,2.3458200653331,0.0826344552348985,CO,2023-02-21,1,0,1,0,1,1,1,0,0,0,1,1
235,0.993910440377075,0.1677231698145495,CO,2023-02-22,1,1,0,1,1,1,0,1,0,0,0,1
236,0.95121463321751,0.03819333334161765,CO,2023-02-23,1,1,1,0,1,1,1,1,1,1,1,1
237,1.50910368986091,0.0345695201237727,CO,2023-02-24,1,0,1,0,1,1,1,1,1,0,0,0
238,0.478572200890775,0.0312855455756079,CO,2023-02-25,1,1,1,1,1,1,1,0,1,0,1,1
239,0.431644134653375,0.02831301606352305,CO,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
240,1.25639473651821,0.07139253229617,CO,2023-02-27,1,1,1,0,1,1,1,0,1,0,1,1
241,0.870123105715524,0.153734523999833,CO,2023-02-28,1,1,0,1,1,1,0,1,0,1,1,1
242,2.49543795217049,0.02100526727609955,CO,2023-03-01,1,0,1,0,1,1,1,0,0,0,1,1
243,0.848540859827625,0.01902821860405505,CO,2023-03-02,1,1,1,0,1,1,1,1,1,1,1,1
244,0.414800861624417,0.01724593803840795,CO,2023-03-03,1,1,1,1,1,1,1,1,1,0,1,0
245,0.938400131162862,0.2964677040476405,CO,2023-03-04,1,1,1,1,1,0,1,1,1,0,1,0
246,0.469891259238567,0.01419371733985395,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
247,0.963031800518377,0.2172771825326375,CO,2023-03-06,1,1,1,1,1,0,1,1,1,0,1,0
248,0.546743543899857,0.072404521760336,CO,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
249,0.44457413613489,0.083282653638222,CO,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,1
250,0.269494934734442,0.0097156548043654,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
251,0.175105815800644,0.00886187082322855,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
252,0.0147965487765259,0.0080938362557752,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
253,0.727549532729091,0.21715214146448,CT,2023-01-29,1,1,1,1,1,1,1,0,1,0,1,1
254,2.45761171997261,0.077569133990884,CT,2023-01-30,1,0,1,0,0,1,1,0,1,0,1,1
255,0.337201300012056,0.140493644345215,CT,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
256,0.259104623167465,0.0275464274214219,CT,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1
257,0.352910889920342,0.1634116503310885,CT,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
258,0.842049491277513,0.0777211085890785,CT,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1
259,0.381404251693941,0.1110631219715595,CT,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
260,1.33187431849821,0.254159612006371,CT,2023-02-05,1,1,1,1,0,0,1,1,1,0,0,0
