...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
202,1.73681274922744,0.387989711930942,CA,2023-06-16,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
203,1.8025148399511,0.57253218485664,CA,2023-06-17,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1
204,0.732095835683403,0.518799920887985,CA,2023-06-18,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
205,1.3629375904141,0.3110904907814905,CA,2023-06-19,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
206,2.96279291277991,0.4058135489822745,CA,2023-06-20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
207,3.82163308396714,0.470238154814835,CA,2023-06-21,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
208,4.13769268711538,0.4666590357370625,CA,2023-06-22,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1
209,4.5203238330138404,0.422483799733026,CA,2023-06-23,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
210,1.25366261629017,0.400099197626045,CA,2023-06-24,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
211,0.0408851968587928,0.0328533734522899,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
212,0.729654775148043,0.157003546380406,CO,2023-05-15,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
213,0.891861936548528,0.3995223702330265,CO,2023-05-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
214,0.0490373460773553,0.03897343272832745,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
215,1.30316015281797,0.4874008652524725,CO,2023-05-18,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
216,1.09216862358951,0.762155523577795,CO,2023-05-19,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
217,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.0537506228919574,0.0486238649285404,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.80378927555001,0.50225859828952,CO,2023-05-22,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
220,0.209889242284547,0.0541448283273955,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.89215085572882,0.60185390803583,CO,2023-05-26,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
224,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.0864709426502634,0.0701831455963235,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,0.091783280330614,0.073800646729725,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,0.0985900316236116,0.0775627596673685,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,0.309726389012861,0.081473032659847,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.109305400501642,0.0855350787046145,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.95974440913697,0.657538051976115,CO,2023-06-06,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
235,0.142963824692361,0.113303790522313,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,0.686838775068229,0.357434437732359,CO,2023-06-08,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
237,0.828370559377928,0.298812866074435,CO,2023-06-09,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
238,0.716255484142416,0.485179947123058,CO,2023-06-10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
239,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.197043506863924,0.1474738986780515,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.204462428784212,0.1538403651159375,CO,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.207592903640683,0.1604040297222945,CO,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.804596837458027,0.57969248630182,CO,2023-06-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
245,0.234233024335263,0.174124041064496,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.77480030312087,0.3868364212305905,CO,2023-06-20,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
249,0.672065516609268,0.3809180692228575,CO,2023-06-21,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
250,2.26815430599645,0.4883397970284455,CO,2023-06-22,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
251,NA,NA,CO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.108225125184475,0.0678139736525925,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,2.18993665433245,0.654116882219415,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
257,1.81598618236405,0.51515303935046,CT,2023-05-18,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
258,0.116060151158304,0.0772597346399245,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,1.57490799042444,0.4648096068534555,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
260,0.582839107289053,0.33342213332625,CT,2023-05-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
261,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.773143474582243,0.2285078300930125,CT,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.2031609957739,0.587058316571,CT,2023-05-30,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1
270,0.759885593863274,0.295547321455159,CT,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
271,0.805573366069255,0.572038071077855,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
272,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.544071513674414,0.3236215815695565,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
274,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.725242768886334,0.50115036393115,CT,2023-06-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
276,0.774138929814347,0.38665744012938,CT,2023-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
277,1.02474843062909,0.3958518563985925,CT,2023-06-07,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
278,0.721945572417695,0.51931719585686,CT,2023-06-08,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
279,1.33978085866588,0.484491800375339,CT,2023-06-09,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
280,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.784518952191099,0.3958940395283325,CT,2023-06-13,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
284,0.872282809854335,0.623047614237165,CT,2023-06-14,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
285,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.779061627774938,0.590283802808835,CT,2023-06-17,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
288,NA,NA,CT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.330706388633572,0.222151348061539,CT,2023-06-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
290,NA,NA,CT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1.3241409457981,0.432071619394562,CT,2023-06-21,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
292,0.361603476035329,0.23990525256844,CT,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
293,NA,NA,CT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.176501899310194,0.1305772155893205,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.185365426241278,0.135360978970722,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,1.12250392438763,0.52792433802668,DC,2023-05-17,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
299,0.643073928315741,0.287701340138938,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.229290178230189,0.179162324718781,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
306,0.227893995891019,0.183981474825986,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.639535402455866,0.415590267053953,DC,2023-05-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
308,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.236782130138592,0.198209959692818,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.444656201813872,0.300485270807849,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
311,0.659601421696534,0.207446923551073,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
312,0.998992982587982,0.464852356162327,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
313,1.64042749863579,0.540702609590855,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
314,0.592430635722814,0.3774181468651065,DC,2023-06-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.810097152426794,0.5175104624744,DC,2023-06-04,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
317,0.58221469141704,0.2769429716636265,DC,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
318,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,0.889722003326813,0.335570323959663,DC,2023-06-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
323,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.719170871287503,0.53876911248072,DC,2023-06-12,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
325,0.870608423008846,0.436874380068268,DC,2023-06-13,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
326,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.549050483258518,0.328820245987069,DC,2023-06-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
328,0.300705304468845,0.2729431771125795,DC,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.714688295148749,0.54199515665506,DC,2023-06-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
332,0.462451636611854,0.300410366678891,DC,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
333,0.717424529685688,0.54309647160597,DC,2023-06-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
334,1.3924611668351,0.394701966033969,DC,2023-06-22,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
335,0.860197435691243,0.60426097029788,DC,2023-06-23,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
336,NA,NA,DC,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,2.39605689829543,0.65910448882624,DE,2023-05-17,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
341,0.0572373381461372,0.056481406119263,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,0.595217634820343,0.2498652477892335,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
344,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.0695376727283357,0.0699620342690865,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.870978947323378,0.55829828764012,DE,2023-05-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
354,1.21323168330005,0.4394057072298235,DE,2023-05-31,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
355,0.1020440926908,0.1167516079360415,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.816556700173407,0.512339424034505,DE,2023-06-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
359,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.555261822912587,0.320915123005258,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
361,0.807977910993831,0.4693189847770125,DE,2023-06-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
362,0.132045544458917,0.1631895080251345,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.35144053685842,0.54502864497238,DE,2023-06-11,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
366,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.970555195007674,0.61900430247236,DE,2023-06-14,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
369,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1.30001496096457,0.503060986530005,DE,2023-06-19,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
374,NA,NA,DE,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.689278229066717,0.389763528736307,DE,2023-06-21,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
376,0.657560445276494,0.33387718943723,DE,2023-06-22,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
377,0.231375761408884,0.3067399090826675,DE,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
378,0.655756531022966,0.381496271477064,DE,2023-06-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
379,0.653209481031571,0.1779754594735,FL,2023-05-14,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,3.68051651521562,0.3643298254428805,FL,2023-05-15,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0
381,0.781594413242336,0.1977106715307825,FL,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
382,4.05859479421876,0.3009800523280965,FL,2023-05-17,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
383,1.5653596197248,0.241322344175693,FL,2023-05-18,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
384,2.4394110270626,0.2775637884375325,FL,2023-05-19,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
385,0.743839671584656,0.2637233884008755,FL,2023-05-20,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
386,2.56289841446006,0.4233139397254555,FL,2023-05-21,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
387,3.34636510610772,0.3119239364871805,FL,2023-05-22,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
388,2.02742508985873,0.303035122063527,FL,2023-05-23,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1
389,1.36806718581106,0.203711370396197,FL,2023-05-24,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1
390,2.73711323352648,0.3312709796518555,FL,2023-05-25,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
391,1.41878765064624,0.320556241907828,FL,2023-05-26,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0
392,0.949087489727635,0.67508780872173,FL,2023-05-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
393,2.85771193540123,0.55043790678285,FL,2023-05-28,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
394,0.596963425259636,0.2617377110961295,FL,2023-05-29,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
395,2.22928195602563,0.327375941487259,FL,2023-05-30,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0
396,1.91072229748654,0.2913506481132715,FL,2023-05-31,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
397,7.134567989417,0.53321526383152,FL,2023-06-01,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1
398,1.16221278517753,0.28346821553732,FL,2023-06-02,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
399,1.42640169564923,0.3635648297968855,FL,2023-06-03,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
400,1.65122793446432,0.3960182700818245,FL,2023-06-04,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
401,1.71042291177385,0.280326507852518,FL,2023-06-05,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
402,3.66568405355714,0.3597203486345575,FL,2023-06-06,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
403,3.05287458588531,0.3276413405927705,FL,2023-06-07,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
404,6.5829496642882,0.4516127421757505,FL,2023-06-08,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
405,2.25136248152433,0.366623777598957,FL,2023-06-09,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1
406,1.81973473827817,0.381893673265451,FL,2023-06-10,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
407,1.21117391527934,0.59996591223052,FL,2023-06-11,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
408,3.7278851555615,0.4827203439242535,FL,2023-06-12,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
409,3.4273781870322,0.45123829751304,FL,2023-06-13,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
410,3.26782449190079,0.51377777360541,FL,2023-06-14,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
411,2.03023047468315,0.410170087025626,FL,2023-06-15,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0
412,1.2006394327483,0.215608080014869,FL,2023-06-16,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
413,2.31407788961049,0.52338348562622,FL,2023-06-17,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
414,0.492340006139088,0.102101385033614,FL,2023-06-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
415,2.66987817795359,0.402311667425672,FL,2023-06-19,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0
416,4.80732446336137,0.4925807453841985,FL,2023-06-20,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
417,7.86777937828695,0.4209513100548545,FL,2023-06-21,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
418,1.81873832381868,0.3811617098328895,FL,2023-06-22,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
419,2.06758956363874,0.3647943666067835,FL,2023-06-23,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1
420,2.41251563548138,0.298005395208657,FL,2023-06-24,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
421,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.941751355868598,0.6633534172347,GA,2023-05-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
423,1.19656873976034,0.4631856459995465,GA,2023-05-16,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
