...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
58,0.188177193949487,0.138868691465493,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.171558742096711,0.1312623455665245,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.651526816271393,0.4373885099303085,AL,2023-02-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
61,0.151494459905618,0.117132310827785,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,0.860858609976933,0.4045519999453155,AL,2023-02-24,1,1,1,1,1,1,0,1,0,1,0,1,1,0
63,1.03455971485622,0.72349104239952,AL,2023-02-25,1,1,1,1,1,0,1,1,1,1,0,1,0,1
64,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.12047761693959,0.0929695188738245,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.292672216170369,0.078098429614134,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,0.535163404495552,0.311039771152469,AL,2023-03-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
70,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.242674468184962,0.0656556692685515,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.0719080077977581,0.0585487910307685,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,0.19965446084011,0.05531722991565,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,0.849438127258937,0.2902068105098445,AL,2023-03-09,1,1,0,1,1,1,1,1,1,0,0,1,1,1
76,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0455818849509946,0.03978245619161905,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.146915171949456,0.0377499222506223,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,0.0443387488044825,0.03585470795731155,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,0.0439445509161183,0.0340897062126815,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.706316263954,0.50139356802242,AR,2023-02-05,1,1,1,0,1,1,1,1,0,1,0,1,1,1
86,5.0220940437113,0.43308877361874,AR,2023-02-06,1,0,1,0,1,1,1,0,0,0,0,1,1,0
87,3.35129473045811,0.4708813704901775,AR,2023-02-07,1,0,1,0,0,1,1,1,0,1,0,0,1,0
88,0.668970320910416,0.31359956808706,AR,2023-02-08,1,1,1,1,1,1,1,0,1,1,0,1,1,0
89,0.777562578180298,0.2675626218513955,AR,2023-02-09,1,1,1,1,1,1,1,0,0,1,0,1,1,1
90,3.93130981440776,0.3952288236738585,AR,2023-02-10,0,0,1,1,1,1,1,0,0,1,0,1,1,0
91,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.242380365251013,0.1759371846856455,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,1.9747176058371,0.425564726537656,AR,2023-02-13,0,0,1,1,1,1,1,0,0,1,0,1,1,1
94,3.74697119976194,0.4103841021897645,AR,2023-02-14,0,0,1,0,1,1,1,0,0,1,0,1,1,0
95,2.30490385988071,0.3117015084235845,AR,2023-02-15,1,1,1,0,1,1,1,0,0,1,0,1,1,0
96,2.88922437268108,0.307830557218144,AR,2023-02-16,1,0,1,0,1,1,1,0,0,0,0,0,1,0
97,3.09337557361984,0.3201339791807655,AR,2023-02-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
98,0.313087211740907,0.2768909492929925,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,1.02738969162715,0.2877424036459095,AR,2023-02-19,1,1,1,0,1,1,1,1,0,1,0,1,1,0
100,0.697887667854385,0.3136889100559615,AR,2023-02-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0
101,5.04393305147211,0.3321460043394375,AR,2023-02-21,0,0,1,0,0,1,1,0,0,1,0,0,1,0
102,0.949852096698521,0.296727399040012,AR,2023-02-22,1,1,1,1,1,1,1,0,0,0,0,1,1,1
103,2.02459134061066,0.2520710006263525,AR,2023-02-23,1,1,1,0,1,1,1,1,1,1,0,1,1,0
104,1.92598696455589,0.245646823133638,AR,2023-02-24,1,1,1,0,1,1,1,0,0,1,0,1,1,0
105,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.497399104990015,0.2516186376864945,AR,2023-02-26,1,1,1,1,1,1,1,0,1,1,0,1,1,1
107,1.51801285187806,0.302289255981397,AR,2023-02-27,1,1,1,1,1,1,1,0,0,1,0,0,1,0
108,1.68916869666299,0.4049314702197795,AR,2023-02-28,1,1,1,1,1,1,0,1,1,1,0,1,1,0
109,1.9506394941153,0.144353859259866,AR,2023-03-01,1,0,1,0,1,1,1,0,0,1,0,1,1,1
110,0.595230191539246,0.1329557196932295,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1
111,0.203041766420302,0.1222172600458805,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.64579578640486,0.0939906170367735,AR,2023-03-06,1,0,1,0,1,1,1,1,0,1,0,1,0,0
115,1.43983556293139,0.085886272438389,AR,2023-03-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
116,0.754499070714733,0.182017795481404,AR,2023-03-08,1,1,1,1,1,1,1,0,1,0,0,1,1,0
117,0.673564351655901,0.0715268549960915,AR,2023-03-09,1,1,1,1,1,1,1,0,1,0,0,1,1,1
118,0.63221634318249,0.0652198062483135,AR,2023-03-10,1,1,1,1,1,1,1,1,0,1,0,0,1,1
119,1.03765866689353,0.75944242553221,AR,2023-03-11,1,1,1,1,1,0,1,1,1,1,1,0,0,1
120,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.100584836427218,0.0494181758410946,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,0.841973536073538,0.225773616458199,AR,2023-03-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
123,0.25131209504223,0.0411475128263589,AR,2023-03-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
124,0.257123519793014,0.03759022882130825,AR,2023-03-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1
125,0.702471604748142,0.1776986815176345,AR,2023-03-17,1,1,1,1,1,1,1,1,0,1,1,0,1,1
126,0.79279603123311,0.397882442184531,AR,2023-03-18,1,0,1,1,1,1,1,1,0,1,0,1,1,1
127,6.21698518616333,0.292183554778407,AZ,2023-02-05,1,0,1,0,1,1,1,0,0,0,0,0,1,0
128,6.85999283178888,0.299572397505438,AZ,2023-02-06,1,0,1,0,1,1,1,0,0,1,0,1,1,0
129,3.74000162171082,0.298286919958523,AZ,2023-02-07,1,0,1,0,1,1,1,0,0,0,0,1,1,1
130,8.01937803759582,0.2511064892083715,AZ,2023-02-08,1,0,1,0,1,1,1,0,0,0,0,1,1,1
131,2.57169982630425,0.2330704369931705,AZ,2023-02-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
132,0.792818521182046,0.297216709954682,AZ,2023-02-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1
133,1.80462374592041,0.222008479364896,AZ,2023-02-11,1,1,1,0,1,1,1,1,0,1,0,1,1,1
134,5.72827550729051,0.295208049777622,AZ,2023-02-12,1,0,0,0,1,1,1,0,0,0,0,1,1,0
135,8.41113179511353,0.2463380132673855,AZ,2023-02-13,0,0,1,0,1,1,1,0,0,0,0,0,1,0
136,4.54217875185815,0.203767032282321,AZ,2023-02-14,1,0,1,0,1,1,1,1,0,0,0,1,1,0
137,2.21720431096592,0.258912123595879,AZ,2023-02-15,1,0,0,0,1,1,1,1,0,0,0,1,1,1
138,3.00887976596782,0.2323104706664105,AZ,2023-02-16,1,0,1,0,1,0,1,0,0,1,0,1,0,0
139,3.59072330186393,0.2137579140640015,AZ,2023-02-17,1,0,1,0,1,1,1,0,0,0,0,0,1,1
140,1.25754763603172,0.200636239865044,AZ,2023-02-18,1,1,1,0,1,1,1,1,1,0,0,0,1,1
141,2.83070212663028,0.2902665801836085,AZ,2023-02-19,1,0,1,1,0,1,1,1,0,0,0,1,1,0
142,11.5058885718976,0.1884921011453795,AZ,2023-02-20,1,0,0,0,1,1,1,0,0,0,0,1,1,0
143,1.94954251399008,0.1699604867406065,AZ,2023-02-21,1,1,1,0,1,1,1,1,0,0,0,1,1,1
144,0.813713492548007,0.2328364369034895,AZ,2023-02-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
145,1.72767432013133,0.1260728586977335,AZ,2023-02-23,1,1,1,0,1,1,1,1,1,0,0,1,1,0
146,1.18023933953797,0.1863566836447275,AZ,2023-02-24,1,1,1,1,1,1,1,0,0,0,0,1,1,1
147,1.23139101362064,0.2899193203638645,AZ,2023-02-25,1,1,1,1,1,1,0,1,1,0,0,1,1,0
148,2.71816957839839,0.1684198335824245,AZ,2023-02-26,1,0,1,0,1,1,1,0,0,1,0,1,1,0
149,11.2004801877877,0.131602834033107,AZ,2023-02-27,1,0,1,0,1,1,1,0,0,0,0,1,1,0
150,6.58252835239927,0.106422732327727,AZ,2023-02-28,1,0,1,0,1,1,1,1,0,1,0,1,1,0
151,3.02739846522782,0.193426062205947,AZ,2023-03-01,1,0,1,1,0,1,1,0,0,1,0,0,1,0
152,1.74039828032639,0.2110585320508105,AZ,2023-03-02,1,0,1,1,0,0,1,1,0,0,0,0,0,1
153,2.32863384508881,0.3449735455964715,AZ,2023-03-03,1,1,0,0,1,1,1,0,0,0,0,1,1,1
154,2.52336729537846,0.372521274499605,AZ,2023-03-04,1,1,0,0,1,1,0,1,0,0,0,1,1,1
155,3.55786490824767,0.095429437080662,AZ,2023-03-05,1,0,1,0,1,1,1,1,0,0,0,1,1,0
156,6.64080760939466,0.1260405375860895,AZ,2023-03-06,1,0,1,0,1,0,1,0,0,0,0,1,0,0
157,5.59204509674459,0.0769780756323915,AZ,2023-03-07,1,0,1,0,1,1,1,0,0,0,0,1,1,1
158,0.402239549410787,0.1960338492859355,AZ,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,0.701375347255758,0.0347070902806278,AZ,2023-03-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
160,0.508601154536183,0.03315808439962965,AZ,2023-03-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
161,0.73407777571732,0.1646970759745915,AZ,2023-03-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
162,3.10755002761589,0.086721729712061,AZ,2023-03-12,1,0,1,0,1,0,1,0,1,0,0,1,0,1
163,3.06421493903623,0.152755848517734,AZ,2023-03-13,1,1,0,1,0,1,0,0,0,0,0,0,1,0
164,1.31916314396888,0.0913522549402045,AZ,2023-03-14,1,0,1,1,1,1,1,0,0,1,0,1,1,0
165,1.91969970919153,0.12118714243895,AZ,2023-03-15,1,0,1,0,1,0,1,1,0,0,0,1,0,1
166,1.64471854502444,0.0268470361375863,AZ,2023-03-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
167,1.56384591358752,0.547334054450135,AZ,2023-03-17,1,1,0,0,1,0,1,1,1,0,0,1,0,1
168,1.71579676601063,0.4954907445043405,AZ,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
169,38.1310057602436,0.3207409782556615,CA,2023-02-05,1,0,1,0,0,1,0,0,0,0,0,0,1,0
170,45.6775142387213,0.3039847202766785,CA,2023-02-06,0,0,1,0,0,1,0,0,0,1,0,0,0,0
171,25.5652487317346,0.320385789201761,CA,2023-02-07,0,0,0,0,1,1,0,0,0,0,0,1,1,0
172,53.0945942859884,0.3009472429924435,CA,2023-02-08,0,0,1,0,1,1,0,0,0,1,0,1,1,0
173,45.6172239892904,0.28845149320228,CA,2023-02-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0
174,35.469162062243,0.3027003847529175,CA,2023-02-10,1,0,0,0,1,1,1,1,0,0,0,0,1,0
175,8.67270438304007,0.2933065896340815,CA,2023-02-11,1,0,1,0,1,1,1,1,0,0,0,0,0,0
176,50.8939531340104,0.2635561736481205,CA,2023-02-12,1,0,0,0,1,1,0,0,0,0,0,0,0,0
177,47.8494038040157,0.243853321870036,CA,2023-02-13,0,0,0,0,1,1,0,0,0,0,0,1,1,1
178,28.0622597878637,0.2306008587879025,CA,2023-02-14,0,0,1,0,1,1,0,0,0,1,0,1,0,0
179,54.9012380360052,0.252933991444102,CA,2023-02-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,49.7179411230193,0.2500885415348315,CA,2023-02-16,0,0,0,0,1,1,0,0,0,0,0,0,0,0
181,14.8965098619954,0.2436319542142985,CA,2023-02-17,0,0,1,0,1,1,1,0,0,0,0,0,0,1
182,10.7536360092323,0.232081433597163,CA,2023-02-18,1,0,1,0,1,1,1,0,0,0,0,0,1,0
183,9.46007943433698,0.215165471038967,CA,2023-02-19,1,0,0,0,1,1,1,0,0,0,0,1,1,0
184,17.9522172948954,0.188623648022923,CA,2023-02-20,0,0,0,0,1,1,1,0,0,0,0,0,1,0
185,11.9038841698623,0.20414001644115,CA,2023-02-21,0,0,1,0,1,1,1,1,0,0,0,0,0,0
186,28.0496006353173,0.2030268982569725,CA,2023-02-22,1,0,1,0,1,1,1,0,0,0,0,0,0,1
187,36.2132506570947,0.20650255588758,CA,2023-02-23,0,0,0,0,1,0,1,0,0,0,0,1,0,0
188,42.0159447420083,0.160228762673965,CA,2023-02-24,0,0,0,0,0,1,1,0,0,0,0,0,1,0
189,4.99537441225279,0.2372994443868065,CA,2023-02-25,1,0,1,0,1,0,0,0,0,1,0,1,0,0
190,5.50027947376656,0.1640093967406065,CA,2023-02-26,1,0,1,0,1,1,1,0,0,0,0,0,1,0
191,5.72402207261868,0.1861867714750935,CA,2023-02-27,0,1,0,0,1,1,1,0,0,0,0,0,1,0
192,10.8537970588445,0.1759121254302815,CA,2023-02-28,0,0,0,0,1,0,1,1,0,0,0,1,0,0
193,22.2299244728608,0.1667434437773145,CA,2023-03-01,0,0,1,0,0,0,1,0,0,0,0,1,0,0
194,23.1639633316625,0.1526176127054915,CA,2023-03-02,0,0,0,0,1,0,1,0,0,0,0,0,0,1
195,17.6185453763377,0.161159342602866,CA,2023-03-03,1,0,0,0,1,1,1,0,0,0,0,0,0,1
196,19.5189886084196,0.1485550208184605,CA,2023-03-04,1,0,1,0,1,0,1,0,0,0,0,0,0,0
197,13.5194425721921,0.0858836455859985,CA,2023-03-05,1,0,0,0,1,1,1,0,0,0,0,1,1,0
198,1.97926995258101,0.159853966645008,CA,2023-03-06,1,1,1,1,1,1,1,0,0,1,0,1,1,0
199,3.35659502049398,0.1753516160802475,CA,2023-03-07,0,0,1,1,1,0,1,0,0,0,0,0,0,1
200,10.1603351004952,0.1795136416285725,CA,2023-03-08,0,0,1,1,0,0,1,0,0,1,0,0,0,0
201,19.5048785747292,0.1055557796334815,CA,2023-03-09,1,0,0,0,1,0,1,0,0,0,0,1,0,0
202,11.0186247594257,0.133752437050222,CA,2023-03-10,1,0,0,0,1,0,1,0,0,0,0,1,0,0
203,9.8535137543569,0.097741169456888,CA,2023-03-11,0,0,0,0,1,0,1,0,0,0,0,0,0,0
204,6.87782434617904,0.1505860806629855,CA,2023-03-12,1,0,0,1,1,0,0,1,0,0,0,1,0,0
205,5.52738035378706,0.166371547155765,CA,2023-03-13,1,0,1,1,1,0,1,1,0,1,0,0,0,1
206,4.3239870900181,0.133290796798541,CA,2023-03-14,1,0,0,0,1,0,1,0,0,0,0,1,0,1
207,2.81517955594008,0.131482456128938,CA,2023-03-15,1,1,1,1,1,1,1,0,0,0,0,0,0,0
208,8.45540277496076,0.1039170656076235,CA,2023-03-16,1,0,0,0,1,0,1,1,0,0,0,1,0,0
209,5.70621221249984,0.15225615724375,CA,2023-03-17,1,0,1,1,1,0,1,0,0,0,0,0,0,0
210,3.31691444169033,0.1337833014947315,CA,2023-03-18,1,0,1,1,1,0,0,0,0,0,0,0,0,0
211,1.58265480419497,0.1628204633384175,CO,2023-02-05,1,0,1,0,1,1,1,1,0,1,0,1,1,1
212,2.58121410769048,0.226180883358989,CO,2023-02-06,1,0,1,0,1,1,1,0,0,1,0,1,1,1
213,1.72306080813157,0.208157713964396,CO,2023-02-07,1,1,1,0,1,1,1,0,0,1,0,1,1,0
214,1.90656844469049,0.2718230535663055,CO,2023-02-08,1,1,1,1,0,1,1,0,0,0,0,0,1,0
215,0.199115004485149,0.1190251922484415,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,0.949376108731709,0.1692519364936565,CO,2023-02-10,1,1,1,0,1,1,1,1,0,1,0,1,1,1
217,0.400718986779143,0.196829205058871,CO,2023-02-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
218,1.11289684707063,0.0933569515889555,CO,2023-02-12,1,1,1,0,1,1,1,1,0,1,0,1,1,1
219,2.11500236735999,0.212121805540256,CO,2023-02-13,1,0,0,0,1,1,1,0,0,0,0,1,1,1
220,1.48092074741245,0.129710373580062,CO,2023-02-14,1,1,1,0,1,1,1,0,1,1,0,1,1,0
221,0.607868008103954,0.1523707583007805,CO,2023-02-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
222,3.02134579775282,0.136055785656474,CO,2023-02-16,1,0,1,0,1,1,1,1,0,1,0,0,1,1
223,0.949332491981733,0.194856759406886,CO,2023-02-17,0,1,1,1,1,1,1,0,0,1,0,1,1,1
224,0.839739882187384,0.124398397246274,CO,2023-02-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
225,0.329643939962537,0.1915510392944975,CO,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,0.850841963993551,0.1443010546540635,CO,2023-02-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1
227,2.38522310124673,0.08222397013952,CO,2023-02-21,1,0,1,0,1,1,1,1,0,1,0,1,1,1
228,1.01000702604576,0.1666805721046445,CO,2023-02-22,1,1,0,1,1,1,1,1,1,0,0,1,1,1
229,0.979255407138959,0.0392652339521026,CO,2023-02-23,1,1,1,0,1,1,1,1,0,1,0,1,1,1
230,1.55774903876641,0.0365781943888731,CO,2023-02-24,1,0,1,0,1,1,1,1,0,1,0,1,1,1
231,0.494153327350292,0.034151818043558,CO,2023-02-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
232,0.476251379982603,0.03196596914608015,CO,2023-02-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
233,1.3864136324308,0.0744761768002255,CO,2023-02-27,1,1,1,0,1,1,1,1,0,1,0,1,1,1
234,0.905041921466835,0.154450305139408,CO,2023-02-28,1,1,0,1,1,1,1,1,0,0,0,1,1,0
235,2.78202200280822,0.02667591412470955,CO,2023-03-01,1,0,1,0,1,1,1,1,0,1,0,1,1,1
236,0.961283375726773,0.02528495101051135,CO,2023-03-02,1,1,1,0,1,1,1,1,1,1,1,1,1,1
237,0.479067634667478,0.0240592732357982,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,0.914220714642523,0.2894236401121355,CO,2023-03-04,1,1,1,1,1,1,0,1,1,1,0,1,1,0
239,0.567439556777431,0.02206495833150615,CO,2023-03-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
