...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
20,0.821424128361466,0.4509900520170545,AK,2022-12-16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,NA,NA,AK,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.412903634445896,0.2923222724955455,AK,2022-12-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
24,NA,NA,AK,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.425021125364293,0.303903003741087,AK,2022-12-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
26,NA,NA,AK,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.2828381726974,0.184989295851338,AK,2022-12-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
33,0.948823031746779,0.69194926185087,AK,2022-12-29,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
34,0.521505336541361,0.3542417213359155,AK,2022-12-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
35,NA,NA,AK,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.883380618913703,0.4210099554279325,AK,2023-01-03,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
39,0.600875711495416,0.1592632993222545,AK,2023-01-04,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
40,0.23731767868565,0.1560151676525645,AK,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.231480809191624,0.15286983436206,AK,2023-01-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
42,NA,NA,AK,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.60287585586658,0.2664638910150835,AL,2022-11-28,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
45,0.412643011238059,0.252629012980905,AL,2022-11-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
46,2.1818536659406,0.3024883993273075,AL,2022-11-30,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1
47,0.535537327948679,0.254858289781815,AL,2022-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
48,0.389219556325839,0.254992213855002,AL,2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.640762684822099,0.2500843211125035,AL,2022-12-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
51,0.537346137394517,0.256338240072682,AL,2022-12-05,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
52,1.25176345682016,0.3502288095407865,AL,2022-12-06,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
53,0.3712974465479,0.236509840738186,AL,2022-12-07,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
54,0.55690370761044,0.2586906569843595,AL,2022-12-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
55,1.4684912444028,0.312092345810283,AL,2022-12-09,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
56,1.88713188058256,0.1999943538728095,AL,2022-12-10,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
57,1.29118589790873,0.472405906190775,AL,2022-12-11,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
58,1.23922997865708,0.4163169134290365,AL,2022-12-12,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
59,0.244134555773477,0.16144083795485,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.453032832932154,0.2644462249789105,AL,2022-12-14,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
61,0.58901102404656,0.2494271984839575,AL,2022-12-15,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
62,1.08513130177315,0.340765155582587,AL,2022-12-16,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
63,0.586340626133821,0.1477134773164965,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0.568052005774716,0.1451783750883505,AL,2022-12-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
65,0.452459924859223,0.2057020174845235,AL,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,3.32341708534851,0.269979926294518,AL,2022-12-20,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
67,2.97209142530834,0.4713323823082125,AL,2022-12-21,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
68,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.186174851404517,0.137048193385232,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.82956452912651,0.297494353493369,AL,2022-12-26,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1
73,2.16202834191765,0.254225652593116,AL,2022-12-27,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1
74,1.91051782422292,0.3617439558468525,AL,2022-12-28,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
75,3.61348602927705,0.333586575879269,AL,2022-12-29,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
76,1.75279925249315,0.3762008021393575,AL,2022-12-30,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
77,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,3.74367823607363,0.2697892465961035,AL,2023-01-02,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
80,1.44762050525726,0.241071334327007,AL,2023-01-03,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
81,3.39933673252571,0.3966903894815275,AL,2023-01-04,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
82,3.01776909286369,0.336698829165521,AL,2023-01-05,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
83,1.72696278007997,0.428910980038911,AL,2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
84,1.87529689613644,0.41549123912646,AL,2023-01-07,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0
85,0.900376023233526,0.423181371809982,AR,2022-11-27,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
86,2.06009912298145,0.2560829967217205,AR,2022-11-28,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
87,1.19599488391948,0.2332314212673625,AR,2022-11-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
88,4.12185223831843,0.3935471103887305,AR,2022-11-30,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
89,2.18645816352426,0.3330423077335855,AR,2022-12-01,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1
90,5.00834486630008,0.4425215136165255,AR,2022-12-02,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
91,0.858111096165952,0.410359062160702,AR,2022-12-03,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
92,0.325545332873166,0.280553321719981,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,1.71322796570354,0.3180870847084695,AR,2022-12-05,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
94,8.11786602382606,0.4366052751962375,AR,2022-12-06,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
95,3.32461396305879,0.30923154988056,AR,2022-12-07,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
96,3.10561999662952,0.3595738100684985,AR,2022-12-08,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
97,4.18123807939291,0.366087358440369,AR,2022-12-09,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
98,0.814125576658216,0.277805071332606,AR,2022-12-10,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
99,1.71678491233431,0.3478059957377395,AR,2022-12-11,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
100,4.75301700082807,0.3346458138138425,AR,2022-12-12,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
101,3.67989517754796,0.3294276200637445,AR,2022-12-13,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
102,5.16564949025905,0.3116468180673085,AR,2022-12-14,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
103,4.06623816401675,0.2887649133588705,AR,2022-12-15,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
104,1.50243340472641,0.370273092879388,AR,2022-12-16,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0
105,1.40293239045768,0.314235791097261,AR,2022-12-17,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
106,1.12062275011671,0.2948785849304035,AR,2022-12-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
107,4.98058605794236,0.269784213876274,AR,2022-12-19,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1
108,1.72397399556929,0.309817319863758,AR,2022-12-20,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
109,5.1198239768777,0.2751837691478155,AR,2022-12-21,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0
110,0.837216252922352,0.261341868182979,AR,2022-12-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
111,1.10994681175634,0.302477042748823,AR,2022-12-23,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
112,2.74394855843652,0.155716199751667,AR,2022-12-24,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
113,0.90656305107954,0.251581527498964,AR,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
114,5.92573756467385,0.170383347943996,AR,2022-12-26,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
115,0.980443361734382,0.305118926909121,AR,2022-12-27,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
116,0.608728697118787,0.267942229463412,AR,2022-12-28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
117,4.00399727931242,0.3480163957982885,AR,2022-12-29,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
118,3.5788196611048,0.2484264412569335,AR,2022-12-30,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
119,0.484144584473415,0.281208824073288,AR,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
120,0.145249024112879,0.1076024057151545,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,1.52519571580445,0.1601445365565875,AR,2023-01-02,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
122,2.33293294701808,0.247408969924281,AR,2023-01-03,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
123,5.72197220306771,0.2355267079096715,AR,2023-01-04,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
124,3.79178686276596,0.340508004004168,AR,2023-01-05,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1
125,0.665521375709752,0.267191772185665,AR,2023-01-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
126,0.792741751099005,0.1986200097201985,AR,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,11.2529165143069,0.2955616052275975,AZ,2022-11-27,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
128,32.3518207840592,0.309966323362096,AZ,2022-11-28,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
129,6.59631105911448,0.3092054079393055,AZ,2022-11-29,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
130,4.15155288615125,0.2898589862153965,AZ,2022-11-30,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
131,3.05266075357097,0.31745329413354,AZ,2022-12-01,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0
132,5.20516846908181,0.3252167884519935,AZ,2022-12-02,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
133,7.31752186469724,0.315340711889229,AZ,2022-12-03,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0
134,6.07729389958422,0.3027357793982785,AZ,2022-12-04,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0
135,9.02995755981097,0.308231859780755,AZ,2022-12-05,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
136,10.9791224288692,0.3118891122362905,AZ,2022-12-06,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
137,11.4135641500141,0.277215728065122,AZ,2022-12-07,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
138,8.5651343333813,0.3006551326319375,AZ,2022-12-08,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
139,5.3847869488942,0.280470530705127,AZ,2022-12-09,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
140,3.84858907988068,0.313760939942406,AZ,2022-12-10,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
141,12.450873229224,0.2664530570987975,AZ,2022-12-11,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
142,8.11758672734302,0.3010797215047035,AZ,2022-12-12,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
143,9.06943880662688,0.290271433551592,AZ,2022-12-13,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
144,10.871107548764,0.2652490538039795,AZ,2022-12-14,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
145,6.99698449453875,0.2759632505070325,AZ,2022-12-15,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
146,4.92786076655655,0.2552248649285405,AZ,2022-12-16,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
147,2.35396977944761,0.3031296815668245,AZ,2022-12-17,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
148,3.95151265363916,0.2387475791384915,AZ,2022-12-18,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
149,12.7231164209699,0.258278376991989,AZ,2022-12-19,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
150,1.89775665857022,0.275325013436724,AZ,2022-12-20,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0
151,1.98566553299231,0.2709600841866155,AZ,2022-12-21,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
152,6.10815222653596,0.2435521859221685,AZ,2022-12-22,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
153,2.90948456522361,0.2591929589559335,AZ,2022-12-23,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
154,0.952333462756835,0.246225877801343,AZ,2022-12-24,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
155,0.176055403828728,0.121712199612921,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,5.68430415459221,0.2541721682513175,AZ,2022-12-26,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
157,11.2922837859907,0.2193821383397585,AZ,2022-12-27,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
158,2.18533120892371,0.284369463727119,AZ,2022-12-28,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
159,2.01217263730703,0.2825270245052815,AZ,2022-12-29,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
160,5.04961669050802,0.291883596539951,AZ,2022-12-30,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
161,2.02978708267776,0.2559811487577175,AZ,2022-12-31,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
162,1.46816859752919,0.097425997596649,AZ,2023-01-01,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
163,6.33043064648622,0.2796705514615735,AZ,2023-01-02,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
164,4.83266295384027,0.255417015371109,AZ,2023-01-03,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
165,5.04298424514659,0.2568766960634375,AZ,2023-01-04,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
166,2.21472116124688,0.2439465932613715,AZ,2023-01-05,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
167,3.71162599365594,0.202790381439493,AZ,2023-01-06,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
168,0.753131343832974,0.1586725670529705,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,75.0225571402258,0.3170684312792575,CA,2022-11-27,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
170,103.286396686763,0.3040419444673455,CA,2022-11-28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
171,83.9714830568724,0.3025661513312975,CA,2022-11-29,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
172,49.3138289909367,0.2877695927463165,CA,2022-11-30,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
173,62.8893738386095,0.293152862035181,CA,2022-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174,76.9036849333117,0.3041624947566165,CA,2022-12-02,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
175,55.4986666794151,0.29632396972138503,CA,2022-12-03,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
176,42.11012257744,0.2907226328623155,CA,2022-12-04,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
177,93.7373885655398,0.278243687614656,CA,2022-12-05,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
178,61.8096174068459,0.273680089775377,CA,2022-12-06,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
179,76.0217272603074,0.278593803766959,CA,2022-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,87.0729873538531,0.2588607798908745,CA,2022-12-08,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
181,81.7600170036204,0.2499395962052455,CA,2022-12-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182,38.64048703897,0.2761858186705115,CA,2022-12-10,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
183,46.7308501378703,0.255082706413478,CA,2022-12-11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
184,57.8792192610358,0.251908735210832,CA,2022-12-12,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
185,54.8019184735046,0.259397518784648,CA,2022-12-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,27.1762864723501,0.2828432689934115,CA,2022-12-14,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
187,66.4189471902267,0.243317962569601,CA,2022-12-15,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
188,29.3955767294374,0.2464108503315085,CA,2022-12-16,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
189,12.6714583360703,0.253617877473739,CA,2022-12-17,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
190,38.6074883715593,0.214189707266642,CA,2022-12-18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
191,44.6854741351004,0.233607419994993,CA,2022-12-19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
192,49.0373456373837,0.2009110128607645,CA,2022-12-20,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
193,39.078274696529,0.2320082074739235,CA,2022-12-21,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
194,35.5028773096395,0.248244601793194,CA,2022-12-22,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
195,67.0949034808749,0.2247219339614575,CA,2022-12-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,27.7625325674806,0.252651984526795,CA,2022-12-24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
197,0.618752231816566,0.0840483023605255,CA,2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
198,61.9266386345836,0.241087472725899,CA,2022-12-26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
199,43.8032514070476,0.231255716244568,CA,2022-12-27,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
200,61.2186213969555,0.2254843845885625,CA,2022-12-28,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
201,37.070344202089,0.2375805118304535,CA,2022-12-29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,24.8736276144794,0.2569014474801585,CA,2022-12-30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
203,10.9607408504224,0.2758564308216485,CA,2022-12-31,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
204,2.28915880738022,0.220744396273378,CA,2023-01-01,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
205,18.4279152873181,0.228564233836739,CA,2023-01-02,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
206,30.5785580242434,0.303070455981632,CA,2023-01-03,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
207,22.046037401637,0.2712342996124375,CA,2023-01-04,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
208,28.6819795257723,0.27418059042261,CA,2023-01-05,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
209,37.0391255381341,0.3012343369335275,CA,2023-01-06,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
210,11.0850590080359,0.266932802550118,CA,2023-01-07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211,1.99772360890008,0.30412813809074,CO,2022-11-27,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
212,1.43319866826287,0.2707110470956585,CO,2022-11-28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
213,1.55905864171714,0.3323796881926155,CO,2022-11-29,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
214,1.51368026956807,0.290680847638192,CO,2022-11-30,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
215,6.11421625880198,0.308218172536138,CO,2022-12-01,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
216,1.15850268572297,0.2907237133713255,CO,2022-12-02,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
217,0.55381419092277,0.257335403898853,CO,2022-12-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
218,1.2665276504469,0.309094117520595,CO,2022-12-04,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
219,2.00761701669846,0.3094767699193285,CO,2022-12-05,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1
220,3.76537618258618,0.2235486622609095,CO,2022-12-06,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
221,1.57513331036509,0.2322191552983385,CO,2022-12-07,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
222,0.864056223438082,0.321302563016904,CO,2022-12-08,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
